group_id,strategy_id,portfolio_mode,variant_id,cost_bps,borrow_fee_annual,reference_strategy_id,comparison_type,metric,estimate
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.052042657898576816
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.13181176781165582
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.018518457707356717
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,0.007583674320551792
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.66705533595429
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.05570976403421807
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.14104237532138442
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.023131869181569065
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,0.007590421835349526
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.66705533595429
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.059335318356910305
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.15028754869127847
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.027704771896086833
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,0.00760918344790118
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.6670553359542915
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.06646302507368745
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.16881085354367958
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.034497670176169615
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,0.0076827353884674765
G22,G22__mom_12_1__top10__monthly__long_only__rev20,long_only,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.66705533595429
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.005202530097827951
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.010626172679823687
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,-0.06122348808533218
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.002926921533700999
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.592732307362747
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.009188019595783359
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.020473656187734668
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,-0.06226809666283317
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.002882773106589409
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.592732307362747
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.013130051503122298
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.03033802066200919
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,-0.06328684276654511
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.0028263204956604504
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.592732307362748
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.020885035572109023
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.050105564532823665
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,-0.06524824852851868
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.002676540142672157
G22,G22__mom_12_1__top10__monthly__long_only__rev5,long_only,rev5,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,6.592732307362747
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.04406156121826374
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.20696129672670366
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.018067710736387133
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.0414482849679185
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.9781311097839342
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.043857987735786697
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.21168271924698956
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.021617055309631206
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.0414575000338146
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.978622094113165
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.043459270551300555
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.22098716214560718
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.030014118629523856
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.041475673813584774
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.979590703668979
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.045371198430735435
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.21916013739053158
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.018569392476123547
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.041433660930145694
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.9781311097839342
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.04516117532036307
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.2238793639958685
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.022879455269614546
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.04144288943141225
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.978622094113165
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.04474983248064657
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.23317949450625816
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.031159387319502796
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.04146109003703513
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,5.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.979590703668979
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.046667234340890706
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.2313471989366168
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.019858708888858934
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.0414069816377621
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.9781311097839342
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.046450824684302484
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.23606221056498647
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.02410877769326636
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.041416221637465306
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.978622094113165
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.04602697972664541
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.24535405034568325
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.03227311252756404
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.04143444524623868
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,10.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.979590703668979
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.049218862093777384
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.25565327619157374
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.0223380205406718
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.04131750045950494
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.9781311097839342
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.048989867012194904
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.26035381953495373
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.02592922573488332
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.041326757627080074
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.978622094113165
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.048541385339910675
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.26961717990816714
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.027784011419919485
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.04134501573735955
G22,G22__mom_12_1__top10__monthly__long_short__rev20,long_short,rev20,20.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,2.979590703668979
G22,G22__mom_12_1__top10__monthly__long_short__rev5,long_short,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.022578571420437593
G22,G22__mom_12_1__top10__monthly__long_short__rev5,long_short,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.09840168163837915
G22,G22__mom_12_1__top10__monthly__long_short__rev5,long_short,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.0014650525447674756
G22,G22__mom_12_1__top10__monthly__long_short__rev5,long_short,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.047885421126610844
G22,G22__mom_12_1__top10__monthly__long_short__rev5,long_short,rev5,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,3.0810418576235516
G22,G22__mom_12_1__top10__monthly__long_short__rev5,long_short,rev5,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.022473948002463107
G22,G22__mom_12_1__top10__monthly__long_short__rev5,long_short,rev5,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.10402179721339824
