group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,target_gross_exposure,target_net_exposure,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio,high_vol_rebalance_count,high_vol_rebalance_fraction,delta_vs_g00_cagr,delta_vs_g00_sharpe_excess_rf,delta_vs_g00_max_drawdown,delta_vs_g00_annualized_volatility,delta_vs_g00_annualized_l1_turnover
G21,G21__mom_12_1__top20__weekly__long_short__rev5,long_short,mom_12_1,20,weekly,rev5,10.0,0.01,True,,True,1.0,0.0,True,7,0,2134.0,0.7473200974209118,0.06812309158815477,0.17886382973460402,0.4579148573370719,0.30210438006820417,0.42877343504787874,-0.348370267839906,1409.0,0.19554794963002076,0.6971650358783422,36.55314036286596,0.36029956154798165,8.0,26.0,5.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0014894787697324833,0.5003568571902111,0.4988673784204785,0.9992242356106894,0.0014894787697324833,0.0498956641811707,2134.0,-0.07304945757766017,-0.06812622199043047,0.21049018357544122,0.049288138080057484,0.027283111747954034,0.23089639388817002,-0.31637331509404254,122,0.2747747747747748,0.03408521120315557,0.17492511806713018,0.1743367791034226,-0.01588096814493259,26.10397775772607
G21,G21__mom_12_1__top20__weekly__long_short__rev5,long_short,mom_12_1,20,weekly,rev5,10.0,0.03,True,,False,1.0,0.0,True,7,0,2134.0,0.6083729800305522,0.05772269002483421,0.1788833652302851,0.40317535050514,0.24738196666065868,0.35028128214593,-0.3599083639653682,1427.0,0.16038162989284827,0.6972415667180265,36.55715296014365,0.3470004205663105,8.0,26.0,5.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,0.001489700942431858,0.5004155991734776,0.4989258982310458,0.9993414974045235,0.001489700942431858,0.1418896239051924,2134.0,-0.0828324991770845,-0.07719995288713646,0.21048226511358317,0.03950632347688432,0.017501080474159166,0.2309127901013863,-0.3587176749313689,122,0.2747747747747748,0.03378107487640271,0.17058450291202026,0.17608369509754618,-0.01588705535022439,26.106216341503924
G21,G21__mom_12_1__top20__weekly__long_short__rev5,long_short,mom_12_1,20,weekly,rev5,20.0,0.0,True,,False,1.0,0.0,True,7,0,2134.0,0.3362293033242696,0.03482055530090622,0.17907043963486857,0.2806964643239214,0.12506929642091374,0.17596462409436037,-0.40260374534552323,1483.0,0.08648840380514211,0.6971263823660101,36.551113716105036,0.6252685542699637,8.0,26.0,5.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0014893660882628642,0.5003270570855175,0.4988376909972547,0.9991647480827722,0.0014893660882628642,0.0,2134.0,-0.10468942338290586,-0.09718070133995595,0.21082381735516725,0.017596474431931602,-0.0043963182879239865,0.23100330539049357,-0.4531944822431711,122,0.2747747747747748,0.00643285861553072,0.02597075477953134,0.1273943594113508,-0.01578226135304442,26.10283942245419
G21,G21__mom_12_1__top20__weekly__long_short__rev5,long_short,mom_12_1,20,weekly,rev5,20.0,0.01,True,,False,1.0,0.0,True,7,0,2134.0,0.2811982431160289,0.029694061800233262,0.17908037052311823,0.25295686206073364,0.09733762587253554,0.1367848844063682,-0.4104183317022775,1516.0,0.07235072000091287,0.6971650358783422,36.55314036286596,0.6139896123019526,8.0,26.0,5.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0014894787697324833,0.5003568571902111,0.4988673784204785,0.9992242356106894,0.0014894787697324833,0.04152708278111389,2134.0,-0.10965425406914217,-0.1016532615757908,0.2108197951751753,0.012632266998021328,-0.009360635689485867,0.23101164487835907,-0.47466981210787645,122,0.2747747747747748,0.006413881801504762,0.02378987011995644,0.12626465841292867,-0.01578535246137716,26.10397775772607
G21,G21__mom_12_1__top20__weekly__long_short__rev5,long_short,mom_12_1,20,weekly,rev5,20.0,0.03,True,,False,1.0,0.0,True,7,0,2134.0,0.17927695154611034,0.019663737818501836,0.17909994769384477,0.19829137235650185,0.042687767246271664,0.059846838755385455,-0.4255232712768281,1516.0,0.04621072252875545,0.6972415667180265,36.55715296014365,0.5926185812796507,8.0,26.0,5.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,0.001489700942431858,0.5004155991734776,0.4989258982310458,0.9993414974045235,0.001489700942431858,0.11834008167073047,2134.0,-0.1194398882361535,-0.1104041218250696,0.21081187310783855,0.0028478603859440426,-0.01914525888963332,0.2310280841050153,-0.5169929391868278,122,0.2747747747747748,0.0063765855322366356,0.019490469450865164,0.12405891642658562,-0.01579144599718954,26.106216341503924
G21,G21__mom_12_1__top50__monthly__long_only__rev20,long_only,mom_12_1,50,monthly,rev20,0.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,1.862758814130184,0.13224612575997385,0.28663899731373005,0.5773207336854335,0.48007411222177737,0.6761388390784202,-0.5306160440726417,565.0,0.24923129867115223,1.0512317149583006,12.662071228344967,0.0,5.0,9.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9992267485120596,0.9992267485120596,0.0,0.9992267485120596,0.9992267485120596,0.0,2134.0,0.010528773578675947,-0.01218269396288488,1.265876871666785,-0.030669874676279782,-0.02326649984767244,0.1604964541264855,0.0656012846886844,26,0.2549019607843137,-0.032674224312666755,-0.15989291813004608,-0.16994473909813274,0.04629276124581874,5.031020765634122
G21,G21__mom_12_1__top50__monthly__long_only__rev20,long_only,mom_12_1,50,monthly,rev20,5.0,0.0,True,,True,1.0,1.0,True,0,0,2134.0,1.7132703406659124,0.1250980490430893,0.2866021218420505,0.5552552074076494,0.4579973567084519,0.644403448655234,-0.5310604424026608,575.0,0.235562732703479,1.0512317149583006,12.662071228344967,0.07766580022272788,5.0,9.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9992267485120596,0.9992267485120596,0.0,0.9992267485120596,0.9992267485120596,0.0,2134.0,0.004183457953536483,-0.018418965145602706,1.2657245835743773,-0.03699159267326455,-0.029592251709433172,0.16046553669704966,0.02607075662255521,26,0.2549019607843137,-0.0353852446414471,-0.16609747426464694,-0.1701989173908191,0.04626441291120667,5.031020765634122
G21,G21__mom_12_1__top50__monthly__long_only__rev20,long_only,mom_12_1,50,monthly,rev20,10.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,1.5714937494369918,0.11799026553766123,0.28657985266117275,0.5331568271911593,0.43589267141038807,0.6127006666538041,-0.5315048407326797,579.0,0.22199283335785164,1.0512317149583006,12.662071228344967,0.15072685859900245,5.0,9.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9992267485120596,0.9992267485120596,0.0,0.9992267485120596,0.9992267485120596,0.0,2134.0,-0.002161857671602928,-0.024620082901261952,1.2655722954819704,-0.04331331067024938,-0.03591800357119385,0.16046070980572852,-0.01347281633130199,26,0.2549019607843137,-0.03807139255220976,-0.17231593499690373,-0.17045309568350558,0.046245573361332865,5.031020765634122
G21,G21__mom_12_1__top50__monthly__long_only__rev20,long_only,mom_12_1,50,monthly,rev20,20.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,1.30952398712046,0.103894775000001,0.28657914455859135,0.4888749805826081,0.3916129963361239,0.5493984574726366,-0.5323936373927172,593.0,0.1951465376423415,1.0512317149583006,12.662071228344967,0.2840356599120755,5.0,9.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9992267485120596,0.9992267485120596,0.0,0.9992267485120596,0.9992267485120596,0.0,2134.0,-0.014852488921881894,-0.036917558841696306,1.2652677192971564,-0.05595674666421922,-0.04856950729471543,0.16052932433015785,-0.09252196745894876,26,0.2549019607843137,-0.04336968038783581,-0.18478512653840273,-0.17096145226887788,0.04623643145403045,5.031020765634122
G21,G21__mom_12_1__top50__monthly__long_only__rev5,long_only,mom_12_1,50,monthly,rev5,0.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,1.918376602190691,0.1348217614468541,0.27838328982921573,0.5946432570985936,0.49451955921177876,0.6869058267722805,-0.5386647634200941,530.0,0.25028880781219626,1.0416855642015026,12.547087976680142,0.0,5.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9991926420951569,0.9991926420951569,0.0,0.9991926420951569,0.9991926420951569,0.0,2134.0,0.010584883532522954,-0.009935605235743791,1.2453905220322652,-0.02743932571489698,-0.020602633450028163,0.15034348988969304,0.07040466827189577,26,0.2549019607843137,-0.030098588625786515,-0.1454474711400447,-0.17799345844558506,0.038037053761304424,4.916037513969298
G21,G21__mom_12_1__top50__monthly__long_only__rev5,long_only,mom_12_1,50,monthly,rev5,5.0,0.0,True,,True,1.0,1.0,True,0,0,2134.0,1.7673317403591802,0.12772230136840035,0.27837400082265445,0.5721023986958041,0.47197642004065415,0.654961733237954,-0.5391170427225089,549.0,0.23691015354181783,1.0416855642015026,12.547087976680142,0.06798881775377635,5.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9991926420951569,0.9991926420951569,0.0,0.9991926420951569,0.9991926420951569,0.0,2134.0,0.004304570951844695,-0.01612946129712572,1.2452518177388017,-0.033698145529536455,-0.02686508750978474,0.1503602609458318,0.02862838175969542,26,0.2549019607843137,-0.03276099231613605,-0.15211841093244466,-0.17825551771066722,0.03803629189181065,4.916037513969298
G21,G21__mom_12_1__top50__monthly__long_only__rev5,long_only,mom_12_1,50,monthly,rev5,10.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,1.624010099554328,0.12066249846355537,0.27837942642964325,0.5495309872088312,0.44940798245850544,0.6230496801535925,-0.539569322024924,550.0,0.22362742568596528,1.0416855642015026,12.547087976680142,0.132027260862189,5.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9991926420951569,0.9991926420951569,0.0,0.9991926420951569,0.9991926420951569,0.0,2134.0,-0.0019757416288336033,-0.0222887188365901,1.2451131134453384,-0.03995696534417604,-0.033127541569541265,0.15040426735500853,-0.01313620726046381,26,0.2549019607843137,-0.035399159626315624,-0.15880062394878636,-0.17851757697574994,0.038045147129803364,4.916037513969298
G21,G21__mom_12_1__top50__monthly__long_only__rev5,long_only,mom_12_1,50,monthly,rev5,20.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,1.3589955582243385,0.10666108069155689,0.2784344157106025,0.5043108464332224,0.4042095454001839,0.5593360929930098,-0.5404738806297535,556.0,0.19734733631767126,1.0416855642015026,12.547087976680142,0.2491084079691301,5.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9991926420951569,0.9991926420951569,0.0,0.9991926420951569,0.9991926420951569,0.0,2134.0,-0.014536366790190016,-0.03450412189213408,1.2448357048584118,-0.052474604973454964,-0.045652449689054304,0.15057387593679383,-0.09653976627587063,26,0.2549019607843137,-0.04060337469627992,-0.17218857747434274,-0.17904169550591426,0.03809170260604161,4.916037513969298
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,0.0,0.0,True,,False,1.0,0.0,True,3,0,2134.0,0.4439256540356207,0.04433623233365336,0.1387257754078685,0.38263541398933526,0.18177114939109945,0.2445291159406526,-0.3505078926824894,1514.0,0.12649139508483398,1.0041326834925863,12.094764056463655,0.0,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.001662919626795328,0.5013901312680352,0.5030530508948307,1.0044431821628659,-0.001662919626795328,0.0,2134.0,-0.10187246814916236,-0.08887883990033513,0.13909989654875365,0.03152732823927142,0.0075421859155292885,0.21406362372848328,-0.4758980828913587,26,0.2549019607843137,-0.0025551583340083436,-0.01436279068891394,-0.032940981501278,-0.008901441157482676,4.5291231258214895
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,0.0,0.01,True,,False,1.0,0.0,True,3,0,2134.0,0.38414046452855,0.03913434007341743,0.13875463218464468,0.34659254946762424,0.14576474525927122,0.19581890760257156,-0.3569867534302007,1522.0,0.10962406783272734,1.0043793548970605,12.097735210062813,0.0,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016634922716359825,0.5015051196251235,0.5031686118967594,1.0046737315218826,-0.0016634922716359825,0.04711026057460582,2134.0,-0.1068625409340252,-0.09341718106299556,0.1391084588265884,0.02653592869638497,0.0025510390133524213,0.21408085301405966,-0.4991690729437025,26,0.2549019607843137,-0.002531273247078268,-0.016456963806326996,-0.03307714347318491,-0.008903872285881409,4.5301302133833925
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,0.0,0.03,True,,False,1.0,0.0,True,3,0,2134.0,0.2733986624271145,0.028951832695065294,0.13881155623045552,0.27556074920034795,0.07480479605062584,0.1002170189593468,-0.369574469846212,1522.0,0.07833829189314073,1.0048686522869377,12.103628790245288,0.0,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016646221877035623,0.5017319421159671,0.5033965643036705,1.0051285064196376,-0.0016646221877035623,0.1342428184367343,2134.0,-0.11670284622081312,-0.10230081226150002,0.13912535982241772,0.01669300453501061,-0.007291386456052109,0.21411484569784212,-0.5450478963308488,26,0.2549019607843137,-0.0024848572423528045,-0.020586012937314754,-0.03332891490819201,-0.008908671818320169,4.532103622250771
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,5.0,0.0,True,,False,1.0,0.0,True,3,0,2134.0,0.37181896298158956,0.038037679427322946,0.13870049282229807,0.3390595990326924,0.1381527149085762,0.18548581962367294,-0.3580178436337489,1522.0,0.10624520566141214,1.0041326834925863,12.094764056463655,0.05711108856913864,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.001662919626795328,0.5013901312680352,0.5030530508948307,1.0044431821628659,-0.001662919626795328,0.0,2134.0,-0.10792612917137845,-0.09437395215756372,0.13906083551115597,0.025479719875710332,0.0014937103781699074,0.2140539595297339,-0.5042005735772741,26,0.2549019607843137,-0.004900327797035357,-0.032344940523776594,-0.035836199000341795,-0.008916480152107331,4.5291231258214895
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,5.0,0.01,True,,True,1.0,0.0,True,3,0,2134.0,0.3150027697519082,0.03286562520236824,0.1387293536119784,0.30300936769725306,0.1021388351577964,0.1369426698332133,-0.36442396177661973,1522.0,0.09018513777783313,1.0043793548970605,12.097735210062813,0.05602796357859121,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016634922716359825,0.5015051196251235,0.5031686118967594,1.0046737315218826,-0.0016634922716359825,0.04580119124070472,2134.0,-0.11291756893432946,-0.09888626141165162,0.1390693801283757,0.02048695609131624,-0.003498801190771827,0.2140711918234059,-0.5274767145103707,26,0.2549019607843137,-0.004865319374201357,-0.034443506562375215,-0.03594069096922242,-0.008918909978529677,4.5301302133833925
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,5.0,0.03,True,,False,1.0,0.0,True,3,0,2134.0,0.20976230278408603,0.022741529418180972,0.1387862847457614,0.2319629466682364,0.031164049597864292,0.04166888495785675,-0.37687030948865485,1522.0,0.06034311763385429,1.0048686522869377,12.103628790245288,0.05397650489911827,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016646221877035623,0.5017319421159671,0.5033965643036705,1.0051285064196376,-0.0016646221877035623,0.13055816085090377,2134.0,-0.12276058708657994,-0.10771893197335083,0.1390862461950291,0.010641324476890042,-0.013343934954427395,0.21410518992200112,-0.573365770027816,26,0.2549019607843137,-0.004797114576883029,-0.03858116882718391,-0.03613099476170906,-0.0089237074173934,4.532103622250771
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,10.0,0.0,True,,False,1.0,0.0,True,3,0,2134.0,0.3032682079636806,0.03177291422235706,0.13870356887449384,0.2954074851298492,0.09449874896825436,0.12663145129254902,-0.3654458127991128,1522.0,0.08694288758980193,1.0041326834925863,12.094764056463655,0.111355804101795,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.001662919626795328,0.5013901312680352,0.5030530508948307,1.0044431821628659,-0.001662919626795328,0.0,2134.0,-0.11397979019359461,-0.09983958665781047,0.13902177447355832,0.01943211151214918,-0.00455476515918953,0.21406267199043225,-0.5324599059414201,26,0.2549019607843137,-0.007225318724094237,-0.05035096123892474,-0.0386789553594184,-0.008911398162296774,4.5291231258214895
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,10.0,0.01,True,,False,1.0,0.0,True,3,0,2134.0,0.24927541339228454,0.026630546324167836,0.1387324398180389,0.25935726183366237,0.058484763568109506,0.07826272070285165,-0.37177995837485533,1522.0,0.07162985987888298,1.0043793548970605,12.097735210062813,0.10926357497907031,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016634922716359825,0.5015051196251235,0.5031686118967594,1.0046737315218826,-0.0016634922716359825,0.04453740359304305,2134.0,-0.11897259693463375,-0.10432599635996848,0.13903030143016298,0.014437983486247474,-0.009548641394896086,0.21407991361528195,-0.555739186014605,26,0.2549019607843137,-0.007179277737197065,-0.05244844469180849,-0.03875229622606813,-0.008913822910896096,4.5301302133833925
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,10.0,0.03,True,,False,1.0,0.0,True,3,0,2134.0,0.1492664124453087,0.016564565140795073,0.13878939022815584,0.18831075385541052,-0.012490334034241721,-0.016668500130111175,-0.3840864342608019,1522.0,0.04312718092393605,1.0048686522869377,12.103628790245288,0.10530012507048955,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016646221877035623,0.5017319421159671,0.5033965643036705,1.0051285064196376,-0.0016646221877035623,0.12700016539996406,2134.0,-0.12881832795234688,-0.11310796539387054,0.13904713256764062,0.004589644418769315,-0.019396483452802822,0.21411392965153553,-0.6016345044061129,26,0.2549019607843137,-0.007089461934278927,-0.05658392988714292,-0.0364546345116758,-0.008918610824821455,4.532103622250773
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,20.0,0.0,True,,False,1.0,0.0,True,3,0,2134.0,0.1761502187911621,0.019344108685271477,0.13879477196740886,0.2079815399826101,0.007191341655803979,0.009600169287144198,-0.38005916980547827,1522.0,0.0508976239020155,1.0041326834925863,12.094764056463655,0.21180547215587592,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.001662919626795328,0.5013901312680352,0.5030530508948307,1.0044431821628659,-0.001662919626795328,0.0,2134.0,-0.1260871122380268,-0.11068297920610659,0.13894365239836295,0.007336894785027032,-0.016651716233908237,0.21413521318679365,-0.588820074762944,26,0.2549019607843137,-0.011815233855596324,-0.08634467915551551,-0.044209736624789775,-0.008840896118339353,4.5291231258214895
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,20.0,0.01,True,,False,1.0,0.0,True,3,0,2134.0,0.12739529089800405,0.0142606610209155,0.13882368161269915,0.17195344080197578,-0.028800760817094873,-0.038394577357471565,-0.38625164976140003,1522.0,0.03692064753567982,1.0043793548970605,12.097735210062813,0.20790062557693464,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016634922716359825,0.5015051196251235,0.5031686118967594,1.0046737315218826,-0.0016634922716359825,0.042138924542516915,2134.0,-0.13108265293524207,-0.1151179845136442,0.13895214403373762,0.002340038276110181,-0.021648321803144382,0.2141524924283962,-0.6120995905712876,26,0.2549019607843137,-0.0117473980653919,-0.08842358837308528,-0.04328355332297834,-0.008843299408820449,4.530130213383391
G21,G21__mom_12_1__top50__monthly__long_short__rev20,long_short,mom_12_1,50,monthly,rev20,20.0,0.03,True,,False,1.0,0.0,True,3,0,2134.0,0.037091274528929574,0.004310023355920567,0.13888070708536207,0.10095032826154554,-0.09973294001802475,-0.13259140934641153,-0.40147858610204923,1522.0,0.010735375447459183,1.0048686522869377,12.103628790245288,0.20050065461515437,17.0,40.0,10.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0016646221877035623,0.5017319421159671,0.5033965643036705,1.0051285064196376,-0.0016646221877035623,0.12024535061124307,2134.0,-0.14093380968388078,-0.12379932319783653,0.13896890531286354,-0.007513715697472129,-0.031501580449553694,0.21418658187962916,-0.6579955123569985,26,0.2549019607843137,-0.011614889713863433,-0.09252238303600566,-0.039759059689935206,-0.008848046026653816,4.532103622250771
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,0.0,0.0,True,,False,1.0,0.0,True,2,0,2134.0,0.34823020101781976,0.035913731656268766,0.13221165577537278,0.33368995550974534,0.12292646972609275,0.16071776563754311,-0.36098325065614933,1650.0,0.09948863719020028,1.0149623241068642,12.225206925418387,0.0,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021946275255755997,0.5018992791111393,0.5040939066367149,1.0059931857478541,-0.0021946275255755997,0.0,2134.0,-0.11083616111978976,-0.09622697008152378,0.10565544469719133,0.027745982267367367,0.002831303222222775,0.21568802498319495,-0.5138725765068571,26,0.2549019607843137,-0.010977659011392936,-0.07320747035392064,-0.04341633947493795,-0.01541556078997841,4.659565994776222
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,0.0,0.01,True,,False,1.0,0.0,True,2,0,2134.0,0.29227159741917985,0.030741016320874115,0.1322387763904459,0.29579046511409895,0.08506229864103976,0.1110602184679612,-0.3703208789349387,1676.0,0.08301183667873875,1.0152077741408303,12.228163367626946,0.0,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021953865945139317,0.5020126550359361,0.5042080416304501,1.0062206966663862,-0.0021953865945139317,0.04225441697639934,2134.0,-0.11583889347869435,-0.10073985611509191,0.10565637975062006,0.022743105018322208,-0.002171532987071441,0.21570449072228765,-0.5370258778146306,26,0.2549019607843137,-0.010924596999621582,-0.07715941042455846,-0.046411268977922915,-0.015419728080080186,4.660558370947525
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,0.0,0.03,True,,False,1.0,0.0,True,2,0,2134.0,0.18863489258519728,0.020615904161410015,0.13229227465591895,0.22109978675890762,0.010441218012752258,0.013595489680854158,-0.39109243813847117,1688.0,0.05271363532247764,1.0156946652721761,12.234027964459239,0.0,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021968844661351935,0.5022362914947514,0.5044331759608867,1.006669467455638,-0.0021968844661351935,0.12054494615736416,2134.0,-0.12570406893706915,-0.10957341340368264,0.10565824754358176,0.012877640138213362,-0.01203691624062325,0.21573697345849044,-0.5826728118129257,26,0.2549019607843137,-0.010820785776008084,-0.08494959097518834,-0.05484688320045117,-0.015427953392856741,4.662502796464722
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,5.0,0.0,True,,False,1.0,0.0,True,2,0,2134.0,0.2801949362232534,0.02959880810981641,0.1322054143421201,0.28744305149992183,0.07666024861176435,0.10005995079170832,-0.3742413389556004,1677.0,0.07909016195917357,1.0149623241068642,12.225206925418387,0.05191517492665388,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021946275255755997,0.5018992791111393,0.5040939066367149,1.0059931857478541,-0.0021946275255755997,0.0,2134.0,-0.11695233493003314,-0.10173636474719153,0.10555417480935,0.021645500617415485,-0.0032717527427372356,0.21570148764949454,-0.5421953098444808,26,0.2549019607843137,-0.013339199114541893,-0.09383740682058844,-0.05205969432219332,-0.0154115586322853,4.659565994776222
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,5.0,0.01,True,,True,1.0,0.0,True,2,0,2134.0,0.22704478195622513,0.024456110279474474,0.1322325397517591,0.24954098327294197,0.03879334639183358,0.0505649957144303,-0.38479914656575454,1681.0,0.06355552110169613,1.0152077741408303,12.228163367626946,0.05096747960384676,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021953865945139317,0.5020126550359361,0.5042080416304501,1.0062206966663862,-0.0021953865945139317,0.04109696323855148,2134.0,-0.12195642466301132,-0.10622306229550225,0.10555507848069123,0.016641270857072406,-0.008275942266361648,0.21571795987212816,-0.5653512796769626,26,0.2549019607843137,-0.013274834297095126,-0.09778899532833804,-0.056315875758357226,-0.01541572383874898,4.660558370947525
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,5.0,0.03,True,,False,1.0,0.0,True,2,0,2134.0,0.12861104906731313,0.014389759243548239,0.13228604660000037,0.1748451116618622,-0.03583323093929746,-0.04658010505387904,-0.40510019444570433,1688.0,0.03552148194655311,1.0156946652721761,12.234027964459239,0.049171022359917695,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021968844661351935,0.5022362914947514,0.5044331759608867,1.006669467455638,-0.0021968844661351935,0.1172861267873356,2134.0,-0.1318242940642603,-0.11500535400372815,0.1055568842411241,0.006773121646269331,-0.018144011438011892,0.2157504548836285,-0.6110035510023081,26,0.2549019607843137,-0.013148884751515762,-0.10557844936434566,-0.06436087971875853,-0.015423945563154434,4.662502796464722
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,10.0,0.0,True,,False,1.0,0.0,True,2,0,2134.0,0.21555073145945913,0.02331818716309164,0.1322290573334084,0.24113727009843114,0.030382404116257006,0.039591783447331164,-0.3886362106575062,1681.0,0.060000037370787566,1.0149623241068642,12.225206925418387,0.10128627579800943,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021946275255755997,0.5018992791111393,0.5040939066367149,1.0059931857478541,-0.0021946275255755997,0.0,2134.0,-0.12306850874027664,-0.10721583243772617,0.10545290492150879,0.01554501896746345,-0.009374808707697396,0.21573326537801937,-0.570466073114081,26,0.2549019607843137,-0.01568004578335966,-0.1144673060909221,-0.061869353217811784,-0.015385909703382217,4.659565994776222
G21,G21__mom_12_1__top50__monthly__long_short__rev5,long_short,mom_12_1,50,monthly,rev5,10.0,0.01,True,,False,1.0,0.0,True,2,0,2134.0,0.16506981367011142,0.01820535212784069,0.1322561938859174,0.20324119435344878,-0.007478662774110989,-0.009732161096096011,-0.39895476535275265,1688.0,0.04563262231432093,1.0152077741408303,12.228163367626946,0.09945538610486526,13.0,36.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0021953865945139317,0.5020126550359361,0.5042080416304501,1.0062206966663862,-0.0021953865945139317,0.03997991529123035,2134.0,-0.12807395584732853,-0.11167647647600341,0.10545377721076235,0.010539436695822366,-0.014380351545652117,0.21574975033370328,-0.5936227302661286,26,0.2549019607843137,-0.015604471933524211,-0.11841187103402899,-0.06592710320396544,-0.015390068843017607,4.660558370947525
