group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio,base_target_gross_exposure,base_target_net_exposure,high_vol_rebalance_fraction,delta_vs_g00_cagr,delta_vs_g00_sharpe_excess_rf,delta_vs_g00_max_drawdown,delta_vs_g00_annualized_volatility,delta_vs_g00_annualized_l1_turnover
G12,G12__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,20.0,0.01,True,,False,True,12,0,2134.0,0.24294513995170752,0.026014863588390114,0.12692274359162356,0.2660437954634454,0.046485015348508844,0.061793290033251624,-0.34840340168719675,1545.0,0.07466879904848563,0.16508172863988677,8.655419144357849,0.14234484164763628,16.0,37.0,9.0,15.0,5.0,0.938322027711351,0.4606528205463918,1.0,0.23198198198198197,0.0,0.00018308958518130128,0.4694716782261105,0.4692885886409292,0.9387602668670397,0.00018308958518130128,0.03837083525159475,2134.0,-0.12118685421759445,-0.10486314287572404,-0.07808818589874143,0.045867074468351574,0.01583450715373568,0.24224478718625886,-0.5002660970550233,1.0,0.0,0.22972972972972974,0.018427535555454212,0.10702726307800024,0.09679837831727955,-0.022508712617294452,-0.4786758177670034
G12,G12__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,20.0,0.03,True,,False,True,12,0,2134.0,0.14977119725005061,0.016617281153397334,0.12693568689159004,0.19353636087811907,-0.02602191145936359,-0.03449072263807935,-0.36353795259105093,1578.0,0.045709893657486574,0.1651057856425455,8.656680479837457,0.13713304883755018,16.0,37.0,9.0,15.0,5.0,0.938322027711351,0.4606528205463918,1.0,0.23198198198198197,0.0,0.00018315990010724824,0.4695255618550716,0.4693424019549644,0.938867963810036,0.00018315990010724824,0.1096907224233992,2134.0,-0.13038719174678098,-0.11306197381273926,-0.07812266880103265,0.03667208019807057,0.006638352424952395,0.24225681036680918,-0.5382188907273954,1.0,0.0,0.22972972972972974,0.018873963902932035,0.1002012861403011,0.09724747623859348,-0.022516412833935046,-0.4790093104075197
G12,G12__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,0.0,0.0,True,,False,True,0,0,2134.0,1.4823667663095246,0.11334296333314486,0.17775659875224825,0.6933449421143336,0.5366111115221295,0.7369980571255832,-0.3693765679065746,1322.0,0.30684935965351323,0.4028546986501989,4.852379181867251,0.0,0.0,0.0,0.0,0.0,0.0,0.5335986835670157,0.27476333356607335,0.9642613468080935,1.0,0.0,0.5353145261635127,0.5353145261635127,0.0,0.5353145261635127,0.5353145261635127,0.0,2134.0,-0.03170722398102531,-0.028674577272724995,0.6696284061473337,0.01948513059738699,0.010288874203372577,0.13822144751457532,-0.22939438525039185,1.0,1.0,0.43137254901960786,-0.13132794399403863,-0.1971282241642177,0.14041901779142707,-0.16153603007380024,-3.665365542855893
G12,G12__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,5.0,0.0,True,,True,True,0,0,2134.0,1.4318792471436392,0.1106447225120395,0.17774730031030855,0.6797157761633474,0.5229725051860811,0.7178323548152629,-0.3738579634133524,1342.0,0.2959539005183801,0.4028546986501989,4.852379181867251,0.02266515564739613,0.0,0.0,0.0,0.0,0.0,0.5335986835670157,0.27476333356607335,0.9642613468080935,1.0,0.0,0.5353145261635127,0.5353145261635127,0.0,0.5353145261635127,0.5353145261635127,0.0,2134.0,-0.03413621846198268,-0.03102863167689096,0.6695746405161639,0.017064467308657356,0.007866700832889355,0.13822381298669809,-0.24696336849908607,1.0,1.0,0.43137254901960786,-0.1287355082582568,-0.1982224745871437,0.14102893520439563,-0.16152870222326532,-3.665365542855893
G12,G12__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,10.0,0.0,True,,False,True,0,0,2134.0,1.3824064327910932,0.10795235466151554,0.17774126389553066,0.6660729597376317,0.5093231251626223,0.6986764791346883,-0.37830897332327895,1344.0,0.2853549936000759,0.4028546986501989,4.852379181867251,0.044819628344411534,0.0,0.0,0.0,0.0,0.0,0.5335986835670157,0.27476333356607335,0.9642613468080935,1.0,0.0,0.5353145261635127,0.5353145261635127,0.0,0.5353145261635127,0.5353145261635127,0.0,2134.0,-0.03656521294294013,-0.03337756226402858,0.6695208748849945,0.014643804019927617,0.0054445274624060225,0.1382303734932425,-0.2645237223838338,1.0,1.0,0.43137254901960786,-0.12615758829119916,-0.19931618273582175,0.14161870158646028,-0.16152293988461294,-3.665365542855893
G12,G12__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,20.0,0.0,True,,False,True,0,0,2134.0,1.2864247108093871,0.10258519232174912,0.17773897829728674,0.6387493718940872,0.48199504434784113,0.6603961008263397,-0.3871206199691394,1446.0,0.2649954226926146,0.4028546986501989,4.852379181867251,0.08764042287982318,0.0,0.0,0.0,0.0,0.0,0.5335986835670157,0.27476333356607335,0.9642613468080935,1.0,0.0,0.5353145261635127,0.5353145261635127,0.0,0.5353145261635127,0.5353145261635127,0.0,2134.0,-0.04142320190485497,-0.03806009172728764,0.6694133436226555,0.009802477442468175,0.0006001807214394406,0.13825607683898722,-0.2996121606509663,1.0,1.0,0.43137254901960786,-0.12104505887532219,-0.20150110853866543,0.14273890731235628,-0.16151611240177355,-3.665365542855893
G12,G12__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,0.0,0.0,True,,False,True,0,0,2134.0,0.40687592557508845,0.04113547625594194,0.16478821054516762,0.32756339756493336,0.15848698639298792,0.21267706435254408,-0.4470557502408403,1974.0,0.09201419785738403,0.6210663382409883,7.4807353130957654,0.0,4.0,28.0,4.0,0.0,0.0,0.7829423152537762,0.26594421077326463,1.0,0.7745098039215687,0.0,0.0011194038700181016,0.39421507905560194,0.3930956751855838,0.7873107542411857,0.0011194038700181016,0.0,2134.0,-0.10097527652852296,-0.0916713089351441,-0.024536282884748687,0.057780577932967626,0.029249082395759657,0.2564848776151067,-0.3936890060241729,1.0,0.0,0.22549019607843138,0.002720703373078337,-0.005715590063569476,0.12242432845769047,-0.08066177860299686,-1.7850902816638463
G12,G12__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,0.0,0.01,True,,False,True,0,0,2134.0,0.3609304834407745,0.037061308959181805,0.16482408500570822,0.30373843815376744,0.13469233115289148,0.18056689734933215,-0.45547183444743544,1989.0,0.08136904668132433,0.6212061568975525,7.482419426848495,0.0,4.0,28.0,4.0,0.0,0.0,0.7829423152537762,0.26594421077326463,1.0,0.7745098039215687,0.0,0.0011190112119301165,0.3942875718817743,0.39316856066984424,0.7874561325516187,0.0011190112119301165,0.02804866593465109,2134.0,-0.10489045250358604,-0.09522577723657231,-0.0245518240036409,0.053867810114306844,0.025335798355332784,0.2565101589219907,-0.4089134439914527,1.0,0.0,0.22549019607843138,0.003860703810622708,-0.009024582636060124,0.1225531810012851,-0.08068619390984097,-1.7858994521160083
G12,G12__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,0.0,0.03,True,,False,True,0,0,2134.0,0.27468529985086576,0.029074548229901742,0.16489495975938115,0.2567919744069815,0.0878058634804079,0.11748113116966638,-0.47169382728459497,2022.0,0.06163860230538846,0.6214835792118971,7.4857609747247436,0.0,4.0,28.0,4.0,0.0,0.0,0.7829423152537762,0.26594421077326463,1.0,0.7745098039215687,0.0,0.0011182353417493293,0.3944305449839073,0.39331230964215796,0.7877428546260653,0.0011182353417493293,0.08066913067339895,2134.0,-0.11261016036697243,-0.10219375026652115,-0.024582465000881213,0.04615285019179842,0.01761982063107848,0.256560103941621,-0.4389231164039298,1.0,0.0,0.22549019607843138,0.006079694462525941,-0.015544047215537898,0.12268852985064371,-0.08073428921737544,-1.7875092960809544
G12,G12__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,5.0,0.0,True,,False,True,0,0,2134.0,0.363004532477049,0.03724781889148443,0.1647607312466757,0.304883504208719,0.13577279536779616,0.18198858494552797,-0.45560275181702625,1985.0,0.08175503493544187,0.6210663382409883,7.4807353130957654,0.026597326264860957,4.0,28.0,4.0,0.0,0.0,0.7829423152537762,0.26594421077326463,1.0,0.7745098039215687,0.0,0.0011194038700181016,0.39421507905560194,0.3930956751855838,0.7873107542411857,0.0011194038700181016,0.0,2134.0,-0.10472103355486621,-0.0950630584295179,-0.024493434146559332,0.05402818132913215,0.025497864538284346,0.2564610712902036,-0.40833110860855387,1.0,0.0,0.22549019607843138,0.003633796475334433,-0.009537069481768634,0.1221139906592299,-0.08066365199777159,-1.7850902816638463
