process_id,frequency,top_k,expected_periods,engine_periods,maximum_abs_label_proxy_difference,mean_abs_label_proxy_difference,identity_passed
FS_RIDGE_A01_S6,monthly,5,101,101,0.0014297928856789274,1.4156365204838946e-05,True
FS_RIDGE_A01_S6,monthly,10,101,101,0.028260871073002722,0.00029670744577630286,True
FS_RIDGE_A01_S6,monthly,20,101,101,0.014130435536501632,0.00015254706298559658,True
FS_RIDGE_A01_S6,monthly,50,101,101,0.005652174214600639,8.691275850391233e-05,True
FS_RIDGE_A01_S6,weekly,5,443,443,0.008203903435236443,1.8645452371940412e-05,True
FS_RIDGE_A01_S6,weekly,10,443,443,0.004101951717618006,9.367875170256562e-06,True
FS_RIDGE_A01_S6,weekly,20,443,443,0.013880990700943969,3.7121278982438245e-05,True
FS_RIDGE_A01_S6,weekly,50,443,443,0.009837633666131322,3.7563139490842616e-05,True
FS_RIDGE_A100_S1,monthly,5,101,101,3.3306690738754696e-16,9.111592118868279e-17,True
FS_RIDGE_A100_S1,monthly,10,101,101,0.00021021013306005143,2.0812884462505618e-06,True
FS_RIDGE_A100_S1,monthly,20,101,101,0.00157741986880576,1.665866272626956e-05,True
FS_RIDGE_A100_S1,monthly,50,101,101,0.004035820788786851,6.036897199395039e-05,True
FS_RIDGE_A100_S1,weekly,5,443,443,0.0055641480865616716,1.2686636686434697e-05,True
FS_RIDGE_A100_S1,weekly,10,443,443,0.0027820740432809143,7.96262624019151e-06,True
FS_RIDGE_A100_S1,weekly,20,443,443,0.0013910370216404016,4.015666131022147e-06,True
FS_RIDGE_A100_S1,weekly,50,443,443,0.0009674398942189771,4.47930786515358e-06,True
FS_RIDGE_A100_S2,monthly,5,101,101,3.0878077872387166e-16,1.0283818626149636e-16,True
FS_RIDGE_A100_S2,monthly,10,101,101,0.002785025826721431,2.7574513135948653e-05,True
FS_RIDGE_A100_S2,monthly,20,101,101,0.014130435536501507,0.0001703512216357738,True
FS_RIDGE_A100_S2,monthly,50,101,101,0.005652174214600569,6.814048865438144e-05,True
FS_RIDGE_A100_S2,weekly,5,443,443,0.0026882284994223862,1.5073056954257762e-05,True
FS_RIDGE_A100_S2,weekly,10,443,443,0.01975130398201541,4.930200364073956e-05,True
FS_RIDGE_A100_S2,weekly,20,443,443,0.007083592094802638,2.790790380165554e-05,True
FS_RIDGE_A100_S2,weekly,50,443,443,0.021088551356011287,0.00011183233502580325,True
FS_RIDGE_A100_S5,monthly,5,101,101,0.0014625416790094853,1.448061068335574e-05,True
FS_RIDGE_A100_S5,monthly,10,101,101,0.02826087107300289,0.0003063280019204321,True
FS_RIDGE_A100_S5,monthly,20,101,101,0.014130435536501618,0.0001567030922615022,True
FS_RIDGE_A100_S5,monthly,50,101,101,0.005652174214600458,6.400697893649782e-05,True
FS_RIDGE_A100_S5,weekly,5,443,443,0.005564148086561579,2.5830137883117753e-05,True
FS_RIDGE_A100_S5,weekly,10,443,443,0.005583623916261604,3.0482179466415162e-05,True
FS_RIDGE_A100_S5,weekly,20,443,443,0.0029712029016128808,1.5652048579217745e-05,True
FS_RIDGE_A100_S5,weekly,50,443,443,0.017709891645832643,0.00013780189491913278,True
FS_RIDGE_A100_S6,monthly,5,101,101,0.0019833690151044303,4.887221758208333e-05,True
FS_RIDGE_A100_S6,monthly,10,101,101,0.02826087107300318,0.00031132489607666385,True
FS_RIDGE_A100_S6,monthly,20,101,101,0.014130435536501465,0.00015671407439939427,True
FS_RIDGE_A100_S6,monthly,50,101,101,0.005652174214600458,6.394670810954866e-05,True
FS_RIDGE_A100_S6,weekly,5,443,443,0.005564148086561382,1.590119988196195e-05,True
FS_RIDGE_A100_S6,weekly,10,443,443,0.004101951717618041,1.8554735697052722e-05,True
FS_RIDGE_A100_S6,weekly,20,443,443,0.03758155202485386,0.0002900648300343068,True
FS_RIDGE_A100_S6,weekly,50,443,443,0.015650294305185504,0.00012698561799724865,True
FS_RIDGE_A10_S1,monthly,5,101,101,2.636779683484747e-16,1.013052746750515e-16,True
FS_RIDGE_A10_S1,monthly,10,101,101,0.00021021013305973224,2.0812884462353618e-06,True
FS_RIDGE_A10_S1,monthly,20,101,101,0.00010510506653002571,1.0406442232129467e-06,True
FS_RIDGE_A10_S1,monthly,50,101,101,0.0006309679475220986,6.66346509055814e-06,True
FS_RIDGE_A10_S1,weekly,5,443,443,3.7643499428696714e-16,9.809060647990437e-17,True
FS_RIDGE_A10_S1,weekly,10,443,443,0.0027820740432807356,6.348782868984966e-06,True
FS_RIDGE_A10_S1,weekly,20,443,443,0.0013910370216402568,4.935035781336437e-06,True
FS_RIDGE_A10_S1,weekly,50,443,443,0.0005564148086564071,2.2954706321551613e-06,True
