group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio,base_target_gross_exposure,base_target_net_exposure,high_vol_rebalance_count,high_vol_rebalance_fraction,delta_vs_g00_cagr,delta_vs_g00_sharpe_excess_rf,delta_vs_g00_max_drawdown,delta_vs_g00_annualized_volatility,delta_vs_g00_annualized_l1_turnover
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,0.0,0.0,True,,False,True,0,0,2134.0,1.035294214164371,0.08753989797449724,0.1815684961373489,0.5532426944653231,0.39973449279962187,0.5566627238619658,-0.2645656843341413,364.0,0.33088152832374157,1.1133674249272405,13.410494981410398,0.0,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001143693888847791,0.503957326527602,0.5028136326387542,1.006770959166356,0.001143693888847791,0.0,2134.0,-0.054502418620300135,-0.051186214919506805,0.06018017843938191,0.09112629292869383,0.064925874929992,0.2556511982025208,-0.21319054635184861,1.0,0.0,24,0.23529411764705882,0.019721879496968936,0.12000489664099007,0.1725638024215601,-0.050849216573865985,3.9704086493044297
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,0.0,0.01,True,,False,True,0,0,2134.0,0.9510617037688784,0.08212529936634994,0.18160560407855478,0.5256761109048764,0.37220059281994,0.5176919997792203,-0.2667050088201601,369.0,0.3079255981342564,1.1136162471839977,13.413492041995069,0.0,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0011435394384796396,0.5040673530329421,0.5029238135944624,1.0069911666274043,0.0011435394384796396,0.05339659084168621,2134.0,-0.05948813498279823,-0.05591012970153368,0.06017214369287354,0.08614182158120265,0.05994117960819328,0.25567871147664895,-0.23266753277670232,1.0,0.0,24,0.23529411764705882,0.019641336722400038,0.11402840616387377,0.1766798555072432,-0.05086244786839561,3.9710063015313644
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,0.0,0.03,True,,False,True,0,0,2134.0,0.7950355056341067,0.07152671273599376,0.1816788065733454,0.4713500651596139,0.31793897836092594,0.4411655281475322,-0.2709054806207064,394.0,0.2640282971467011,1.1141072412966402,13.419406059179401,0.0,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001143233750241206,0.5042843723211239,0.5031411385708825,1.0074255108920067,0.001143233750241206,0.15151963839433824,2134.0,-0.06931954533687641,-0.06515676526495617,0.06015631958995606,0.07631286323299455,0.050111780153041914,0.2557329900296028,-0.271062193926768,1.0,0.0,24,0.23529411764705882,0.01948348882008416,0.10224910219744224,0.18617612569293152,-0.050888556225872295,3.97218522946965
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,5.0,0.0,True,,False,True,0,0,2134.0,0.9229086979350314,0.0802695593327154,0.1816409834779431,0.5161580488908248,0.36271357743123783,0.5041655300347636,-0.26878015799614685,369.0,0.29864391750921626,1.1133674249272405,13.410494981410398,0.07134397423997127,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001143693888847791,0.503957326527602,0.5028136326387542,1.006770959166356,0.001143693888847791,0.0,2134.0,-0.06119840702275799,-0.05752915234954727,0.06011792419029012,0.08443995106259931,0.05823801662586098,0.25571164996851686,-0.2393258462424091,1.0,0.0,24,0.23529411764705882,0.017480867372135403,0.10330218933444352,0.17455033157196476,-0.05077290076419039,3.9704086493044297
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,5.0,0.01,True,,True,True,0,0,2134.0,0.8433039572441494,0.07488954612812915,0.18167810668020737,0.4886025050160739,0.3351906496030747,0.46534593538574326,-0.27090802582805307,394.0,0.2764390087714197,1.1136162471839977,13.413492041995069,0.06968343208212976,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0011435394384796396,0.5040673530329421,0.5029238135944624,1.0069911666274043,0.0011435394384796396,0.051744980834376446,2134.0,-0.06618548462281684,-0.0622228934269404,0.060109908465873045,0.07945411553000087,0.05325195768262641,0.25573917535964513,-0.25880072745890587,1.0,0.0,24,0.23529411764705882,0.017411056302809647,0.0973373943185307,0.17941339312918314,-0.05078610945396014,3.9710063015313644
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,5.0,0.03,True,,False,True,0,0,2134.0,0.6958526397793321,0.06435867867045486,0.18175133845232871,0.4342982125947335,0.2809506547512197,0.38911599419245013,-0.27508599717265814,681.0,0.23395839603591323,1.1141072412966402,13.419406059179401,0.06655216224990489,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001143233750241206,0.5042843723211239,0.5031411385708825,1.0074255108920067,0.001143233750241206,0.14689019133752873,2134.0,-0.07601958122679683,-0.07141044804567781,0.06009412191737889,0.06962246511268799,0.04341986727117232,0.2557934772276199,-0.2971912421330048,1.0,0.0,24,0.23529411764705882,0.01727422028314196,0.08558114221991872,0.18876572808484665,-0.05081217357323409,3.97218522946965
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,10.0,0.0,True,,False,True,0,0,2134.0,0.816657409237709,0.07304283591137661,0.18173792501815997,0.4790385232990222,0.32567822805676633,0.4518462608226901,-0.2729742600032734,678.0,0.2675814046002019,1.1133674249272405,13.410494981410398,0.1382795628061678,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001143693888847791,0.503957326527602,0.5028136326387542,1.006770959166356,0.001143693888847791,0.0,2134.0,-0.0678943954252159,-0.06383403809755589,0.06005566994119835,0.07775360919650477,0.05155015832172993,0.25578948207202334,-0.2654307553040773,1.0,0.0,24,0.23529411764705882,0.015261885193765812,0.08659415309015342,0.1772945136190685,-0.05068031809905582,3.9704086493044297
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,10.0,0.01,True,,False,True,0,0,2134.0,0.7414291244372873,0.06769721033680831,0.1817750682647903,0.4514977173379799,0.2981699658985446,0.41318201115178815,-0.27509072278989,681.0,0.24609048844047854,1.1136162471839977,13.413492041995069,0.13508842316359368,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0011435394384796396,0.5040673530329421,0.5029238135944624,1.0069911666274043,0.0011435394384796396,0.05015714288079111,2134.0,-0.07288283426283539,-0.06849777801594967,0.06004767323887253,0.07276640947879917,0.04656273575705965,0.2558170246611814,-0.284902204454006,1.0,0.0,24,0.23529411764705882,0.015202705036608609,0.08064398904475431,0.18208402996885953,-0.05069350170656378,3.9710063015313644
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,10.0,0.03,True,,False,True,0,0,2134.0,0.6020868748511043,0.057233674683232705,0.18184833875996775,0.39722246587015814,0.24395886900976618,0.33725686470833727,-0.27924629506147824,690.0,0.20495768679986343,1.1141072412966402,13.419406059179401,0.12906981442769241,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001143233750241206,0.5042843723211239,0.5031411385708825,1.0074255108920067,0.001143233750241206,0.14243859828988423,2134.0,-0.08271961711671742,-0.07762658964601907,0.060031924244801874,0.06293206699238127,0.036727954389302535,0.255871359874766,-0.3232859557130732,1.0,0.0,24,0.23529411764705882,0.015086683493449403,0.06891657319069788,0.19129427419710054,-0.05071951669695143,3.97218522946965
G23,G23__mom_12_1__top10__monthly__long_short__rev5,long_short,mom_12_1,10,monthly,rev5,20.0,0.0,True,,False,True,0,0,2134.0,0.6212514499510058,0.05871930408997872,0.18200500453970542,0.4047553011496494,0.25162426823358525,0.34780214073196064,-0.2813016708813937,690.0,0.2087413981793829,1.1133674249272405,13.410494981410398,0.25993634439285074,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001143693888847791,0.503957326527602,0.5028136326387542,1.006770959166356,0.001143693888847791,0.0,2134.0,-0.0812863722301319,-0.07633046647548851,0.05993116144301485,0.06438092546431548,0.03817444171346764,0.255997220340822,-0.317528339260525,1.0,0.0,24,0.23529411764705882,0.01088941471225232,0.053213534367797743,0.18259486941154424,-0.05044651565272398,3.9704086493044297
