transfer_id,frequency,top_k,path_type,cost_bps,observations,terminal,cagr,annualized_volatility,sharpe,sortino,calmar,maximum_drawdown,maximum_drawdown_duration_sessions,maximum_recovery_sessions,underwater_fraction,average_drawdown,pain_index,ulcer_index,cdar_95,daily_var_95,daily_expected_shortfall_95,worst_day,worst_week,worst_month,skew,excess_kurtosis,mean_long_exposure,mdd_peak_date,mdd_trough_date,mdd_recovery_date,cumulative_l1_turnover,event_count
MONTHLY_TOP10,monthly,10,p00_overlay,10.0,2134,8.529636052344081,0.2867108178471709,0.2495305135388661,1.1398732424664373,1.850173393127264,1.097070082433321,-0.2613422993098501,270,238,0.8758200562324273,-0.0569272020947045,0.0498579853397388,0.0698221351994649,0.1820198968936081,-0.0240470604302723,-0.0381338419691141,-0.084665242971513,-0.1177454781665778,-0.1566402777067821,-0.2178919582508435,3.930124449531683,0.7452527002011716,2018-06-01,2018-12-24,2019-04-10,103.5992930501574,499
MONTHLY_TOP10,monthly,10,p00_overlay,20.0,2134,7.689316745401609,0.2711982949592235,0.2495144769639147,1.0908046582640127,1.767385488309844,1.0191831252830326,-0.266093784553105,270,238,0.8814432989690721,-0.0588258390031332,0.0518516415955452,0.072030103154246,0.1854511960364438,-0.0240470604302722,-0.0381812789630703,-0.0846652429715131,-0.1177454781665783,-0.157183317263302,-0.2190754725492262,3.9295565880544734,0.7452527002011716,2018-06-01,2018-12-24,2019-04-26,103.5992930501574,499
MONTHLY_TOP20,monthly,20,matched_static,0.0,2134,5.043828042726734,0.2096003707185798,0.2047321065209552,1.036300154195266,1.6713171482569271,0.786433587764802,-0.2665201155946366,255,175,0.8720712277413308,-0.0436707778922781,0.038084028892938,0.0553258886085185,0.1540335789904076,-0.0201726007062118,-0.0299938831772283,-0.0871741324778171,-0.1190649765684134,-0.1165392988073127,-0.3502975892780781,4.473965012573188,0.745267266671501,2020-02-19,2020-03-23,2020-07-29,71.92899124277486,499
MONTHLY_TOP20,monthly,20,matched_static,5.0,2134,4.865621387691457,0.2045261923857235,0.2047180718854364,1.0155939321683134,1.636815710424476,0.7665406867444828,-0.2668171382452656,294,214,0.8753514526710403,-0.0442389625857487,0.0387246401640949,0.0558963376352026,0.1548694244076766,-0.0201726007062118,-0.0300101039728737,-0.0871865044941651,-0.1190769163511245,-0.1168537350061923,-0.3501255368548848,4.473963411422321,0.745267266671501,2020-02-19,2020-03-23,2020-07-29,71.92899124277486,499
MONTHLY_TOP20,monthly,20,matched_static,10.0,2134,4.6936509835686655,0.199471506423184,0.2047110888038517,0.9948506007060588,1.6023353767516368,0.7467650487354529,-0.2671141435461694,297,217,0.8786316776007498,-0.0449049475244068,0.0394549093759432,0.0565073141720479,0.1557093157314102,-0.0201726007062118,-0.0300263247685192,-0.0871988765105136,-0.1190888561338364,-0.117168163295412,-0.3499101471949238,4.473289652220693,0.745267266671501,2020-02-19,2020-03-23,2020-07-30,71.92899124277486,499
MONTHLY_TOP20,monthly,20,matched_static,20.0,2134,4.367561809739828,0.1894203394318701,0.2047182794602091,0.9532611659964056,1.5334322167610042,0.7075629685664508,-0.2677081021009944,306,226,0.8847235238987816,-0.0464387501091255,0.0410854546420004,0.0578702973606315,0.1574053472468035,-0.0201726007062117,-0.0300587663598101,-0.0872236205432098,-0.1191127356992591,-0.1177969961452516,-0.349372377054747,4.469927218781534,0.745267266671501,2020-02-19,2020-03-23,2020-07-30,71.92899124277486,499
MONTHLY_TOP20,monthly,20,naked,0.0,2134,7.472743723718573,0.2667349855973706,0.2748600465286264,1.002407220767848,1.616465990018906,0.775118121393535,-0.3441217257542953,297,217,0.880037488284911,-0.0609398825098342,0.0536293811403321,0.0757917972207359,0.205442258760136,-0.0271118580001032,-0.0402591051560672,-0.1173821747743368,-0.1591622870091962,-0.1542059638075225,-0.3416907109275605,4.466180967373997,0.9997022675653104,2020-02-19,2020-03-23,2020-07-30,93.67886904502896,101
MONTHLY_TOP20,monthly,20,naked,5.0,2134,7.130713394689498,0.2598204771372334,0.274839437894855,0.9823154093750072,1.5830448029345638,0.7542968450252614,-0.3444538829120146,305,225,0.8828491096532334,-0.0620213938684456,0.0547555323562097,0.0767395144111982,0.2064833701546917,-0.0271118580001034,-0.0402796026906882,-0.1173821747743369,-0.1591622870091962,-0.1545949978920373,-0.3414207760299385,4.465642516373148,0.9997022675653104,2020-02-19,2020-03-23,2020-07-30,93.67886904502896,101
MONTHLY_TOP20,monthly,20,naked,10.0,2134,6.804181162154394,0.2529403399759926,0.2748283163794712,0.96218736860491,1.5496452717449571,0.7336153746968258,-0.3447860400697339,307,227,0.8861293345829429,-0.0631065687978608,0.0559205818166611,0.0777273111277801,0.2075233989918603,-0.0271118580001033,-0.0403001002253092,-0.1173821747743368,-0.1591622870091961,-0.1549840319765535,-0.3411069067225782,4.464432539416845,0.9997022675653104,2020-02-19,2020-03-23,2020-07-30,93.67886904502896,101
MONTHLY_TOP20,monthly,20,naked,20.0,2134,6.194861252884795,0.2392825630989392,0.2748345383282922,0.92183091437747,1.4828851844418631,0.6926684545592978,-0.3454503543851726,337,257,0.8917525773195877,-0.065409174034075,0.0583287995252318,0.0798096446849928,0.2096045121753634,-0.0271362666648011,-0.0403410952945512,-0.1173821747743366,-0.1591622870091958,-0.1557621001455841,-0.3403705765034304,4.459999443579531,0.9997022675653104,2020-02-19,2020-03-23,2020-07-31,93.67886904502896,101
MONTHLY_TOP20,monthly,20,p00_overlay,0.0,2134,6.376626566012519,0.2432279981537863,0.2152656565426605,1.124471035320875,1.813992590005881,1.0962676431716485,-0.2218691755328063,271,188,0.8687910028116214,-0.0472836286804132,0.0410795911778285,0.0593498296828042,0.1608798982560917,-0.0201239134024478,-0.0330425261678662,-0.0750859608353936,-0.1076825215905145,-0.1542059638075219,-0.1801105255479619,5.174139696779797,0.7452672666715012,2022-03-29,2022-05-11,2022-10-25,99.84264686287756,499
MONTHLY_TOP20,monthly,20,p00_overlay,5.0,2134,6.066058618191421,0.2359922956951212,0.2152206186844149,1.097244736591191,1.7683557674729051,1.0600202747681005,-0.2226299829470234,272,189,0.8706654170571696,-0.0481602518316716,0.0419314657466007,0.0603196688441981,0.1622654208294065,-0.0202414836023622,-0.0330634084777932,-0.0750859608353934,-0.1076825215905143,-0.1545949978920378,-0.1804361150548091,5.177387262956783,0.7452672666715012,2022-03-29,2022-05-11,2022-10-25,99.84264686287756,499
MONTHLY_TOP20,monthly,20,p00_overlay,10.0,2134,5.770514872198373,0.2287961837883811,0.2151846608108202,1.0699618902464807,1.7227745561602563,1.024198729036728,-0.2233904195561411,273,190,0.8744142455482662,-0.0489757426669065,0.0428250870742491,0.0613207460502888,0.1636586151330978,-0.020241483602362,-0.03308572792382,-0.0750859608353938,-0.1076825215905145,-0.1549840319765529,-0.1806996419393149,5.179836219016648,0.7452672666715012,2022-03-29,2022-05-11,2022-10-26,99.84264686287756,499
MONTHLY_TOP20,monthly,20,p00_overlay,20.0,2134,5.221646810292853,0.214521920005718,0.215140002079148,1.0152401927767944,1.6317155441836944,0.9523750391023016,-0.2252494145666859,277,194,0.8809746954076851,-0.0506722819768653,0.0446409981801812,0.0633775434734193,0.1665262593935308,-0.0202414836023622,-0.0331303668158736,-0.0750859608353936,-0.1076825215905145,-0.1557621001455845,-0.1810682145705335,5.182313840734393,0.7452672666715012,2018-06-12,2018-12-24,2019-04-05,99.84264686287754,499
MONTHLY_TOP5,monthly,5,matched_static,0.0,2134,4.757102067005785,0.201202833910735,0.2672177801418186,0.8236928943987075,1.3284826312145477,0.5903682529894079,-0.340809033839333,500,420,0.9179943767572634,-0.0827496827642621,0.0759637434560401,0.1000148543865512,0.234222215669545,-0.0268790171493122,-0.0388189998540249,-0.1396122882248415,-0.0997486243200219,-0.1303926880673314,-0.4364879991435637,3.974459619039936,0.7451184548375528,2018-08-29,2018-12-24,2020-08-25,75.64257827071458,499
MONTHLY_TOP5,monthly,5,matched_static,5.0,2134,4.580507502180906,0.1959014570374839,0.2672160837434598,0.8069692952106416,1.3008231323271022,0.5729827119852292,-0.3418976749904699,504,424,0.9198687910028116,-0.0841589920809505,0.0774152302975192,0.1018101148523478,0.2367543992722307,-0.0268790171493123,-0.0388458773316882,-0.1396199763822163,-0.0997549026281431,-0.13082137179304,-0.4364312635404306,3.9734030174909543,0.7451184548375528,2018-08-29,2018-12-24,2020-08-31,75.64257827071458,499
MONTHLY_TOP5,monthly,5,matched_static,10.0,2134,4.41040159556266,0.1906213628321962,0.267220818190841,0.790226465904302,1.2731653839475998,0.5557717555247139,-0.3429849770833122,506,426,0.9212746016869728,-0.0856062633674054,0.0788668761857165,0.1036341105621722,0.2393493743542835,-0.0268790171493122,-0.0388727548093514,-0.1396276645395915,-0.0997611809362641,-0.1312500286238893,-0.436335336975044,3.971946084246256,0.7451184548375528,2018-08-29,2018-12-24,2020-09-02,75.64257827071458,499
MONTHLY_TOP5,monthly,5,matched_static,20.0,2134,4.088720406001817,0.1801247138751671,0.2672495777914818,0.7566879635932746,1.217850145319609,0.5218652986735532,-0.3451555685595452,593,513,0.9250234301780692,-0.088795760435346,0.0821381589031739,0.1075139112142849,0.2447508506859156,-0.0268790171493123,-0.0389265097646778,-0.1396430408543408,-0.0997737375525062,-0.1321072616046037,-0.4360407969194515,3.967827443483684,0.7451184548375528,2018-08-29,2018-12-24,2021-01-07,75.64257827071458,499
MONTHLY_TOP5,monthly,5,naked,0.0,2134,6.495449438258524,0.2458489070056164,0.3585629136914181,0.7969166714532299,1.285963617858364,0.5658128123085824,-0.4345057263771108,506,426,0.9231490159325212,-0.1149138019951614,0.1060825632288978,0.1378955914993279,0.311610984402319,-0.0362025830799551,-0.0521305625782806,-0.1839183605652885,-0.1339922414797771,-0.1756104524166363,-0.4172732558029388,3.825470264654436,0.998807154625256,2018-08-29,2018-12-24,2020-09-02,97.5156928548665,101
MONTHLY_TOP5,monthly,5,naked,5.0,2134,6.1862579620446585,0.2387674324474484,0.3585598050309379,0.7808479096809285,1.2593995359534589,0.5479995354795821,-0.4357073628511217,580,500,0.9259606373008434,-0.1166369009535473,0.108001179139742,0.1401999818489271,0.3147994380310488,-0.0362025830799551,-0.0521653352811932,-0.1839183605652886,-0.1339922414797769,-0.1761163964997022,-0.4171625177186611,3.823913955235395,0.998807154625256,2018-08-29,2018-12-24,2020-12-17,97.5156928548665,101
MONTHLY_TOP5,monthly,5,naked,10.0,2134,5.891623708836955,0.231722279080689,0.3585653448809335,0.764760422994976,1.2328383488817551,0.530369617228277,-0.4369071522076897,593,513,0.9283036551077788,-0.1189207408939291,0.1103945584399595,0.1427424296537351,0.3180342940709422,-0.0362025830799551,-0.0522001079841059,-0.1839183605652884,-0.1339922414797769,-0.176622340582768,-0.4170127672241498,3.821974961346663,0.998807154625256,2018-08-29,2018-12-24,2021-01-07,97.5156928548665,101
