process_id,outer_year,recipe_id,mean_absolute_error,best_recipe_id,paired_block_se,within_one_se,selected
R7R__RB06__LGBM,2020,LGBM_D1_N50,0.021658650906006605,LGBM_D1_N100,0.0002883722224034656,True,True
R7R__RB06__LGBM,2020,LGBM_D1_N100,0.021607966099925303,LGBM_D1_N100,0.0,True,False
R7R__RB06__LGBM,2020,LGBM_D2_N50,0.02173654075000045,LGBM_D1_N100,0.00028324012524470505,True,False
R7R__RB06__LGBM,2020,LGBM_D2_N100,0.022023964106683558,LGBM_D1_N100,0.0004389992108594981,True,False
R7R__RB07__RIDGE,2020,RIDGE_A01,0.021332103539215223,RIDGE_A100,0.0001053004432448433,True,True
R7R__RB07__RIDGE,2020,RIDGE_A1,0.021331036739062573,RIDGE_A100,0.00010431291109337955,True,False
R7R__RB07__RIDGE,2020,RIDGE_A10,0.021322017928658312,RIDGE_A100,9.451106643941876e-05,True,False
R7R__RB07__RIDGE,2020,RIDGE_A100,0.02129882028584651,RIDGE_A100,0.0,True,False
R7R__RB07__GAM,2020,GAM_K3_A1,0.02257211857423601,GAM_K3_A10,0.0007779658280504879,False,False
R7R__RB07__GAM,2020,GAM_K3_A10,0.02076599155865774,GAM_K3_A10,0.0,True,True
R7R__RB07__GAM,2020,GAM_K5_A1,0.023964181514013902,GAM_K3_A10,0.0016083377082068365,False,False
R7R__RB07__GAM,2020,GAM_K5_A10,0.022847798980059255,GAM_K3_A10,0.0009247289518910909,False,False
R7R__RB07__LGBM,2020,LGBM_D1_N50,0.021326168717966925,LGBM_D2_N50,0.00038032863577537753,True,True
R7R__RB07__LGBM,2020,LGBM_D1_N100,0.021587390494872353,LGBM_D2_N50,0.00023665945438584995,False,False
R7R__RB07__LGBM,2020,LGBM_D2_N50,0.021062523265729972,LGBM_D2_N50,0.0,True,False
R7R__RB07__LGBM,2020,LGBM_D2_N100,0.02124684752264478,LGBM_D2_N50,0.00039757443818523006,True,False
R7R__RB08__RIDGE,2020,RIDGE_A01,0.02003773640196989,RIDGE_A01,0.0,True,True
R7R__RB08__RIDGE,2020,RIDGE_A1,0.0200385968946056,RIDGE_A01,1.2763636589647121e-06,True,False
R7R__RB08__RIDGE,2020,RIDGE_A10,0.02004748209652035,RIDGE_A01,1.3877758967593154e-05,True,False
R7R__RB08__RIDGE,2020,RIDGE_A100,0.020157003728384904,RIDGE_A01,0.00012729142214526395,True,False
R7R__RB08__GAM,2020,GAM_K3_A1,0.02053051499352178,GAM_K3_A10,0.0007901076079927515,True,True
R7R__RB08__GAM,2020,GAM_K3_A10,0.020221604572894302,GAM_K3_A10,0.0,True,False
R7R__RB08__GAM,2020,GAM_K5_A1,0.0207775264276151,GAM_K3_A10,0.001305974236474312,True,False
R7R__RB08__GAM,2020,GAM_K5_A10,0.020273666862734522,GAM_K3_A10,0.0006857698091757296,True,False
R7R__RB08__LGBM,2020,LGBM_D1_N50,0.021215549057673196,LGBM_D2_N50,0.0003983994541153242,True,True
R7R__RB08__LGBM,2020,LGBM_D1_N100,0.02106155073155577,LGBM_D2_N50,0.00024346269814144424,True,False
R7R__RB08__LGBM,2020,LGBM_D2_N50,0.020902437535202444,LGBM_D2_N50,0.0,True,False
R7R__RB08__LGBM,2020,LGBM_D2_N100,0.021075989909528102,LGBM_D2_N50,0.00035586945385346607,True,False
R7R__RB00__RIDGE,2021,RIDGE_A01,0.0347228643239789,RIDGE_A100,0.0001813197358677209,False,False
R7R__RB00__RIDGE,2021,RIDGE_A1,0.03471963035765045,RIDGE_A100,0.00017952252378738602,False,False
R7R__RB00__RIDGE,2021,RIDGE_A10,0.03468825144105518,RIDGE_A100,0.00016166432599452218,False,False
R7R__RB00__RIDGE,2021,RIDGE_A100,0.034428242475623066,RIDGE_A100,0.0,True,True
R7R__RB00__GAM,2021,GAM_K3_A1,0.034412768683335135,GAM_K5_A10,0.00088728193640211,False,False
R7R__RB00__GAM,2021,GAM_K3_A10,0.033621493854832346,GAM_K5_A10,0.0005527702316413637,False,False
R7R__RB00__GAM,2021,GAM_K5_A1,0.03347357105320955,GAM_K5_A10,0.001006637300684377,True,True
R7R__RB00__GAM,2021,GAM_K5_A10,0.03272154609849602,GAM_K5_A10,0.0,True,False
R7R__RB00__LGBM,2021,LGBM_D1_N50,0.032837902361330815,LGBM_D1_N50,0.0,True,True
R7R__RB00__LGBM,2021,LGBM_D1_N100,0.033270544010233376,LGBM_D1_N50,0.00023231740429421183,False,False
R7R__RB00__LGBM,2021,LGBM_D2_N50,0.033196612497926326,LGBM_D1_N50,0.00018262019843035427,False,False
R7R__RB00__LGBM,2021,LGBM_D2_N100,0.03343952850466543,LGBM_D1_N50,0.0003258058975109451,False,False
R7R__RB01__RIDGE,2021,RIDGE_A01,0.033912921213951217,RIDGE_A100,0.0002113650739589969,False,False
R7R__RB01__RIDGE,2021,RIDGE_A1,0.033910110082861884,RIDGE_A100,0.00020909866587045202,False,False
R7R__RB01__RIDGE,2021,RIDGE_A10,0.0338821669048875,RIDGE_A100,0.0001868980421786027,False,False
R7R__RB01__RIDGE,2021,RIDGE_A100,0.03367703932975544,RIDGE_A100,0.0,True,True
R7R__RB01__GAM,2021,GAM_K3_A1,0.032857920975632456,GAM_K5_A10,0.0005796639256223009,False,False
R7R__RB01__GAM,2021,GAM_K3_A10,0.03286463907632619,GAM_K5_A10,0.0002473142754609877,False,False
R7R__RB01__GAM,2021,GAM_K5_A1,0.03226280633883938,GAM_K5_A10,0.00038205990862487415,True,True
R7R__RB01__GAM,2021,GAM_K5_A10,0.032096914445313936,GAM_K5_A10,0.0,True,False
R7R__RB01__LGBM,2021,LGBM_D1_N50,0.03242266194390601,LGBM_D1_N50,0.0,True,True
R7R__RB01__LGBM,2021,LGBM_D1_N100,0.03283372596696838,LGBM_D1_N50,0.00035631521301644065,False,False
R7R__RB01__LGBM,2021,LGBM_D2_N50,0.03253610694894497,LGBM_D1_N50,0.0005063314306272871,True,False
R7R__RB01__LGBM,2021,LGBM_D2_N100,0.033032517099174895,LGBM_D1_N50,0.0005826781829956206,False,False
R7R__RB02__RIDGE,2021,RIDGE_A01,0.033925059566621896,RIDGE_A100,0.00022608336132648305,True,True
R7R__RB02__RIDGE,2021,RIDGE_A1,0.033924148179717215,RIDGE_A100,0.0002237688019396645,True,False
R7R__RB02__RIDGE,2021,RIDGE_A10,0.033914976489558164,RIDGE_A100,0.00020094120619141453,True,False
R7R__RB02__RIDGE,2021,RIDGE_A100,0.033820106798292775,RIDGE_A100,0.0,True,False
R7R__RB02__GAM,2021,GAM_K3_A1,0.03290932316797629,GAM_K5_A10,0.00041918784538721657,False,False
R7R__RB02__GAM,2021,GAM_K3_A10,0.03268719310249187,GAM_K5_A10,0.0008430079638784652,True,True
R7R__RB02__GAM,2021,GAM_K5_A1,0.032936174962143246,GAM_K5_A10,0.0008975839006986517,True,False
R7R__RB02__GAM,2021,GAM_K5_A10,0.03238359109370629,GAM_K5_A10,0.0,True,False
R7R__RB02__LGBM,2021,LGBM_D1_N50,0.03290540229100685,LGBM_D1_N50,0.0,True,True
R7R__RB02__LGBM,2021,LGBM_D1_N100,0.03347880730808367,LGBM_D1_N50,0.0004861679644935331,False,False
R7R__RB02__LGBM,2021,LGBM_D2_N50,0.03320877051359386,LGBM_D1_N50,0.0005681096595994935,True,False
R7R__RB02__LGBM,2021,LGBM_D2_N100,0.03402601268062858,LGBM_D1_N50,0.0010961508763609996,False,False
R7R__RB03__RIDGE,2021,RIDGE_A01,0.03599975970677376,RIDGE_A100,0.00044370987311957114,False,False
R7R__RB03__RIDGE,2021,RIDGE_A1,0.036006233534741895,RIDGE_A100,0.0004356056558640749,False,False
R7R__RB03__RIDGE,2021,RIDGE_A10,0.035931876946126574,RIDGE_A100,0.0003924073980620496,False,False
R7R__RB03__RIDGE,2021,RIDGE_A100,0.03532880515739485,RIDGE_A100,0.0,True,True
R7R__RB03__GAM,2021,GAM_K3_A1,0.035888591098178546,GAM_K3_A10,0.0013232300073223575,True,True
R7R__RB03__GAM,2021,GAM_K3_A10,0.03546970101917964,GAM_K3_A10,0.0,True,False
R7R__RB03__GAM,2021,GAM_K5_A1,0.038597908910952904,GAM_K3_A10,0.001161880554164994,False,False
R7R__RB03__GAM,2021,GAM_K5_A10,0.03726588308879663,GAM_K3_A10,0.0007717962425251551,False,False
R7R__RB03__LGBM,2021,LGBM_D1_N50,0.03320296494180616,LGBM_D1_N50,0.0,True,True
R7R__RB03__LGBM,2021,LGBM_D1_N100,0.03374743958036878,LGBM_D1_N50,0.0005721190010628791,True,False
R7R__RB03__LGBM,2021,LGBM_D2_N50,0.03386438905806671,LGBM_D1_N50,0.000896394454295776,True,False
R7R__RB03__LGBM,2021,LGBM_D2_N100,0.03416060228727023,LGBM_D1_N50,0.0015035510036778689,True,False
R7R__RB04__RIDGE,2021,RIDGE_A01,0.03151321792009238,RIDGE_A10,3.5310509896167267e-05,True,True
R7R__RB04__RIDGE,2021,RIDGE_A1,0.03151219699973633,RIDGE_A10,3.205509263089379e-05,True,False
R7R__RB04__RIDGE,2021,RIDGE_A10,0.031502629376858486,RIDGE_A10,0.0,True,False
R7R__RB04__RIDGE,2021,RIDGE_A100,0.03151159490474703,RIDGE_A10,0.000292694625167603,True,False
R7R__RB04__GAM,2021,GAM_K3_A1,0.0318065854939743,GAM_K5_A10,0.0008853160000105911,True,True
R7R__RB04__GAM,2021,GAM_K3_A10,0.03203261845339364,GAM_K5_A10,0.000427710311536521,False,False
R7R__RB04__GAM,2021,GAM_K5_A1,0.03211669134999143,GAM_K5_A10,0.0006242965562193029,True,False
R7R__RB04__GAM,2021,GAM_K5_A10,0.03150972742198068,GAM_K5_A10,0.0,True,False
R7R__RB04__LGBM,2021,LGBM_D1_N50,0.03146375147834297,LGBM_D1_N50,0.0,True,True
R7R__RB04__LGBM,2021,LGBM_D1_N100,0.031778539535894795,LGBM_D1_N50,0.0004583318280756552,True,False
R7R__RB04__LGBM,2021,LGBM_D2_N50,0.031566228551698924,LGBM_D1_N50,0.0005595110780032774,True,False
R7R__RB04__LGBM,2021,LGBM_D2_N100,0.03174294159827021,LGBM_D1_N50,0.0010409339895217568,True,False
R7R__RB05__RIDGE,2021,RIDGE_A01,0.03438153741933213,RIDGE_A100,0.00026489894131311037,True,True
R7R__RB05__RIDGE,2021,RIDGE_A1,0.03437874239193038,RIDGE_A100,0.0002625391742670705,True,False
R7R__RB05__RIDGE,2021,RIDGE_A10,0.034351718002440336,RIDGE_A100,0.0002390115238968321,True,False
R7R__RB05__RIDGE,2021,RIDGE_A100,0.03418668538081369,RIDGE_A100,0.0,True,False
R7R__RB05__GAM,2021,GAM_K3_A1,0.03428397925720731,GAM_K3_A10,0.0006015891863034853,True,True
R7R__RB05__GAM,2021,GAM_K3_A10,0.033875931955280346,GAM_K3_A10,0.0,True,False
R7R__RB05__GAM,2021,GAM_K5_A1,0.0339322666813334,GAM_K3_A10,0.0024063739073719487,True,False
R7R__RB05__GAM,2021,GAM_K5_A10,0.03494979233662399,GAM_K3_A10,0.001005635751851316,False,False
R7R__RB05__LGBM,2021,LGBM_D1_N50,0.03299226943094697,LGBM_D1_N50,0.0,True,True
R7R__RB05__LGBM,2021,LGBM_D1_N100,0.033660732114318324,LGBM_D1_N50,0.0005036098536236326,False,False
R7R__RB05__LGBM,2021,LGBM_D2_N50,0.03338146946839773,LGBM_D1_N50,0.0007426835710326068,True,False
R7R__RB05__LGBM,2021,LGBM_D2_N100,0.03402254899134485,LGBM_D1_N50,0.0011726628630584046,True,False
R7R__RB06__RIDGE,2021,RIDGE_A01,0.0321235232594992,RIDGE_A100,0.00019701562694215426,True,True
R7R__RB06__RIDGE,2021,RIDGE_A1,0.032122335995467155,RIDGE_A100,0.0001951552058501689,True,False
R7R__RB06__RIDGE,2021,RIDGE_A10,0.03211065256352285,RIDGE_A100,0.0001767072990752347,True,False
R7R__RB06__RIDGE,2021,RIDGE_A100,0.03203894729703606,RIDGE_A100,0.0,True,False
R7R__RB06__GAM,2021,GAM_K3_A1,0.032263913281950725,GAM_K5_A10,0.000707032714110689,False,False
R7R__RB06__GAM,2021,GAM_K3_A10,0.03205734352757849,GAM_K5_A10,0.000434755654865788,False,False
R7R__RB06__GAM,2021,GAM_K5_A1,0.031818662086187145,GAM_K5_A10,0.0004490226651638035,True,True
R7R__RB06__GAM,2021,GAM_K5_A10,0.03147602056477865,GAM_K5_A10,0.0,True,False
R7R__RB06__LGBM,2021,LGBM_D1_N50,0.03233976562683225,LGBM_D1_N50,0.0,True,True
R7R__RB06__LGBM,2021,LGBM_D1_N100,0.03260638559414975,LGBM_D1_N50,0.00045811170056748936,True,False
R7R__RB06__LGBM,2021,LGBM_D2_N50,0.032560125113232696,LGBM_D1_N50,0.00047466514008636334,True,False
R7R__RB06__LGBM,2021,LGBM_D2_N100,0.03304164183384518,LGBM_D1_N50,0.0008523718478466733,True,False
R7R__RB07__RIDGE,2021,RIDGE_A01,0.034614960601080776,RIDGE_A100,0.00018707071487366242,False,False
R7R__RB07__RIDGE,2021,RIDGE_A1,0.03461203113764917,RIDGE_A100,0.00018534676439966308,False,False
R7R__RB07__RIDGE,2021,RIDGE_A10,0.03458416124464849,RIDGE_A100,0.00016812253995219622,False,False
R7R__RB07__RIDGE,2021,RIDGE_A100,0.03436184664696912,RIDGE_A100,0.0,True,True
R7R__RB07__GAM,2021,GAM_K3_A1,0.03352424161883646,GAM_K3_A10,0.0009532622548860565,True,True
R7R__RB07__GAM,2021,GAM_K3_A10,0.032727591563469265,GAM_K3_A10,0.0,True,False
R7R__RB07__GAM,2021,GAM_K5_A1,0.034512066344106564,GAM_K3_A10,0.001684944028534064,False,False
R7R__RB07__GAM,2021,GAM_K5_A10,0.03415787517645804,GAM_K3_A10,0.0009630212547897391,False,False
R7R__RB07__LGBM,2021,LGBM_D1_N50,0.03309271797110822,LGBM_D1_N50,0.0,True,True
R7R__RB07__LGBM,2021,LGBM_D1_N100,0.033880531117992795,LGBM_D1_N50,0.0005416791706409201,False,False
R7R__RB07__LGBM,2021,LGBM_D2_N50,0.03344429582207334,LGBM_D1_N50,0.0006349899674602439,True,False
R7R__RB07__LGBM,2021,LGBM_D2_N100,0.03418206597166688,LGBM_D1_N50,0.0012092711679773352,True,False
R7R__RB08__RIDGE,2021,RIDGE_A01,0.0323846746505743,RIDGE_A100,0.00020020055528036383,True,True
R7R__RB08__RIDGE,2021,RIDGE_A1,0.03238344716999265,RIDGE_A100,0.00019827651637910188,True,False
R7R__RB08__RIDGE,2021,RIDGE_A10,0.032371549806960866,RIDGE_A100,0.00017917224127045615,True,False
R7R__RB08__RIDGE,2021,RIDGE_A100,0.03228640931967633,RIDGE_A100,0.0,True,False
R7R__RB08__GAM,2021,GAM_K3_A1,0.03204510872240084,GAM_K3_A10,0.0008526048794046569,True,True
R7R__RB08__GAM,2021,GAM_K3_A10,0.03170187075156794,GAM_K3_A10,0.0,True,False
R7R__RB08__GAM,2021,GAM_K5_A1,0.03288369811490531,GAM_K3_A10,0.0015027818029717164,True,False
R7R__RB08__GAM,2021,GAM_K5_A10,0.03177625783508221,GAM_K3_A10,0.0007455407766662097,True,False
R7R__RB08__LGBM,2021,LGBM_D1_N50,0.032907238891726205,LGBM_D1_N50,0.0,True,True
R7R__RB08__LGBM,2021,LGBM_D1_N100,0.0331439008250761,LGBM_D1_N50,0.0004776917707835257,True,False
R7R__RB08__LGBM,2021,LGBM_D2_N50,0.03312119965412929,LGBM_D1_N50,0.0005748062693558895,True,False
R7R__RB08__LGBM,2021,LGBM_D2_N100,0.03363192359140079,LGBM_D1_N50,0.0011123459472756204,True,False
