image_path,category,group_id,run_id,run_tree_sha256,run_tree_members,source_manifest_sha256,source_selector,source_files,source_sha256,dataset_version,image_bytes,image_sha256
G21/atlas-long-short-monthly.png,atlas,G00;G21,g00-frozen-v3-v1;g21-frozen-v3-v1,21f6cd2a0b010859dad22f7f08c6ec2611b6fe2044a30ad269a2966d76cd6e1b,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G21:3ff869c41823fc15f2feb4c057f43400aceca0f70978f4cd3b47135db7d6d8b9,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G21:feec048b5374d17998cb43ef0c190e57f8f19c97b3ec199a871b9614c93c270c,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G21/artifacts/nav.parquet;G21/artifacts/rebalances.parquet;G21/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,840ff794d5182e2d66bda820551140857400e085ea36ffb0a5479fb658f44fca,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,977426,516b6a22dce99b06c6c4836b11bf6d83b93939d9b527af75e141a650c95a6d9c
G21/atlas-long-short-weekly.png,atlas,G00;G21,g00-frozen-v3-v1;g21-frozen-v3-v1,21f6cd2a0b010859dad22f7f08c6ec2611b6fe2044a30ad269a2966d76cd6e1b,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G21:3ff869c41823fc15f2feb4c057f43400aceca0f70978f4cd3b47135db7d6d8b9,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G21:feec048b5374d17998cb43ef0c190e57f8f19c97b3ec199a871b9614c93c270c,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=weekly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G21/artifacts/nav.parquet;G21/artifacts/rebalances.parquet;G21/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,840ff794d5182e2d66bda820551140857400e085ea36ffb0a5479fb658f44fca,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,935289,73a071e44931ceb9da31289ffeffaf73ef6027469be433fd7c9ea3ae379b43a4
G21/representative-long-only.png,representative,G00;G21,g00-frozen-v3-v1;g21-frozen-v3-v1,21f6cd2a0b010859dad22f7f08c6ec2611b6fe2044a30ad269a2966d76cd6e1b,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G21:3ff869c41823fc15f2feb4c057f43400aceca0f70978f4cd3b47135db7d6d8b9,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G21:feec048b5374d17998cb43ef0c190e57f8f19c97b3ec199a871b9614c93c270c,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G21/artifacts/nav.parquet;G21/artifacts/rebalances.parquet;G21/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,840ff794d5182e2d66bda820551140857400e085ea36ffb0a5479fb658f44fca,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,683547,b78291690bf55356ea24ca2e334d340f4d3b2e985ac2e3f10b7443d01515bb28
G21/representative-long-short.png,representative,G00;G21,g00-frozen-v3-v1;g21-frozen-v3-v1,21f6cd2a0b010859dad22f7f08c6ec2611b6fe2044a30ad269a2966d76cd6e1b,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G21:3ff869c41823fc15f2feb4c057f43400aceca0f70978f4cd3b47135db7d6d8b9,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G21:feec048b5374d17998cb43ef0c190e57f8f19c97b3ec199a871b9614c93c270c,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G21/artifacts/nav.parquet;G21/artifacts/rebalances.parquet;G21/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,840ff794d5182e2d66bda820551140857400e085ea36ffb0a5479fb658f44fca,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,654717,80fa399d00bfa68e5347c3f5c1db72c245000891d31b04384d9d3b439ff138c9
G22/atlas-long-only-monthly.png,atlas,G00;G22,g00-frozen-v3-v1;g22-frozen-v3-v2,baf1d3828118a368447f17537806965a27379f8ef8ff427c8a07463fb1e14b67,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G22:534ff33b43693d7adce4a4a5beeb3d600f26fb0091efe43c5e9903b07b2298ae,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G22:c1189bad71c20c2583c6a692decccfee60d535588735ec8952b098575749ee0a,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G22/artifacts/nav.parquet;G22/artifacts/rebalances.parquet;G22/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,bb22487ee326c54f2809293b6b4894fab4b799f972ff3fc79d2a6c112f0c8170,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,1055984,29a91792d5cca44c98a7c8de9a96cd94d3af4f6422dae48fd14a9b1d1046023e
G22/atlas-long-only-weekly.png,atlas,G00;G22,g00-frozen-v3-v1;g22-frozen-v3-v2,baf1d3828118a368447f17537806965a27379f8ef8ff427c8a07463fb1e14b67,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G22:534ff33b43693d7adce4a4a5beeb3d600f26fb0091efe43c5e9903b07b2298ae,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G22:c1189bad71c20c2583c6a692decccfee60d535588735ec8952b098575749ee0a,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;frequency=weekly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G22/artifacts/nav.parquet;G22/artifacts/rebalances.parquet;G22/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,bb22487ee326c54f2809293b6b4894fab4b799f972ff3fc79d2a6c112f0c8170,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,996762,da7642499c99f3a810b384e19e1ff94b8fba7a6a03c6d19480944546faff1237
G22/atlas-long-short-monthly.png,atlas,G00;G22,g00-frozen-v3-v1;g22-frozen-v3-v2,baf1d3828118a368447f17537806965a27379f8ef8ff427c8a07463fb1e14b67,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G22:534ff33b43693d7adce4a4a5beeb3d600f26fb0091efe43c5e9903b07b2298ae,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G22:c1189bad71c20c2583c6a692decccfee60d535588735ec8952b098575749ee0a,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G22/artifacts/nav.parquet;G22/artifacts/rebalances.parquet;G22/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,bb22487ee326c54f2809293b6b4894fab4b799f972ff3fc79d2a6c112f0c8170,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,919925,ee8e45dec51b92cecd8d2837588ba42894b76e8893219934e25995b3771747c6
G22/atlas-long-short-weekly.png,atlas,G00;G22,g00-frozen-v3-v1;g22-frozen-v3-v2,baf1d3828118a368447f17537806965a27379f8ef8ff427c8a07463fb1e14b67,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G22:534ff33b43693d7adce4a4a5beeb3d600f26fb0091efe43c5e9903b07b2298ae,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G22:c1189bad71c20c2583c6a692decccfee60d535588735ec8952b098575749ee0a,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=weekly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G22/artifacts/nav.parquet;G22/artifacts/rebalances.parquet;G22/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,bb22487ee326c54f2809293b6b4894fab4b799f972ff3fc79d2a6c112f0c8170,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,838757,3087959b876962114e36a24f32f542d7a3da76df7f049a8c8ed6ad2bfbf54d4e
G22/representative-long-only.png,representative,G00;G22,g00-frozen-v3-v1;g22-frozen-v3-v2,baf1d3828118a368447f17537806965a27379f8ef8ff427c8a07463fb1e14b67,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G22:534ff33b43693d7adce4a4a5beeb3d600f26fb0091efe43c5e9903b07b2298ae,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G22:c1189bad71c20c2583c6a692decccfee60d535588735ec8952b098575749ee0a,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G22/artifacts/nav.parquet;G22/artifacts/rebalances.parquet;G22/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,bb22487ee326c54f2809293b6b4894fab4b799f972ff3fc79d2a6c112f0c8170,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,768067,d706b3afece1c1da82fd399d2604c0136781c4affa049f9efa9d005b61683621
G22/representative-long-short.png,representative,G00;G22,g00-frozen-v3-v1;g22-frozen-v3-v2,baf1d3828118a368447f17537806965a27379f8ef8ff427c8a07463fb1e14b67,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G22:534ff33b43693d7adce4a4a5beeb3d600f26fb0091efe43c5e9903b07b2298ae,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G22:c1189bad71c20c2583c6a692decccfee60d535588735ec8952b098575749ee0a,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G22/artifacts/nav.parquet;G22/artifacts/rebalances.parquet;G22/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,bb22487ee326c54f2809293b6b4894fab4b799f972ff3fc79d2a6c112f0c8170,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,640914,915f2d6d8e1a0d82aa596a9754f3ca50dad8d35e0e3e260e2c900970e782ff91
G23/atlas-long-only-monthly.png,atlas,G00;G23,g00-frozen-v3-v1;g23-frozen-v3-v1,c28b3a6c890080ed48ba81fd2192fbe45163bb2a389b9ee9f9d2f8bbeeb82781,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G23:96c8608f498b7fb68e5192609d7163a22748e428bd18cca71073dc741c357c11,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G23:c0f90d3e864ce29a5f7e7f3a7ea94a26083680749e6b83b1e427138f05d5767f,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G23/artifacts/nav.parquet;G23/artifacts/rebalances.parquet;G23/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,da544facd0c4a1dddd8265f93c5cedb45900f811f04ffa3961012a80b0a9c352,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,983381,bc250e34ab828478eb6a9cd98c24f2295eac7c4b45f5d158961a6fecfe88dbe9
G23/atlas-long-only-weekly.png,atlas,G00;G23,g00-frozen-v3-v1;g23-frozen-v3-v1,c28b3a6c890080ed48ba81fd2192fbe45163bb2a389b9ee9f9d2f8bbeeb82781,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G23:96c8608f498b7fb68e5192609d7163a22748e428bd18cca71073dc741c357c11,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G23:c0f90d3e864ce29a5f7e7f3a7ea94a26083680749e6b83b1e427138f05d5767f,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;frequency=weekly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G23/artifacts/nav.parquet;G23/artifacts/rebalances.parquet;G23/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,da544facd0c4a1dddd8265f93c5cedb45900f811f04ffa3961012a80b0a9c352,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,996174,d6cd4c6e23e713fb2997e43f133dd935b8848cd16a1e4bd92411cc7ef3ef6b45
G23/atlas-long-short-monthly.png,atlas,G00;G23,g00-frozen-v3-v1;g23-frozen-v3-v1,c28b3a6c890080ed48ba81fd2192fbe45163bb2a389b9ee9f9d2f8bbeeb82781,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G23:96c8608f498b7fb68e5192609d7163a22748e428bd18cca71073dc741c357c11,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G23:c0f90d3e864ce29a5f7e7f3a7ea94a26083680749e6b83b1e427138f05d5767f,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G23/artifacts/nav.parquet;G23/artifacts/rebalances.parquet;G23/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,da544facd0c4a1dddd8265f93c5cedb45900f811f04ffa3961012a80b0a9c352,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,883442,dcc3b1ab204160af816874a4d37f18f3a0184f3151ffc5de94ad1b2808520138
G23/atlas-long-short-weekly.png,atlas,G00;G23,g00-frozen-v3-v1;g23-frozen-v3-v1,c28b3a6c890080ed48ba81fd2192fbe45163bb2a389b9ee9f9d2f8bbeeb82781,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G23:96c8608f498b7fb68e5192609d7163a22748e428bd18cca71073dc741c357c11,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G23:c0f90d3e864ce29a5f7e7f3a7ea94a26083680749e6b83b1e427138f05d5767f,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=weekly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G23/artifacts/nav.parquet;G23/artifacts/rebalances.parquet;G23/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,da544facd0c4a1dddd8265f93c5cedb45900f811f04ffa3961012a80b0a9c352,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,860032,0e2828d5a59f9e1a8d9c8c1a649e8b2e78dbb364636f13482f8d87ea296918ec
G23/representative-long-only.png,representative,G00;G23,g00-frozen-v3-v1;g23-frozen-v3-v1,c28b3a6c890080ed48ba81fd2192fbe45163bb2a389b9ee9f9d2f8bbeeb82781,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G23:96c8608f498b7fb68e5192609d7163a22748e428bd18cca71073dc741c357c11,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G23:c0f90d3e864ce29a5f7e7f3a7ea94a26083680749e6b83b1e427138f05d5767f,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G23/artifacts/nav.parquet;G23/artifacts/rebalances.parquet;G23/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,da544facd0c4a1dddd8265f93c5cedb45900f811f04ffa3961012a80b0a9c352,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,707898,923851b0b09b9f67e3a9145858e094f938eb862abfe43c5c4cfd95a3c55be10d
G23/representative-long-short.png,representative,G00;G23,g00-frozen-v3-v1;g23-frozen-v3-v1,c28b3a6c890080ed48ba81fd2192fbe45163bb2a389b9ee9f9d2f8bbeeb82781,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G23:96c8608f498b7fb68e5192609d7163a22748e428bd18cca71073dc741c357c11,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G23:c0f90d3e864ce29a5f7e7f3a7ea94a26083680749e6b83b1e427138f05d5767f,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G23/artifacts/nav.parquet;G23/artifacts/rebalances.parquet;G23/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,da544facd0c4a1dddd8265f93c5cedb45900f811f04ffa3961012a80b0a9c352,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,642675,87012bee1b4fd422ad6c8308f0101ed0ff6c3bd24bd8ff21fb29c1d33a001ad5
G31/atlas-long-only-monthly.png,atlas,G00;G31,g00-frozen-v3-v1;g31-frozen-v3-v1,7858feef61352dacffcc5eae99c6e0069f161865b76d7a93f6fe4278fbe6a77f,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G31:f9079b2aaff1640d874f6dba762055e1ce2037ba24c7523d6735a7bc4b9f393a,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G31:fe38a31017473487db11188b7c9b858d4c54298be674a52d6bb81031bd3b06fc,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G31/artifacts/nav.parquet;G31/artifacts/rebalances.parquet;G31/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,aa8180695f1104d8e9971541e1246a391884256f35a616d7b4f146338c09ca1c,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,799765,dc1d2548d42abedff0a68e3ef158ef91da61b63b7794eee8d1d151c839032838
G31/atlas-long-only-weekly.png,atlas,G00;G31,g00-frozen-v3-v1;g31-frozen-v3-v1,7858feef61352dacffcc5eae99c6e0069f161865b76d7a93f6fe4278fbe6a77f,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G31:f9079b2aaff1640d874f6dba762055e1ce2037ba24c7523d6735a7bc4b9f393a,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G31:fe38a31017473487db11188b7c9b858d4c54298be674a52d6bb81031bd3b06fc,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;frequency=weekly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G31/artifacts/nav.parquet;G31/artifacts/rebalances.parquet;G31/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,aa8180695f1104d8e9971541e1246a391884256f35a616d7b4f146338c09ca1c,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,825051,f493cff4e0f7fcf3e89f5aa0a3a2c6c58e40d1ca94c9b33c0bb0a17eba01fc08
G31/atlas-long-short-monthly.png,atlas,G00;G31,g00-frozen-v3-v1;g31-frozen-v3-v1,7858feef61352dacffcc5eae99c6e0069f161865b76d7a93f6fe4278fbe6a77f,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G31:f9079b2aaff1640d874f6dba762055e1ce2037ba24c7523d6735a7bc4b9f393a,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G31:fe38a31017473487db11188b7c9b858d4c54298be674a52d6bb81031bd3b06fc,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G31/artifacts/nav.parquet;G31/artifacts/rebalances.parquet;G31/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,aa8180695f1104d8e9971541e1246a391884256f35a616d7b4f146338c09ca1c,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,726280,fbf05f9d011736efdbd1e1b5cb5d2686b8b8442adb74b658c82adb2d707c7a77
G31/atlas-long-short-weekly.png,atlas,G00;G31,g00-frozen-v3-v1;g31-frozen-v3-v1,7858feef61352dacffcc5eae99c6e0069f161865b76d7a93f6fe4278fbe6a77f,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G31:f9079b2aaff1640d874f6dba762055e1ce2037ba24c7523d6735a7bc4b9f393a,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G31:fe38a31017473487db11188b7c9b858d4c54298be674a52d6bb81031bd3b06fc,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;frequency=weekly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G31/artifacts/nav.parquet;G31/artifacts/rebalances.parquet;G31/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,aa8180695f1104d8e9971541e1246a391884256f35a616d7b4f146338c09ca1c,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,762355,01936e4f096ac315decfb79134f1c1bce40f76f2b94283c69495c876f70c9b18
G31/representative-long-only.png,representative,G00;G31,g00-frozen-v3-v1;g31-frozen-v3-v1,7858feef61352dacffcc5eae99c6e0069f161865b76d7a93f6fe4278fbe6a77f,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G31:f9079b2aaff1640d874f6dba762055e1ce2037ba24c7523d6735a7bc4b9f393a,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G31:fe38a31017473487db11188b7c9b858d4c54298be674a52d6bb81031bd3b06fc,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G31/artifacts/nav.parquet;G31/artifacts/rebalances.parquet;G31/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,aa8180695f1104d8e9971541e1246a391884256f35a616d7b4f146338c09ca1c,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,697174,12c8e94605b30e39e6433fe923e73a5ea129e6696a8c261061cb1779a8dc23d7
G31/representative-long-short.png,representative,G00;G31,g00-frozen-v3-v1;g31-frozen-v3-v1,7858feef61352dacffcc5eae99c6e0069f161865b76d7a93f6fe4278fbe6a77f,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G31:f9079b2aaff1640d874f6dba762055e1ce2037ba24c7523d6735a7bc4b9f393a,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G31:fe38a31017473487db11188b7c9b858d4c54298be674a52d6bb81031bd3b06fc,"is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_short;signal=mom_255_0;top_n=20;frequency=monthly,weekly",G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G31/artifacts/nav.parquet;G31/artifacts/rebalances.parquet;G31/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,aa8180695f1104d8e9971541e1246a391884256f35a616d7b4f146338c09ca1c,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,768755,0c531373e274b3786aabb08da5d6fe5037d59e7ef399127782c79b64a2f6f272
G32/atlas-long-only-monthly.png,atlas,G00;G32,g00-frozen-v3-v1;g32-frozen-v3-v1,13969fb9bb21bcc8026fdec62e2bbd3a89f3404ceeddf43691e8fe14a4322c4a,G00:32832d1ac0dea2822539803962eab86f426288d0c59e16dbb5a55d7187c1ae20;G32:64c2ec8c2f7c3dd4b8b60786ea16e22dcd695fe762a7b21284c4d59865a94c3d,G00:8b875d4bcbb7b178b309c7b1edaa7dce9bbb15090e68b619fb045cec35411c66;G32:0d85979a75ed02d9033fa3977e06585483e5ca9e3235049d23ac0bdfc5b1cb2d,is_primary_scenario=true;valid_scenario=true;monthly=5bps;weekly=10bps;LO_borrow=0%;LS_borrow=1%;portfolio_mode=long_only;frequency=monthly;signal=all;top_n=all,G00/artifacts/nav.parquet;G00/artifacts/rebalances.parquet;G00/summary.csv;G32/artifacts/nav.parquet;G32/artifacts/rebalances.parquet;G32/summary.csv;benchmark_daily.parquet;risk_free_daily.parquet,151b8e6427e7de9393b79b7fbb374217d557b8fe82f3fa2c5e4036b025607808,sp500-pit-free-research-2013warmup-2018eval-2026-v3-final-candidate,822572,6b9786db8fcc2f0c44c05faebaf0ea60f2f0e202c9c72280e7380950a44e718c
