group_id,strategy_id,portfolio_mode,variant_id,cost_bps,borrow_fee_annual,reference_strategy_id,comparison_type,metric,estimate
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.039690563307185955
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.060309421617493864
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.049269241224358384
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.039994139471919876
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.4390172285516627
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.03925432339998819
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.06128545673879737
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.04916630060495941
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.04000483211895256
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.4390172285516627
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.03882082267445908
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.06226294904395702
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.04906164194856161
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.04001544999516532
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,10.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.4390172285516609
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,cagr,-0.037961985720781966
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.06422176777378785
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,max_drawdown,0.048847300586518594
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_volatility,-0.04003645931287719
G33,G33__mom_12_1__top10__monthly__long_only,long_only,base,20.0,0.0,G00__mom_12_1__top10__monthly__long_only,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.4390172285516627
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.010502808326900065
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.03611980583122543
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.020575201491609074
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.0470628848797677
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.494625996615893
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.010038498088116465
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.039484302215943456
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.022539046629026283
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.04707631143382837
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.49495393265143406
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.009134910553047104
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.046115577963800586
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.027758123052573858
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.047102752825946004
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,0.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.4956013742907981
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.010192960059973707
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.03994733206330692
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.022243656169852688
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.04705229809070158
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.0,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.494625996615893
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.009731852359650295
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.043310511747842534
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,max_drawdown,0.024975257944053197
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_volatility,-0.047065714331259195
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.01,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,annualized_l1_turnover,-0.49495393265143406
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,cagr,-0.008834514733473187
G33,G33__mom_12_1__top10__monthly__long_short,long_short,base,5.0,0.03,G00__mom_12_1__top10__monthly__long_short,delta_vs_same_scenario_G00,sharpe_excess_rf,-0.049939181355202866
