observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,factor_id,frequency,top_k,cost_bps,path_type
2134.0,1.536394972931431,0.11617734333633822,0.19945974454524926,0.6512732442373361,0.5114840066150169,0.7173118889368802,-0.400015498501484,488.0,0.29043210518481255,0.030111755164824852,1.5787929062239563,0.010267294235959904,57.0,76.0,31.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998703758105816,0.9998703758105816,0.0,0.9998703758105816,0.9998703758105816,0.0,XS001_MOM_255_0,weekly,0,5,eligible_ew
2134.0,1.5194948721569168,0.11529651512628325,0.19946161473770746,0.64731024674011,0.5075228912175869,0.7116337491656749,-0.40011661835077483,488.0,0.2881572767497623,0.03011175516482485,1.578792906223956,0.020454940971730288,57.0,76.0,31.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998703758105816,0.9998703758105816,0.0,0.9998703758105816,0.9998703758105816,0.0,XS001_MOM_255_0,weekly,0,10,eligible_ew
2134.0,1.4860291134700572,0.11353680462225246,0.19946594388559774,0.6393825874196194,0.4995994067984448,0.7002831775203935,-0.400318817891647,488.0,0.2836159569520489,0.030111755164824856,1.5787929062239565,0.040593552857108944,57.0,76.0,31.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998703758105816,0.9998703758105816,0.0,0.9998703758105816,0.9998703758105816,0.0,XS001_MOM_255_0,weekly,0,20,eligible_ew
2134.0,5.013855820087604,0.23597218370843653,0.3985889049850935,0.7318638694171341,0.6619393805456717,0.9354166708052908,-0.6142405016572943,1015.0,0.3841690397682266,0.7927898604058313,9.549142723463678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,5,0,factor_topk
2134.0,4.775496340238062,0.23008361327401072,0.3985706782172577,0.7198907002783005,0.6499630887009481,0.9180087093980797,-0.6188159740626017,1016.0,0.3718126598502039,0.7927898604058313,9.549142723463678,0.04866793973186901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,5,5,factor_topk
2134.0,4.546477366906901,0.2242203120537496,0.39855796691117523,0.7079066394831068,0.6379768739613685,0.9006083048028214,-0.6233397969584128,1017.0,0.3597080005926669,0.7927898604058313,9.549142723463678,0.0949770529150606,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,5,10,factor_topk
2134.0,4.115027423101889,0.21256913035934732,0.398549092566206,0.683907826577753,0.6139766604054444,0.8658320784871071,-0.6322347034990352,1030.0,0.33621870040177526,0.7927898604058313,9.549142723463678,0.18093249314066656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,5,20,factor_topk
2134.0,5.381840905621982,0.24467090732718355,0.33929262882604855,0.815865624080901,0.7337393356863472,1.029717555027897,-0.5097955856980017,732.0,0.479939242691137,0.7071610349579518,8.517744724723144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,10,0,factor_topk
2134.0,5.15573510677474,0.23938023077029635,0.33927600253357393,0.8033254225541996,0.7211949797732248,1.0115810659833264,-0.5148868986177481,736.0,0.4649180847540116,0.7071610349579518,8.517744724723144,0.04922958711364297,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,10,5,factor_topk
2134.0,4.937554570670442,0.2341099429527147,0.33926420378014366,0.7907727394847972,0.7086393078984441,0.9934486971428593,-0.5199276749097392,922.0,0.45027405589317165,0.7071610349579518,8.517744724723144,0.09630333648619434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,10,10,factor_topk
2134.0,4.523879533326327,0.22363025119707136,0.33925509069906035,0.7656320639618691,0.6834961528865066,0.9571971173755788,-0.5298595272814957,1013.0,0.4220557330438724,0.7071610349579518,8.517744724723144,0.18432314708497854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,XS001_MOM_255_0,monthly,10,20,factor_topk
2134.0,5.166173407787273,0.23962822185734312,0.28799702449655157,0.8909042297091044,0.7941399245055769,1.1098474020936504,-0.36831978699315426,481.0,0.6505982852933093,0.664498373154777,8.003873563060163,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996195353715437,0.9996195353715437,0.0,0.9996195353715437,0.9996195353715437,0.0,XS001_MOM_255_0,monthly,20,0,factor_topk
2134.0,4.960670324649793,0.23467633356850537,0.28797244722025617,0.877046582108996,0.7802739644208848,1.0898212947977173,-0.3729287647999907,482.0,0.6292792504068896,0.664498373154777,8.003873563060163,0.05891525950429363,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996195353715437,0.9996195353715437,0.0,0.9996195353715437,0.9996195353715437,0.0,XS001_MOM_255_0,monthly,20,5,factor_topk
2134.0,4.761945927388978,0.22974245672780835,0.28795267324532514,0.8631721702156455,0.7663928527515889,1.0698014339890785,-0.3775060907434099,497.0,0.6085794702686369,0.664498373154777,8.003873563060163,0.11537436346085227,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996195353715437,0.9996195353715437,0.0,0.9996195353715437,0.9996195353715437,0.0,XS001_MOM_255_0,monthly,20,10,factor_topk
2134.0,4.383955194407394,0.21992850092404526,0.2879275389176752,0.8353758081136031,0.7385879330036729,1.02978352874584,-0.3872995021427822,563.0,0.5678512358194724,0.664498373154777,8.003873563060163,0.22128665877415515,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996195353715437,0.9996195353715437,0.0,0.9996195353715437,0.9996195353715437,0.0,XS001_MOM_255_0,monthly,20,20,factor_topk
2134.0,2.911223822881363,0.17474897902459063,0.2345238525723762,0.8047378112738899,0.6858988765357397,0.9500257350057144,-0.35266204132836676,497.0,0.4955140007877409,0.599786942389642,7.224425289214319,0.0,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994242384114792,0.9994242384114792,0.0,0.9994242384114792,0.9994242384114792,0.0,XS001_MOM_255_0,monthly,50,0,factor_topk
2134.0,2.7933757160673185,0.17051251678900226,0.2345059431657334,0.7893669537368685,0.6705191504454457,0.9281353943509723,-0.3567615212051338,501.0,0.4779453686961927,0.599786942389642,7.224425289214319,0.04687007401741413,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994242384114792,0.9994242384114792,0.0,0.9994242384114792,0.9994242384114792,0.0,XS001_MOM_255_0,monthly,50,5,factor_topk
