observations_factor,total_return_factor,cagr_factor,annualized_volatility_factor,sharpe_zero_rf_factor,sharpe_excess_rf_factor,sortino_factor,max_drawdown_factor,max_drawdown_duration_factor,calmar_factor,average_l1_turnover_factor,annualized_l1_turnover_factor,total_cost_factor,corporate_action_events_applied_factor,valuation_fallback_count_factor,valuation_fallback_sid_count_factor,unfilled_execution_count_factor,skipped_signed_rebalance_count_factor,average_target_risk_allocation_factor,minimum_target_risk_allocation_factor,maximum_target_risk_allocation_factor,below_full_investment_fraction_factor,leveraged_rebalance_fraction_factor,average_actual_risky_weight_factor,average_long_exposure_factor,average_short_exposure_factor,average_gross_exposure_factor,average_net_exposure_factor,total_short_borrow_fee_factor,factor_id,frequency,top_k_factor,cost_bps,path_type_factor,observations_eligible_ew,total_return_eligible_ew,cagr_eligible_ew,annualized_volatility_eligible_ew,sharpe_zero_rf_eligible_ew,sharpe_excess_rf_eligible_ew,sortino_eligible_ew,max_drawdown_eligible_ew,max_drawdown_duration_eligible_ew,calmar_eligible_ew,average_l1_turnover_eligible_ew,annualized_l1_turnover_eligible_ew,total_cost_eligible_ew,corporate_action_events_applied_eligible_ew,valuation_fallback_count_eligible_ew,valuation_fallback_sid_count_eligible_ew,unfilled_execution_count_eligible_ew,skipped_signed_rebalance_count_eligible_ew,average_target_risk_allocation_eligible_ew,minimum_target_risk_allocation_eligible_ew,maximum_target_risk_allocation_eligible_ew,below_full_investment_fraction_eligible_ew,leveraged_rebalance_fraction_eligible_ew,average_actual_risky_weight_eligible_ew,average_long_exposure_eligible_ew,average_short_exposure_eligible_ew,average_gross_exposure_eligible_ew,average_net_exposure_eligible_ew,total_short_borrow_fee_eligible_ew,top_k_eligible_ew,path_type_eligible_ew,active_terminal_return,active_cagr,active_sharpe,active_mdd
2134.0,3.157074915201754,0.18323628730566477,0.297230830180376,0.7155970247899377,0.6218394930184253,0.8647556198439317,-0.449523191579825,592.0,0.40762365710585635,0.3420757852991816,17.93541493231248,0.20899374702247042,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998377082297665,0.9998377082297665,0.0,0.9998377082297665,0.9998377082297665,0.0,XS002_MOM_12_1,weekly,20,10,factor_topk,2134.0,1.517804171109732,0.11520810981500595,0.19932245190608833,0.6472250298613131,0.5073401116294018,0.7112802868035617,-0.4000462224089847,488.0,0.28798699590574733,0.030079034706385857,1.5770773360956425,0.02044004956360216,58.0,76.0,31.0,34.0,0.0,1.0,1.0,1.0,0.0,0.0,0.999834291776703,0.999834291776703,0.0,0.999834291776703,0.999834291776703,0.0,0,eligible_ew,1.639270744092022,0.06802817749065881,0.11449938138902349,-0.049476969170840324
2134.0,2.5709633814835446,0.16219064640719028,0.2972597250902203,0.6551561244600983,0.5614076546378054,0.7788152164378017,-0.4664491362320198,613.0,0.34771346714749596,0.3420757852991816,17.93541493231248,0.38278573694125456,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998377082297665,0.9998377082297665,0.0,0.9998377082297665,0.9998377082297665,0.0,XS002_MOM_12_1,weekly,20,20,factor_topk,2134.0,1.4843969655112947,0.11345044916673963,0.1993270671488203,0.6392998531507299,0.4994193127007288,0.6999346757915195,-0.40025059841214095,488.0,0.28344854352951865,0.030079034706385857,1.5770773360956425,0.04056435098521188,58.0,76.0,31.0,34.0,0.0,1.0,1.0,1.0,0.0,0.0,0.999834291776703,0.999834291776703,0.0,0.999834291776703,0.999834291776703,0.0,0,eligible_ew,1.08656641597225,0.048740197240450645,0.061988341937076585,-0.06619853781987883
2134.0,3.912119996544467,0.20678703912475016,0.2959521585653554,0.7841366377223226,0.6899743226697843,0.9584991881552242,-0.3942422225996963,363.0,0.5245177387677132,0.6829962832183873,8.226680629730753,0.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996238214069627,0.9996238214069627,0.0,0.9996238214069627,0.9996238214069627,0.0,XS002_MOM_12_1,monthly,20,0,factor_topk,2134.0,1.4599470038186029,0.11215079896259117,0.19769335333274674,0.6370446532217786,0.4960100097622943,0.6939539172337381,-0.3965804465429851,488.0,0.2827945753256779,0.0705694646205045,0.8500082092809031,0.0,58.0,76.0,31.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994128951657669,0.9994128951657669,0.0,0.9994128951657669,0.9994128951657669,0.0,0,eligible_ew,2.452172992725864,0.09463624016215899,0.19396431290749,0.002338223943288753
2134.0,3.7439317303214112,0.2018323805594595,0.29594147853958214,0.770243786438558,0.6760780359872284,0.9386790070901636,-0.39446253420401167,364.0,0.5116642597420267,0.6829962832183873,8.226680629730753,0.05104662721276504,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996238214069627,0.9996238214069627,0.0,0.9996238214069627,0.9996238214069627,0.0,XS002_MOM_12_1,monthly,20,5,factor_topk,2134.0,1.4511090318047422,0.11167820767479797,0.19769408729034743,0.6348923778273431,0.4938585650260315,0.6908893046758728,-0.3965962465267626,488.0,0.2815916909270644,0.0705694646205045,0.8500082092809031,0.005289017121031307,58.0,76.0,31.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994128951657669,0.9994128951657669,0.0,0.9994128951657669,0.9994128951657669,0.0,0,eligible_ew,2.292822698516669,0.09015417288466154,0.1822194709611969,0.002133712322750947
2134.0,3.5814421924773283,0.19689621483913378,0.2959358082962561,0.7563371284252779,0.6621695343695163,0.9188668841726921,-0.3946828458083269,366.0,0.49887198526675797,0.6829962832183873,8.226680629730753,0.10002922774320827,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996238214069627,0.9996238214069627,0.0,0.9996238214069627,0.9996238214069627,0.0,XS002_MOM_12_1,monthly,20,10,factor_topk,2134.0,1.442301953876631,0.11120577108026941,0.1976950280182436,0.6327394566275901,0.4917066218930624,0.6878250235497556,-0.39661204651053983,488.0,0.28038929240469795,0.0705694646205045,0.8500082092809031,0.010556284315058303,58.0,76.0,31.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994128951657669,0.9994128951657669,0.0,0.9994128951657669,0.9994128951657669,0.0,0,eligible_ew,2.1391402386006972,0.08569044375886437,0.1704629124764539,0.0019292007022129187
2134.0,3.2728013943669065,0.1870791131817493,0.29593949805437986,0.7284852132387265,0.6343187082370023,0.8792692831124559,-0.3977981476030955,505.0,0.4702865368000862,0.6829962832183873,8.226680629730753,0.19210756375458768,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9996238214069627,0.9996238214069627,0.0,0.9996238214069627,0.9996238214069627,0.0,XS002_MOM_12_1,monthly,20,20,factor_topk,2134.0,1.4247800588198554,0.11026136172956935,0.1976975297724668,0.6284317039133402,0.48740126750001944,0.6816974647987475,-0.3966436464780948,488.0,0.27798595214775157,0.0705694646205045,0.8500082092809031,0.021025890992283726,58.0,76.0,31.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994128951657669,0.9994128951657669,0.0,0.9994128951657669,0.9994128951657669,0.0,0,eligible_ew,1.8480213355470512,0.07681775145217995,0.14691744073698287,-0.0011545011250007065
2134.0,6.993682770155478,0.2782142797196909,0.27778106380868806,1.023225693964605,0.9229100418730142,1.3252976658866438,-0.3222264575577086,313.0,0.8634122779004408,0.4610489408513263,24.1733101658731,0.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997910053438469,0.9997910053438469,0.0,0.9997910053438469,0.9997910053438469,0.0,XS003_MOM_12_7,weekly,20,0,factor_topk,2134.0,1.5512503319021107,0.11694733609098962,0.19931834191941938,0.655054179188844,0.5151652464482894,0.7224954061530766,-0.39984179171295364,488.0,0.29248402371842636,0.030099243319319593,1.5781368962099487,0.0,58.0,76.0,31.0,34.0,0.0,1.0,1.0,1.0,0.0,0.0,0.999834291776703,0.999834291776703,0.0,0.999834291776703,0.999834291776703,0.0,0,eligible_ew,5.442432438253367,0.1612669436287013,0.40774479542472475,0.07761533415524502
2134.0,6.215886690263914,0.2628559021870702,0.27779569101699325,0.9796386979122202,0.8793277040550833,1.2604152411848248,-0.3232429154665608,336.0,0.813183799582028,0.4610489408513263,24.1733101658731,0.21467516442302417,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997910053438469,0.9997910053438469,0.0,0.9997910053438469,0.9997910053438469,0.0,XS003_MOM_12_7,weekly,20,5,factor_topk,2134.0,1.5342591796920004,0.11606631266502188,0.19932019218907654,0.6510902414536346,0.5112031786258175,0.7168139795126918,-0.3999440138982603,488.0,0.290206400475211,0.030099243319319586,1.5781368962099485,0.010263150459018582,58.0,76.0,31.0,34.0,0.0,1.0,1.0,1.0,0.0,0.0,0.999834291776703,0.999834291776703,0.0,0.999834291776703,0.999834291776703,0.0,0,eligible_ew,4.681627510571913,0.14678958952204835,0.36812452542926577,0.07670109843169948
2134.0,5.513593567047743,0.2476780448695286,0.2778198198379529,0.936024278011679,0.8357213830928605,1.1957380100569115,-0.32488381572910374,341.0,0.7623588276125418,0.46104894085132625,24.173310165873097,0.4022343714066915,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997910053438469,0.9997910053438469,0.0,0.9997910053438469,0.9997910053438469,0.0,XS003_MOM_12_7,weekly,20,10,factor_topk,2134.0,1.5173803023900008,0.11518593787443665,0.1993222387971408,0.6471257398724557,0.5072406841372804,0.7111344678868408,-0.40004622240898513,488.0,0.2879315724588368,0.030099243319319593,1.5781368962099487,0.02044671689156434,58.0,76.0,31.0,34.0,0.0,1.0,1.0,1.0,0.0,0.0,0.999834291776703,0.999834291776703,0.0,0.999834291776703,0.999834291776703,0.0,0,eligible_ew,3.9962132646577424,0.13249210699509195,0.3284806989555801,0.07516240667988139
2134.0,4.306974449122291,0.2178556149649331,0.2778965714433074,0.8487311288205539,0.7484547428285668,1.0670127232548763,-0.3294273177254118,347.0,0.6613161788438041,0.46104894085132625,24.173310165873097,0.7078308366593251,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997910053438469,0.9997910053438469,0.0,0.9997910053438469,0.9997910053438469,0.0,XS003_MOM_12_7,weekly,20,20,factor_topk,2134.0,1.4839564309492994,0.1134271323114664,0.19932692100371927,0.6391950921851949,0.4993144621028526,0.6997812013742603,-0.40025059841214095,488.0,0.2833902878882636,0.030099243319319586,1.5781368962099485,0.04057735588066681,58.0,76.0,31.0,34.0,0.0,1.0,1.0,1.0,0.0,0.0,0.999834291776703,0.999834291776703,0.0,0.999834291776703,0.999834291776703,0.0,0,eligible_ew,2.8230180181729914,0.10442848265346671,0.24914028072571426,0.07082328068672916
