policy_id,cost_bps,mean_target_weight,dynamic_terminal,static_terminal,active_terminal_wealth,dynamic_cagr,dynamic_sharpe,dynamic_mdd,static_cagr,static_sharpe,static_mdd,dynamic_turnover,active_terminal_wealth_20,positive_year_fraction,minimum_leaveout_active_terminal,common_economic_gate,holm_p_value,incremental_gate,parent_head_qualified,development_policy_eligible,exploratory_dual_label_mechanism_positive
P00_RSP_Y5_CLEAR,10,0.7451564828614009,2.972730193037078,2.346619909822361,0.2668136755313361,0.1461265695779472,1.23498978759758,-0.181289616598217,0.1126904314035059,0.9072857651913946,-0.260902225377164,28.222122062930097,0.2338641674264712,0.875,0.2039837172420662,True,,,True,True,False
P01_RSP_RAW_RECOVERY,10,0.6005961251862891,2.288970424376733,2.027780661626368,0.1288057272135534,0.1092310543432963,1.099856574819985,-0.1812896165982169,0.0925336366370845,0.9192234334992136,-0.2147440408908613,7.658099238294568,0.1224812195836893,0.625,0.07963288591856976,True,1.0,False,True,False,False
P02_RSP_A4_ISOTONIC,10,0.7451564828614009,2.972730193037078,2.346619909822361,0.2668136755313361,0.1461265695779472,1.23498978759758,-0.181289616598217,0.1126904314035059,0.9072857651913946,-0.260902225377164,28.222122062930097,0.2338641674264712,0.875,0.2039837172420662,True,1.0,False,False,False,False
