transfer_id,frequency,top_k,path_type,cost_bps,year,return
MONTHLY_TOP5,monthly,5,matched_static,5.0,2023,0.2648595383199204
MONTHLY_TOP5,monthly,5,matched_static,5.0,2024,0.14946926735373722
MONTHLY_TOP5,monthly,5,matched_static,5.0,2025,0.08771567290758298
MONTHLY_TOP5,monthly,5,matched_static,5.0,2026,0.6120319670134586
MONTHLY_TOP5,monthly,5,matched_static,10.0,2018,-0.14077365172996226
MONTHLY_TOP5,monthly,5,matched_static,10.0,2019,0.22847315775548172
MONTHLY_TOP5,monthly,5,matched_static,10.0,2020,0.17083230468569943
MONTHLY_TOP5,monthly,5,matched_static,10.0,2021,0.134831548822951
MONTHLY_TOP5,monthly,5,matched_static,10.0,2022,0.2511267800379995
MONTHLY_TOP5,monthly,5,matched_static,10.0,2023,0.25940235100342246
MONTHLY_TOP5,monthly,5,matched_static,10.0,2024,0.14445520253532051
MONTHLY_TOP5,monthly,5,matched_static,10.0,2025,0.08387494630729964
MONTHLY_TOP5,monthly,5,matched_static,10.0,2026,0.6089219845524494
MONTHLY_TOP5,monthly,5,matched_static,20.0,2018,-0.14837091694535087
MONTHLY_TOP5,monthly,5,matched_static,20.0,2019,0.21577220005940778
MONTHLY_TOP5,monthly,5,matched_static,20.0,2020,0.1577120934988019
MONTHLY_TOP5,monthly,5,matched_static,20.0,2021,0.12501585461484876
MONTHLY_TOP5,monthly,5,matched_static,20.0,2022,0.24095802404484523
MONTHLY_TOP5,monthly,5,matched_static,20.0,2023,0.24855266640396212
MONTHLY_TOP5,monthly,5,matched_static,20.0,2024,0.1344870353966161
MONTHLY_TOP5,monthly,5,matched_static,20.0,2025,0.07623037124255116
MONTHLY_TOP5,monthly,5,matched_static,20.0,2026,0.6027167258541015
MONTHLY_TOP5,monthly,5,naked,0.0,2018,-0.19223306940903284
MONTHLY_TOP5,monthly,5,naked,0.0,2019,0.31865492694125486
MONTHLY_TOP5,monthly,5,naked,0.0,2020,0.23569853951960384
MONTHLY_TOP5,monthly,5,naked,0.0,2021,0.17868716211771773
MONTHLY_TOP5,monthly,5,naked,0.0,2022,0.3225220177512984
MONTHLY_TOP5,monthly,5,naked,0.0,2023,0.344198169820086
MONTHLY_TOP5,monthly,5,naked,0.0,2024,0.1607243366050064
MONTHLY_TOP5,monthly,5,naked,0.0,2025,0.0839211660345065
MONTHLY_TOP5,monthly,5,naked,0.0,2026,0.8719226121924879
MONTHLY_TOP5,monthly,5,naked,5.0,2018,-0.1968635193874122
MONTHLY_TOP5,monthly,5,naked,5.0,2019,0.30988885974465186
MONTHLY_TOP5,monthly,5,naked,5.0,2020,0.22661566706832836
MONTHLY_TOP5,monthly,5,naked,5.0,2021,0.17210974106709287
MONTHLY_TOP5,monthly,5,naked,5.0,2022,0.3157023452072705
MONTHLY_TOP5,monthly,5,naked,5.0,2023,0.33663708850778673
