group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio,base_target_gross_exposure,base_target_net_exposure,high_vol_rebalance_fraction,delta_vs_g00_cagr,delta_vs_g00_sharpe_excess_rf,delta_vs_g00_max_drawdown,delta_vs_g00_annualized_volatility,delta_vs_g00_annualized_l1_turnover
G11,G11__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,0.0,0.0,True,,False,True,0,0,2134.0,3.6085011664644417,0.1977288281963121,0.2924573976271308,0.7640393129491195,0.6687803549944925,0.9304180924727089,-0.34090055661000385,679.0,0.5800190828744153,0.6912526011903967,8.326127863635406,0.0,0.0,0.0,0.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.8815075782531249,0.8815075782531249,0.0,0.8815075782531249,0.8815075782531249,0.0,2134.0,0.06849508649657683,0.04494706364107568,0.9897458018580175,0.07008401410708971,0.06981646407701401,0.22240532197270424,0.30797413429244835,1.0,1.0,0.2549019607843137,-0.03018365523047789,-0.021028501160989643,0.10796214059490228,-0.05080320796131771,-0.5822359651910585
G11,G11__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,5.0,0.0,True,,True,True,0,0,2134.0,3.448833891887814,0.1927520161651992,0.2924441197347637,0.7498150819395987,0.6545510106659361,0.9100435922753005,-0.3464918154854809,679.0,0.556296014943753,0.6912526011903967,8.326127863635406,0.04644094164690627,0.0,0.0,0.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.8815075782531249,0.8815075782531249,0.0,0.8815075782531249,0.8815075782531249,0.0,2134.0,0.06432514894833195,0.040605091572126814,0.9896226631755751,0.06593315737333136,0.0656621336557209,0.2224082496190889,0.28922105658625286,1.0,1.0,0.2549019607843137,-0.029702166076518377,-0.022275703077370812,0.1072207224960352,-0.05081213509454813,-0.5822359651910585
G11,G11__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,10.0,0.0,True,,False,True,0,0,2134.0,3.2946402225233102,0.18779398082098764,0.29243610546754806,0.7355763191741083,0.6403088515850427,0.889679714943655,-0.35203802706318765,855.0,0.5334479981825382,0.6912526011903967,8.326127863635406,0.09102010023882529,0.0,0.0,0.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.8815075782531249,0.8815075782531249,0.0,0.8815075782531249,0.8815075782531249,0.0,2134.0,0.060155211400086624,0.03627950104412375,0.9894995244931329,0.0617823006395725,0.06150780323442752,0.22241809869803908,0.27046005586872224,1.0,1.0,0.2549019607843137,-0.02922393547992197,-0.023525498327327865,0.10648384293524432,-0.05082091288007912,-0.5822359651910567
G11,G11__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,20.0,0.0,True,,False,True,0,0,2134.0,3.0019373392751367,0.1779339852445685,0.2924358692553567,0.7070582671115091,0.6117891598272706,0.8489870255651869,-0.36299668122216167,1063.0,0.49018074943684986,0.6912526011903967,8.326127863635406,0.17486927411748773,0.0,0.0,0.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.8815075782531249,0.8815075782531249,0.0,0.8815075782531249,0.8815075782531249,0.0,2134.0,0.05181533630359667,0.027677242183401438,0.9892532471282485,0.05348058717205544,0.05319914239184113,0.22245855683033416,0.2329213002272395,1.0,1.0,0.2549019607843137,-0.028277184720361503,-0.02603212290702872,0.10502360560319052,-0.0508380185961681,-0.5822359651910585
G11,G11__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,0.0,0.0,True,,False,True,0,0,2134.0,0.9883806038885317,0.08454915466816315,0.19078742728743303,0.5213978855122839,0.3753932391452647,0.5130212327649291,-0.369381324651765,1053.0,0.2288939614039016,0.7063365086083457,8.50781331643342,0.0,4.0,27.0,3.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.0008658411251785883,0.44349833673188654,0.442632495606708,0.8861308323385946,0.0008658411251785883,0.0,2134.0,-0.05547770148334747,-0.05379546032003905,0.041673615106814374,0.09301867353846657,0.06633048112367602,0.26486443665856574,-0.2094569666778755,1.0,0.0,0.2549019607843137,0.01673113619063485,0.09566364298663288,0.06774816210393642,-0.04163028542378186,-0.932273015672548
G11,G11__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,0.0,0.01,True,,False,True,0,0,2134.0,0.9158082123063767,0.07979773985746075,0.1908219603916882,0.49832388432438274,0.3523413174320969,0.4810596145075176,-0.37328301963556276,1063.0,0.2137727559516838,0.7064997888329064,8.509780024442843,0.0,4.0,27.0,3.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.0008657253011012763,0.4435875258504129,0.44272180054931154,0.8863093263997245,0.0008657253011012763,0.03890426639429216,2134.0,-0.05986272213656411,-0.05794078673926107,0.04167534405866787,0.0886333849774819,0.06194518109961871,0.26488907232088554,-0.22599166365023415,1.0,0.0,0.2549019607843137,0.01731377721351085,0.09416913077603067,0.07010184469184055,-0.041646091555262194,-0.9327057160208607
G11,G11__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,0.0,0.03,True,,False,True,0,0,2134.0,0.7803736539929038,0.07048943671271513,0.19089013110782194,0.4528503291997054,0.30691140797425176,0.41824741708838825,-0.3809065782657475,1309.0,0.18505702115634423,0.7068222469982205,8.513664028510899,0.0,4.0,27.0,3.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.0008654961249204529,0.44376343665215146,0.44289794052723097,0.8866613771793823,0.0008654961249204529,0.11132519512736608,2134.0,-0.06850920394019157,-0.06606172681317686,0.041678789133681934,0.07998636934617386,0.05329814383432537,0.26493770684823353,-0.2585860833295288,1.0,0.0,0.2549019607843137,0.018446212796805528,0.09122153181076806,0.07617502804789045,-0.041677231691395755,-0.9335568011988524
G11,G11__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,5.0,0.0,True,,False,True,0,0,2134.0,0.918014424149385,0.07994450512496076,0.19079716130336666,0.4990755832709608,0.35307425573067414,0.4820544896734113,-0.37293184356989295,1063.0,0.21436760229346835,0.7063365086083457,8.50781331643342,0.037276047480081426,4.0,27.0,3.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.0008658411251785883,0.44349833673188654,0.442632495606708,0.8861308323385946,0.0008658411251785883,0.0,2134.0,-0.059731658089422365,-0.0578127427849795,0.04156354539258347,0.0887817726597729,0.06209047831230488,0.26488674978639065,-0.22549885238725995,1.0,0.0,0.2549019607843137,0.017155813164380765,0.09366286763387982,0.07039864599821866,-0.04161672293876684,-0.932273015672548
G11,G11__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,5.0,0.01,True,,True,True,0,0,2134.0,0.847994879357771,0.07521220557544006,0.1908317045893014,0.4760020175731946,0.33002279340268875,0.4501533841552408,-0.3768127483853544,1065.0,0.19960101110624562,0.7064997888329064,8.509780024442843,0.036606921755500704,4.0,27.0,3.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.0008657253011012763,0.4435875258504129,0.44272180054931154,0.8863093263997245,0.0008657253011012763,0.03815927983519596,2134.0,-0.06411758625190433,-0.061941392277359536,0.04156522547755861,0.08439558416163444,0.05770427699900836,0.2649113987694989,-0.2420340783738546,1.0,0.0,0.2549019607843137,0.01773371575012056,0.09216953811814474,0.07350867057188182,-0.04163251154486611,-0.9327057160208607
G11,G11__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,5.0,0.03,True,,False,True,0,0,2134.0,0.7173260072419378,0.06594136075818735,0.19089989501772756,0.4305293209976931,0.2845937892618479,0.38746016316524134,-0.3843956651528211,1328.0,0.1715455368935328,0.7068222469982205,8.513664028510899,0.03533501012165996,4.0,27.0,3.0,0.0,0.0,0.8811975576516257,0.16627809729421433,1.0,0.39215686274509803,0.0,0.0008654961249204529,0.44376343665215146,0.44289794052723097,0.8866613771793823,0.0008654961249204529,0.10921870425006833,2134.0,-0.07276586047283054,-0.07002965219162481,0.04156857388539709,0.07574679109197995,0.04905545962126399,0.2649600593423642,-0.274629544745109,1.0,0.0,0.2549019607843137,0.01885690237087445,0.08922427673054692,0.0794560601046837,-0.041663617007835246,-0.9335568011988524
