cik,accession,period_end,unit,cost_of_goods_sold,gross_profit,revenue,cogs_tag,cogs_is_synthetic,identity_residual,relative_error,status
0000001800,0001047469-10-001018,2007-12-31,USD,,,25914238000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-10-001018,2008-12-31,USD,,,29527552000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-11-001056,2008-12-31,USD,,,29527552000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-10-001018,2009-12-31,USD,,,30764707000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-11-001056,2009-12-31,USD,,,30764707000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-12-001216,2009-12-31,USD,,,30764707000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-11-001056,2010-12-31,USD,,,35166721000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-12-001216,2010-12-31,USD,,,35166721000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-13-001180,2010-12-31,USD,,,35166721000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-12-001216,2011-12-31,USD,,,38851259000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-13-001180,2011-12-31,USD,,,38851259000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-14-001176,2011-12-31,USD,,,21407000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-13-001180,2012-12-31,USD,,,39873910000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-14-001176,2012-12-31,USD,,,21494000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-15-001377,2012-12-31,USD,,,19050000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-14-001176,2013-12-31,USD,,,21848000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-15-001377,2013-12-31,USD,,,19657000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-16-010246,2013-12-31,USD,,,19657000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-15-001377,2014-12-31,USD,,,20247000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-16-010246,2014-12-31,USD,,,20247000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-17-000744,2014-12-31,USD,,,20247000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-16-010246,2015-12-31,USD,,,20405000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-17-000744,2015-12-31,USD,,,20405000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-18-000856,2015-12-31,USD,,,20405000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-17-000744,2016-12-31,USD,,,20853000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-18-000856,2016-12-31,USD,,,20853000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-19-000624,2016-12-31,USD,9094000000.0,,20853000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001047469-18-000856,2017-12-31,USD,,,27390000000.0,,False,,,insufficient_direct_metrics
0000001800,0001047469-19-000624,2017-12-31,USD,12409000000.0,,27390000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-20-023904,2017-12-31,USD,12409000000.0,,27390000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001047469-19-000624,2018-12-31,USD,12706000000.0,,30578000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-20-023904,2018-12-31,USD,12706000000.0,,30578000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-21-025751,2018-12-31,USD,12706000000.0,,30578000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-20-023904,2019-12-31,USD,13231000000.0,,31904000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-21-025751,2019-12-31,USD,13231000000.0,,31904000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-22-025141,2019-12-31,USD,13231000000.0,,31904000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-21-025751,2020-12-31,USD,15003000000.0,,34608000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-22-025141,2020-12-31,USD,15003000000.0,,34608000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-23-004026,2020-12-31,USD,15003000000.0,,34608000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001104659-22-025141,2021-12-31,USD,18537000000.0,,43075000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-23-004026,2021-12-31,USD,18537000000.0,,43075000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-24-005348,2021-12-31,USD,18537000000.0,,43075000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-23-004026,2022-12-31,USD,19142000000.0,,43653000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-24-005348,2022-12-31,USD,19142000000.0,,43653000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-25-007110,2022-12-31,USD,19142000000.0,,43653000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-24-005348,2023-12-31,USD,17975000000.0,,40109000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-25-007110,2023-12-31,USD,17975000000.0,,40109000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-26-010185,2023-12-31,USD,17975000000.0,,40109000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-25-007110,2024-12-31,USD,18706000000.0,,41950000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-26-010185,2024-12-31,USD,18706000000.0,,41950000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000001800,0001628280-26-010185,2025-12-31,USD,19319000000.0,,44328000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002488,0001193125-11-040392,2008-12-27,USD,,2320000000.0,,,False,,,insufficient_direct_metrics
0000002488,0001193125-11-040392,2009-12-26,USD,,2272000000.0,,,False,,,insufficient_direct_metrics
0000002488,0001193125-12-075837,2009-12-26,USD,,2272000000.0,,,False,,,insufficient_direct_metrics
0000002488,0001193125-11-040392,2010-12-25,USD,,2961000000.0,,,False,,,insufficient_direct_metrics
0000002488,0001193125-12-075837,2010-12-25,USD,,2961000000.0,,,False,,,insufficient_direct_metrics
0000002488,0001193125-13-069422,2010-12-25,USD,3533000000.0,2961000000.0,6494000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-12-075837,2011-12-31,USD,,2940000000.0,,,False,,,insufficient_direct_metrics
0000002488,0001193125-13-069422,2011-12-31,USD,3628000000.0,2940000000.0,6568000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-14-057240,2011-12-31,USD,3628000000.0,2940000000.0,6568000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-13-069422,2012-12-29,USD,4187000000.0,1235000000.0,5422000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-14-057240,2012-12-29,USD,4187000000.0,1235000000.0,5422000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-15-054362,2012-12-29,USD,4187000000.0,1235000000.0,5422000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-16-000111,2013-12-28,USD,3321000000.0,1978000000.0,5299000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-14-057240,2013-12-28,USD,3321000000.0,1978000000.0,5299000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-15-054362,2013-12-28,USD,3321000000.0,1978000000.0,5299000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-16-000111,2014-12-27,USD,3667000000.0,1839000000.0,5506000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-17-000043,2014-12-27,USD,3667000000.0,1839000000.0,5506000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0001193125-15-054362,2014-12-27,USD,3667000000.0,1839000000.0,5506000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-16-000111,2015-12-26,USD,2911000000.0,1080000000.0,3991000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-17-000043,2015-12-26,USD,2911000000.0,1080000000.0,3991000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-18-000042,2015-12-26,USD,2911000000.0,1080000000.0,3991000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-17-000043,2016-12-31,USD,3274000000.0,998000000.0,4272000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-18-000042,2016-12-31,USD,3274000000.0,998000000.0,4272000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-19-000011,2016-12-31,USD,3316000000.0,1003000000.0,4319000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-18-000042,2017-12-30,USD,3506000000.0,1823000000.0,5329000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002488,0000002488-19-000011,2017-12-30,USD,3466000000.0,1787000000.0,5253000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-20-000008,2017-12-30,USD,3466000000.0,1787000000.0,5253000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-19-000011,2018-12-29,USD,4028000000.0,2447000000.0,6475000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-20-000008,2018-12-29,USD,4028000000.0,2447000000.0,6475000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0001628280-21-001185,2018-12-29,USD,4028000000.0,2447000000.0,6475000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-20-000008,2019-12-28,USD,3863000000.0,2868000000.0,6731000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-22-000016,2019-12-28,USD,3863000000.0,2868000000.0,6731000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0001628280-21-001185,2019-12-28,USD,3863000000.0,2868000000.0,6731000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-22-000016,2020-12-26,USD,5416000000.0,4347000000.0,9763000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-23-000047,2020-12-26,USD,5416000000.0,4347000000.0,9763000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0001628280-21-001185,2020-12-26,USD,5416000000.0,4347000000.0,9763000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-22-000016,2021-12-25,USD,8505000000.0,7929000000.0,16434000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-23-000047,2021-12-25,USD,8505000000.0,7929000000.0,16434000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-24-000012,2021-12-25,USD,8505000000.0,7929000000.0,16434000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-23-000047,2022-12-31,USD,12998000000.0,10603000000.0,23601000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-24-000012,2022-12-31,USD,12998000000.0,10603000000.0,23601000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-25-000012,2022-12-31,USD,12998000000.0,10603000000.0,23601000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-24-000012,2023-12-30,USD,12220000000.0,10460000000.0,22680000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-25-000012,2023-12-30,USD,12220000000.0,10460000000.0,22680000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-26-000018,2023-12-30,USD,12220000000.0,10460000000.0,22680000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-25-000012,2024-12-28,USD,13060000000.0,12725000000.0,25785000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-26-000018,2024-12-28,USD,13060000000.0,12725000000.0,25785000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002488,0000002488-26-000018,2025-12-27,USD,17487000000.0,17152000000.0,34639000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000950123-09-066095,2007-09-30,USD,6698900000.0,,9148200000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000950123-09-066095,2008-09-30,USD,7693100000.0,,10414500000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-10-266784,2008-09-30,USD,7693100000.0,,10414500000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000950123-09-066095,2009-09-30,USD,6042100000.0,,8256200000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-10-266784,2009-09-30,USD,6042100000.0,2214100000.0,8256200000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-11-319887,2009-09-30,USD,6042100000.0,,8256200000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-10-266784,2010-09-30,USD,6503000000.0,2523000000.0,9026000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-11-319887,2010-09-30,USD,6503000000.0,2523000000.0,9026000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-12-476878,2010-09-30,USD,6288900000.0,,8616100000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-11-319887,2011-09-30,USD,7315300000.0,2766700000.0,10082000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-12-476878,2011-09-30,USD,7098300000.0,2575400000.0,9673700000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-13-453925,2011-09-30,USD,7098300000.0,,9673700000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-12-476878,2012-09-30,USD,7051900000.0,2559800000.0,9611700000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-13-453925,2012-09-30,USD,7051900000.0,2559800000.0,9611700000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-14-423115,2012-09-30,USD,7051900000.0,,9611700000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-13-453925,2013-09-30,USD,7472100000.0,2708300000.0,10180400000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-14-423115,2013-09-30,USD,7472100000.0,2708300000.0,10180400000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-15-386399,2013-09-30,USD,7472100000.0,,10180400000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-14-423115,2014-09-30,USD,7634600000.0,2804400000.0,10439000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-15-386399,2014-09-30,USD,7634600000.0,2804400000.0,10439000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-16-773346,2014-09-30,USD,7629900000.0,,10439000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-17-000039,2015-09-30,USD,5598200000.0,,7824300000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-15-386399,2015-09-30,USD,6944100000.0,2950800000.0,9894900000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0001193125-16-773346,2015-09-30,USD,6939000000.0,2955900000.0,9894900000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-17-000039,2016-09-30,USD,5176600000.0,2327100000.0,7503700000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-18-000044,2016-09-30,USD,5177300000.0,,7503700000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0001193125-16-773346,2016-09-30,USD,6402700000.0,3121700000.0,9524400000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-17-000039,2017-09-30,USD,5753400000.0,2434200000.0,8187600000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-18-000044,2017-09-30,USD,5751500000.0,2436100000.0,8187600000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-19-000051,2017-09-30,USD,5751500000.0,,8187600000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-18-000044,2018-09-30,USD,6189500000.0,2740700000.0,8930200000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-19-000051,2018-09-30,USD,6189500000.0,2740700000.0,8930200000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-20-000049,2018-09-30,USD,6189500000.0,,8930200000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-19-000051,2019-09-30,USD,6004500000.0,2914400000.0,8918900000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002969,0000002969-20-000049,2019-09-30,USD,6004500000.0,2914400000.0,8918900000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000002969,0000002969-21-000055,2019-09-30,USD,5975500000.0,,8918900000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-20-000049,2020-09-30,USD,5858100000.0,2998200000.0,8856300000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000002969,0000002969-21-000055,2020-09-30,USD,5858100000.0,,8856300000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-22-000054,2020-09-30,USD,5858100000.0,,8856300000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-21-000055,2021-09-30,USD,7186100000.0,,10323000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-22-000054,2021-09-30,USD,7186100000.0,,10323000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-23-000047,2021-09-30,USD,7186100000.0,,10323000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-22-000054,2022-09-30,USD,9338500000.0,,12698600000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-23-000047,2022-09-30,USD,9338500000.0,,12698600000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-24-000056,2022-09-30,USD,9338500000.0,,12698600000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-23-000047,2023-09-30,USD,8833000000.0,,12600000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-24-000056,2023-09-30,USD,8833000000.0,,12600000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-25-000055,2023-09-30,USD,8833000000.0,,12600000000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-24-000056,2024-09-30,USD,8168700000.0,,12100600000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-25-000055,2024-09-30,USD,8168700000.0,,12100600000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000002969,0000002969-25-000055,2025-09-30,USD,8256000000.0,,12037300000.0,CostOfGoodsAndServicesSold,False,,,insufficient_direct_metrics
0000004127,0000950123-10-109435,2008-10-03,USD,517054000.0,342963000.0,860017000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-11-000015,2009-10-02,USD,484357000.0,318220000.0,802577000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000950123-10-109435,2009-10-02,USD,484357000.0,318220000.0,802577000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-11-000015,2010-10-01,USD,615016000.0,456833000.0,1071849000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-12-000042,2010-10-01,USD,615016000.0,456833000.0,1071849000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000950123-10-109435,2010-10-01,USD,615016000.0,456833000.0,1071849000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-11-000015,2011-09-30,USD,798618000.0,620304000.0,1418922000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-12-000042,2011-09-30,USD,798618000.0,620304000.0,1418922000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-13-000056,2011-09-30,USD,798600000.0,620300000.0,1418900000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-12-000042,2012-09-28,USD,901484000.0,667097000.0,1568581000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-13-000056,2012-09-28,USD,901500000.0,667100000.0,1568600000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-14-000046,2012-09-28,USD,901500000.0,667100000.0,1568600000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-13-000056,2013-09-27,USD,1025400000.0,766600000.0,1792000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-14-000046,2013-09-27,USD,1025400000.0,766600000.0,1792000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-15-000037,2013-09-27,USD,1025400000.0,766600000.0,1792000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-14-000046,2014-10-03,USD,1268800000.0,1022700000.0,2291500000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-15-000037,2014-10-03,USD,1268800000.0,1022700000.0,2291500000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-16-000068,2014-10-03,USD,1268800000.0,1022700000.0,2291500000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-15-000037,2015-10-02,USD,1703900000.0,1554500000.0,3258400000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-16-000068,2015-10-02,USD,1703900000.0,1554500000.0,3258400000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-17-000033,2015-10-02,USD,1703900000.0,1554500000.0,3258400000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-16-000068,2016-09-30,USD,1623800000.0,1665200000.0,3289000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-17-000033,2016-09-30,USD,1623800000.0,1665200000.0,3289000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-18-000046,2016-09-30,USD,1623800000.0,1665200000.0,3289000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-17-000033,2017-09-29,USD,1809600000.0,1841800000.0,3651400000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-18-000046,2017-09-29,USD,1809600000.0,1841800000.0,3651400000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-19-000049,2017-09-29,USD,1809600000.0,1841800000.0,3651400000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-18-000046,2018-09-28,USD,1917300000.0,1950700000.0,3868000000.0,synthetic_revenue_minus_GrossProfit,True,0.0,0.0,synthetic_identity
0000004127,0000004127-19-000049,2018-09-28,USD,1917300000.0,1950700000.0,3868000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-20-000058,2018-09-28,USD,1917300000.0,1950700000.0,3868000000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-19-000049,2019-09-27,USD,1773000000.0,1603800000.0,3376800000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-20-000058,2019-09-27,USD,1773000000.0,1603800000.0,3376800000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-21-000058,2019-09-27,USD,1773000000.0,1603800000.0,3376800000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-20-000058,2020-10-02,USD,1742800000.0,1612900000.0,3355700000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-21-000058,2020-10-02,USD,1742800000.0,1612900000.0,3355700000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-22-000038,2020-10-02,USD,1742800000.0,1612900000.0,3355700000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-21-000058,2021-10-01,USD,2596700000.0,2512400000.0,5109100000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-22-000038,2021-10-01,USD,2596700000.0,2512400000.0,5109100000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-23-000030,2021-10-01,USD,2596700000.0,2512400000.0,5109100000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-22-000038,2022-09-30,USD,2881200000.0,2604300000.0,5485500000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-23-000030,2022-09-30,USD,2881200000.0,2604300000.0,5485500000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-24-000131,2022-09-30,USD,2881200000.0,2604300000.0,5485500000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
0000004127,0000004127-23-000030,2023-09-29,USD,2665100000.0,2107300000.0,4772400000.0,CostOfGoodsAndServicesSold,False,0.0,0.0,pass
