group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,target_gross_exposure,target_net_exposure,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,5.0,0.01,True,,True,1.0,0.0,True,1,0,2134.0,0.3683900101230537,0.03773094457656967,0.14764826359050812,0.3253024889062673,0.13658234172017167,0.18085653941312227,-0.32848327080739737,1500.0,0.11486412834306196,0.6282784416010694,7.567604996679421,0.03178926416277892,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008861455032892617,0.5030488180004455,0.5039349635037348,1.0069837815041802,-0.0008861455032892617,0.04223703598343112,2134.0,-0.10692351502466278,-0.0946415600451455,-0.04078883202783992,0.054350734704513105,0.025358209453859182,0.24824637480913256,-0.43071531299046084
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,5.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.25866410954255836,0.027538643995064005,0.1477099921631548,0.258401673675268,0.06974521842504827,0.09212024927442758,-0.34073931472694585,1519.0,0.08082027169988387,0.6286039024471016,7.571525167994517,0.03053682147106972,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008872625459769999,0.5032700497254519,0.5041573122714289,1.007427361996881,-0.0008872625459769999,0.1204168787958677,2134.0,-0.11678535345982374,-0.10353373523010029,-0.04084567224847388,0.044497703881093434,0.015503631533804053,0.24829152348134384,-0.4703557810687758
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,10.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.3826059507109023,0.03899823294645133,0.14761496703679064,0.33361053559554144,0.14484971020717916,0.19185382926602054,-0.32676685743969447,1500.0,0.11934574164593341,0.62811538071858,7.565640930642165,0.06387928485599062,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008855796391123761,0.5029366594788616,0.503822239117974,1.0067588985968354,-0.0008855796391123761,0.0,2134.0,-0.10570795443828175,-0.09353592642448141,-0.04079111804963031,0.05556664951880066,0.026574061068011596,0.24822691173870948,-0.4258521112712907
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,10.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.32521740997611426,0.0338098240613649,0.147646262728935,0.29966172056394424,0.11093320825991802,0.14674286726311223,-0.3330276621487872,1502.0,0.10152256975656167,0.6282784416010694,7.567604996679421,0.06258271912338081,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008861455032892606,0.5030488180004455,0.5039349635037348,1.0069837815041802,-0.0008861455032892606,0.04155472805160663,2134.0,-0.11070992952915484,-0.09806250414542148,-0.0408199497978631,0.050569142018683275,0.021575768820462787,0.24824980044802622,-0.44596180673399244
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,10.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.21893309942987038,0.023654027075074024,0.14770800105297732,0.23275842778467776,0.04409359585290129,0.058179753771391854,-0.34763179974912617,1523.0,0.06804333519587194,0.6286039024471015,7.5715251679945155,0.06013085135964507,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008872625459770004,0.503270049725452,0.504157312271429,1.007427361996881,-0.0008872625459770004,0.11849901078208222,2134.0,-0.12057358055703514,-0.10692283211777227,-0.040876775288312774,0.040714296320045334,0.011719376489930013,0.2482949516164036,-0.4856062508403794
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,20.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.29671966574667774,0.03115934254086783,0.14763566808574827,0.2822820140638928,0.09353602081131956,0.12363941482817191,-0.3358494331806885,1512.0,0.09277771364915172,0.62811538071858,7.565640930642165,0.12379092368527464,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008855796391123748,0.5029366594788616,0.503822239117974,1.0067588985968354,-0.0008855796391123748,0.0,2134.0,-0.11327896891843026,-0.10037489140443795,-0.040853369151839014,0.04800528108739381,0.01901099625256399,0.24824845654186628,-0.4563128830544255
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,20.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.24287533635852676,0.026008059086307433,0.14766698102151962,0.24833651952200123,0.0596228275559904,0.07871059182759375,-0.34296809643842174,1531.0,0.07583229856184905,0.6282784416010695,7.567604996679423,0.12130655861608086,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008861455032892633,0.5030488180004454,0.5039349635037348,1.0069837815041802,-0.0008861455032892633,0.04023343689170751,2134.0,-0.11828275853813806,-0.10486907939850351,-0.04088218533790983,0.04300595664702461,0.014010887553670965,0.24827135382244767,-0.4764253173675788
G00,G00__mom_12_1__top50__monthly__long_short,long_short,mom_12_1,50,monthly,base,20.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.1431569473204637,0.015924913069784052,0.1477287531120159,0.1814394783496346,-0.007210556982019196,-0.009494897888280302,-0.361719526412114,1562.0,0.04402558310230809,0.6286039024471016,7.571525167994517,0.11660746334339979,18.0,43.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0008872625459770013,0.5032700497254519,0.504157312271429,1.007427361996881,-0.0008872625459770013,0.11478421776095896,2134.0,-0.12815003475145753,-0.11366602372695982,-0.040938981367991754,0.033147481197949705,0.0041508664021824805,0.24831652194268852,-0.5160753450832989
G00,G00__mom_12_1__top50__weekly__long_only,long_only,mom_12_1,50,weekly,base,0.0,0.0,True,,False,1.0,1.0,True,2,0,2134.0,2.314534931188367,0.15200858288396546,0.23586950054035313,0.7185624613838156,0.6003959142826188,0.8280247090915475,-0.3413478602637051,413.0,0.44531869268649477,0.1671115666395321,8.761845814509826,0.0,9.0,7.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997445198590293,0.9997445198590293,0.0,0.9997445198590293,0.9997445198590293,0.0,2134.0,0.014533106220303679,0.005058872789034558,1.0339135822613155,0.009278065652500904,0.01022306669064459,0.1277282051906929,0.1137814956266422
G00,G00__mom_12_1__top50__weekly__long_only,long_only,mom_12_1,50,weekly,base,5.0,0.0,True,,False,1.0,1.0,True,2,0,2134.0,2.1938068026700566,0.14697208460127742,0.2358785338113262,0.6999622506320667,0.5818006079655488,0.80171307340043,-0.34161379396295,414.0,0.43022877646801755,0.1671115666395321,8.761845814509826,0.05548390755486206,9.0,7.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997445198590293,0.9997445198590293,0.0,0.9997445198590293,0.9997445198590293,0.0,2134.0,0.010152206749024268,0.0006648280206112722,1.0339586423602285,0.004890183944843379,0.005836431996546419,0.12773189652470388,0.07948059196835609
G00,G00__mom_12_1__top50__weekly__long_only,long_only,mom_12_1,50,weekly,base,10.0,0.0,True,,True,1.0,1.0,True,2,0,2134.0,2.077445310053505,0.1419562581960898,0.23589224672022888,0.6813499475534277,0.5631955551352738,0.7754325999654479,-0.34187968122290313,414.0,0.41522285760976635,0.1671115666395321,8.761845814509826,0.10863892789549948,9.0,7.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997445198590293,0.9997445198590293,0.0,0.9997445198590293,0.9997445198590293,0.0,2134.0,0.0057713072777444765,-0.0037111817659500794,1.0340037024591424,0.0005023022371853344,0.0014497973024477835,0.12774423000774066,0.045178614152629554
G00,G00__mom_12_1__top50__weekly__long_only,long_only,mom_12_1,50,weekly,base,20.0,0.0,True,,False,1.0,1.0,True,2,0,2134.0,1.857200510104351,0.13198630333955164,0.2359337079094957,0.644093513957836,0.5259606538778462,0.7229689583013482,-0.34241131644435174,418.0,0.38546127712750955,0.1671115666395321,8.761845814509826,0.2083218869666006,9.0,7.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9997445198590293,0.9997445198590293,0.0,0.9997445198590293,0.9997445198590293,0.0,2134.0,-0.0029904916648148963,-0.012409373549197928,1.03409382265697,-0.00827346117813051,-0.007323472085749377,0.12779481165896178,-0.023400728292439908
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,0.0,0.0,True,,False,1.0,0.0,True,12,0,2134.0,0.2981675116222793,0.0312952347053288,0.14920006365555455,0.2818031977419915,0.09504375107447695,0.12427034279620551,-0.4232215567085199,1570.0,0.07394527572914339,0.17419612221876418,9.133296964767144,0.0,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.878753938548081e-05,0.5005422735135963,0.5005810610529818,1.0011233345665778,-3.878753938548081e-05,0.0,2134.0,-0.11290880761189971,-0.10025633358493605,-0.09115223588397343,0.05616944608115435,0.025778979768630642,0.2565071375924095,-0.440178034309954
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,0.0,0.01,True,,False,1.0,0.0,True,12,0,2134.0,0.2445655183656925,0.026172724549164972,0.14921048995267785,0.2484199385758372,0.0616634951380819,0.08052542795279041,-0.4271103435951321,1578.0,0.06127860151749148,0.17421134213833867,9.134094962124854,0.0,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.877125672047985e-05,0.5005728856234356,0.5006116568801561,1.0011845425035915,-3.877125672047985e-05,0.04002353745015551,2134.0,-0.11788700190442887,-0.10472541858994171,-0.09117895432272238,0.05119539191391342,0.020804186182476564,0.256517037690325,-0.4595679217485178
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,0.0,0.03,True,,False,1.0,0.0,True,12,0,2134.0,0.14530715850527787,0.016150380107482043,0.14923104356923678,0.18263544666328846,-0.004115079827005873,-0.005360687144225517,-0.4346988427901648,1578.0,0.03715303220919329,0.1742417597274308,9.135689790244976,0.0,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.873911053427778e-05,0.5006332290422183,0.5006719681527525,1.001305197194971,-3.873911053427778e-05,0.11418256585429887,2134.0,-0.12769898435504745,-0.11346931716580472,-0.09123161613451727,0.04139156961444678,0.010998906502410564,0.25653655284129806,-0.49778085399801203
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,5.0,0.0,True,,False,1.0,0.0,True,12,0,2134.0,0.2489176027648936,0.0265958190891189,0.14924465302848025,0.2511634206459811,0.06445058350939487,0.08415397702766764,-0.42696234229767693,1578.0,0.06229078411457742,0.1741961222187642,9.133296964767146,0.03674191868299828,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.878753938547811e-05,0.5005422735135963,0.5005810610529818,1.0011233345665778,-3.878753938547811e-05,0.0,2134.0,-0.11746906508558799,-0.10435629380412932,-0.09103515605866307,0.051591046636295455,0.021203875610634422,0.25651627002071636,-0.45794001712289495
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,5.0,0.01,True,,False,1.0,0.0,True,12,0,2134.0,0.19734511680306088,0.02149624358480695,0.14925509072726992,0.2177902062978819,0.031080373342958482,0.04053175289641635,-0.4308265564652626,1578.0,0.049895354086744156,0.17421134213833867,9.134094962124854,0.03601389462340028,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.8771256720480166e-05,0.5005728856234356,0.5006116568801561,1.0011845425035915,-3.8771256720480166e-05,0.03925343653736897,2134.0,-0.12244756565284245,-0.10880536969142456,-0.09106192615254911,0.046616694198492216,0.016228782339479598,0.25652618562703494,-0.47732969386162305
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,5.0,0.03,True,,False,1.0,0.0,True,12,0,2134.0,0.1018453037891327,0.011518766291242377,0.14927566660604125,0.15202544677908658,-0.03467846768521999,-0.04511356296045061,-0.439181591847538,1578.0,0.026227798489425577,0.1742417597274308,9.135689790244976,0.03463713429259149,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.873911053427726e-05,0.5006332290422183,0.5006719681527525,1.001305197194971,-3.873911053427726e-05,0.11201722457021618,2134.0,-0.13226016274431426,-0.11751012435292747,-0.09111468996194262,0.036812273063094245,0.006422901029910606,0.25654573124892616,-0.5155422469921447
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,10.0,0.0,True,,False,1.0,0.0,True,12,0,2134.0,0.20152443955981836,0.021916642866806946,0.14929634127401453,0.22053145986772615,0.03387406512988363,0.0441695904948829,-0.4306798891419673,1578.0,0.050888475221053206,0.1741961222187642,9.133296964767146,0.07211633216791993,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.878753938548237e-05,0.5005422735135963,0.5005810610529818,1.0011233345665778,-3.878753938548237e-05,0.0,2134.0,-0.12202932255927498,-0.10843859635764352,-0.09091807623335228,0.04701264719143778,0.016628771452639423,0.25652954124676647,-0.4756930604023102
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,10.0,0.01,True,,True,1.0,0.0,True,12,0,2134.0,0.15190510062492568,0.01683990505313937,0.14930679044225686,0.1871698746541348,0.0005154853191414433,0.0006713270508961932,-0.4345196791001804,1578.0,0.038755218378168914,0.17421134213833864,9.134094962124852,0.07069756182480931,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.8771256720481724e-05,0.5005728856234356,0.5006116568801561,1.0011845425035915,-3.8771256720481724e-05,0.03850306759445632,2134.0,-0.12700812940125528,-0.11286774772010918,-0.09094489798237562,0.04203799648307177,0.011653378496483407,0.2565394725327223,-0.49508221151057
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,10.0,0.03,True,,False,1.0,0.0,True,12,0,2134.0,0.06002240494352873,0.006907105248643797,0.14932738872663956,0.12142796893713707,-0.06522049982028387,-0.08473071488509604,-0.4464755234912793,1578.0,0.015470288706159518,0.1742417597274308,9.135689790244976,0.06801415250931525,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.873911053427788e-05,0.5006332290422183,0.5006719681527525,1.0013051971949707,-3.873911053427788e-05,0.10990696024001738,2134.0,-0.1368213411335815,-0.12153352393347255,-0.09099776378936797,0.03223297651174132,0.0018468955574102522,0.25655904896869414,-0.5332937648606452
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,20.0,0.0,True,,False,1.0,0.0,True,12,0,2134.0,0.11203269712722408,0.012618679804220934,0.14942098390311406,0.1593084486856696,-0.027211660860925847,-0.035386603662380924,-0.438045818919928,1578.0,0.02880675778468633,0.1741961222187642,9.133296964767146,0.13896787508440303,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.878753938547717e-05,0.5005422735135963,0.5005810610529818,1.0011233345665778,-3.878753938547717e-05,0.0,2134.0,-0.13114983750665216,-0.11655051532574916,-0.09068391658273155,0.03785584830171936,0.0074785631366463485,0.2565684973228081,-0.5111689037241494
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,20.0,0.01,True,,False,1.0,0.0,True,12,0,2134.0,0.06610188529802419,0.007587328032935936,0.149431456208918,0.12597485317245233,-0.06054224772949145,-0.07863302172094819,-0.4452017800044763,1578.0,0.01704244765791289,0.17421134213833864,9.134094962124852,0.13627310037880566,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.877125672048037e-05,0.5005728856234356,0.5006116568801561,1.0011845425035915,-3.877125672048037e-05,0.03705927702141264,2134.0,-0.1361292568980795,-0.12094007006951324,-0.0907108416420285,0.032880601052232276,0.002502570810492409,0.2565784604786908,-0.5305560593204403
G00,G00__mom_12_1__top50__weekly__long_short,long_short,mom_12_1,50,weekly,base,20.0,0.03,True,,False,1.0,0.0,True,12,0,2134.0,-0.0189499074038445,-0.002256682749534722,0.14945209972552512,0.06028797693560071,-0.1262231975996647,-0.16354078307296568,-0.46078542882964446,1578.0,-0.00489746985981415,0.1742417597274308,9.135689790244976,0.13117483050300954,16.0,37.0,9.0,15.0,5.0,1.0,1.0,1.0,0.0,0.0,-3.873911053427768e-05,0.5006332290422182,0.5006719681527525,1.001305197194971,-3.873911053427768e-05,0.10584541168233794,2134.0,-0.14594369791211412,-0.1295283831495969,-0.09076391144421986,0.02307438340903745,-0.007305115387588526,0.25659809956631296,-0.5687637521820293
G00,G00__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,0.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,5.381840905621982,0.24467090732718355,0.33929262882604855,0.815865624080901,0.7337393356863472,1.029717555027897,-0.5097955856980017,732.0,0.479939242691137,0.7071610349579518,8.517744724723144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2134.0,0.12186332970986988,0.08590123172508422,1.2414700600754034,0.0844466111860512,0.09118803278680887,0.2459961753214622,0.495387091082297
G00,G00__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,5.0,0.0,True,,True,1.0,1.0,True,0,0,2134.0,5.15573510677474,0.23938023077029635,0.33927600253357393,0.8033254225541996,0.7211949797732248,1.0115810659833264,-0.5148868986177481,736.0,0.4649180847540116,0.7071610349579518,8.517744724723144,0.04922958711364297,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2134.0,0.11759517544443929,0.08128543155175162,1.2413440831412912,0.08019797753316649,0.08693592510748334,0.24599210095204685,0.47804451845940793
G00,G00__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,10.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,4.937554570670442,0.2341099429527147,0.33926420378014366,0.7907727394847972,0.7086393078984441,0.9934486971428593,-0.5199276749097392,922.0,0.45027405589317165,0.7071610349579518,8.517744724723144,0.09630333648619434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2134.0,0.11332702117900899,0.07668741933906911,1.2412181062071797,0.07594934388028199,0.08268381742815803,0.2459946855945442,0.4606889002707887
G00,G00__mom_255_0__top10__monthly__long_only,long_only,mom_255_0,10,monthly,base,20.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,4.523879533326327,0.22363025119707136,0.33925509069906035,0.7656320639618691,0.6834961528865066,0.9571971173755788,-0.5298595272814957,1013.0,0.4220557330438724,0.7071610349579518,8.517744724723144,0.18432314708497854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2134.0,0.10479071264814897,0.0675445124722358,1.2409661523389564,0.06745207657451363,0.07417960206950808,0.24601983053505766,0.42594417051765415
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,0.0,0.0,True,,False,1.0,0.0,True,0,0,2134.0,0.37604482918583115,0.03841477288286366,0.24544998914816454,0.27771660003476417,0.1642025764565574,0.21926830360603702,-0.5694800786985308,2033.0,0.06745586776390035,0.7692682780585516,9.265825594759612,0.0,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.00042921162783222163,0.505176535266798,0.5056057468946301,1.0107822821614278,-0.00042921162783222163,0.0,2134.0,-0.08678832618854562,-0.0940449605779914,-0.0695401564496118,0.0789410523161832,0.0491648733970258,0.3196706646623349,-0.2714929325160922
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,0.0,0.01,True,,False,1.0,0.0,True,0,0,2134.0,0.3186187123739965,0.03320060514855916,0.2455102789155492,0.25720648622085635,0.14371691378895168,0.19176013000249897,-0.5780250154487205,2039.0,0.05743800745852763,0.7694752757434741,9.268318878964505,0.0,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0004305582360929141,0.5052880776689217,0.5057186359050146,1.0110067135739362,-0.0004305582360929141,0.031069204113454152,2134.0,-0.09180702648237286,-0.09859401136062901,-0.06958829420259502,0.07392981115312018,0.044152325617691765,0.3197225028338051,-0.28714596460573516
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,0.0,0.03,True,,False,1.0,0.0,True,0,0,2134.0,0.21230214465595543,0.022994853767375867,0.24562924897675661,0.2167912745531932,0.1033499106959458,0.1376827977638948,-0.5943823571352387,2045.0,0.038686972268498696,0.769886350680803,9.273270270805698,0.0,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0004332175421478998,0.5055080917634082,0.5059413093055561,1.011449401068964,-0.0004332175421478998,0.08870344495720975,2134.0,-0.10170358470012895,-0.10749792156714949,-0.06968323389177729,0.06404796420692196,0.03426790174927419,0.31982479817350207,-0.31799780780274484
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,5.0,0.0,True,,False,1.0,0.0,True,0,0,2134.0,0.3230934342128924,0.03361402241615008,0.24542438324444735,0.2588388556835136,0.14530986484956487,0.19388797081193873,-0.5777167424762562,2038.0,0.05818426219062121,0.7692682780585516,9.265825594759612,0.028669483131131854,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0004292116278322225,0.505176535266798,0.5056057468946301,1.0107822821614278,-0.0004292116278322225,0.0,2134.0,-0.09142849613751881,-0.0982333294185584,-0.06958442421693142,0.07430774182874723,0.04453040000870696,0.3196561037301675,-0.2860214307520206
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,5.0,0.01,True,,True,1.0,0.0,True,0,0,2134.0,0.26786373328363156,0.02842267792760622,0.245484649471636,0.23832653067692716,0.12482197618091594,0.16641836277313604,-0.5861007114336474,2041.0,0.04849452896598976,0.7694752757434739,9.268318878964504,0.028128614242829756,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0004305582360929149,0.5052880776689218,0.5057186359050146,1.0110067135739362,-0.0004305582360929149,0.030467546756999468,2134.0,-0.0964483578103271,-0.10276246827866661,-0.06963250709727453,0.06929533078397562,0.039516683921505924,0.3197079150388082,-0.3016764780397119
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,5.0,0.03,True,,False,1.0,0.0,True,0,0,2134.0,0.16561495058570808,0.018261599929771943,0.24560357230099347,0.19790688932387934,0.08445051384288048,0.11241684598897253,-0.6021498048602703,2047.0,0.030327336789571117,0.7698863506808034,9.273270270805702,0.027105480419487484,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0004332175421479023,0.5055080917634082,0.505941309305556,1.011449401068964,-0.0004332175421479023,0.08701306875052474,2134.0,-0.10634722365242155,-0.11162740361904086,-0.06972733630608147,0.05941115909407816,0.029629938475831594,0.31981015651738565,-0.3325323523508556
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,10.0,0.0,True,,False,1.0,0.0,True,0,0,2134.0,0.27215895558658354,0.028833489772382537,0.24540629538085168,0.2399498206656262,0.12640932231858037,0.16853737888023196,-0.5857994343435557,2041.0,0.04922075386551579,0.7692682780585516,9.265825594759612,0.05629922311029164,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.00042921162783222163,0.505176535266798,0.5056057468946301,1.0107822821614278,-0.00042921162783222163,0.0,2134.0,-0.09606866608649264,-0.10240405941281618,-0.0696286919842509,0.06967443134131063,0.03989592662038745,0.31964731605598906,-0.3005458242911239
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,10.0,0.01,True,,False,1.0,0.0,True,0,0,2134.0,0.21904251869410807,0.023664877732564316,0.24546654036053556,0.2194359094153787,0.10591983225623033,0.1411070564157428,-0.5940253977054487,2045.0,0.0398381581393237,0.7694752757434739,9.268318878964504,0.05524564209490531,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0004305582360929157,0.5052880776689217,0.5057186359050145,1.0110067135739362,-0.0004305582360929157,0.029881861349027525,2134.0,-0.10108968913828281,-0.1069133655653981,-0.06967671999195509,0.06466085041482976,0.034881042225318744,0.3196991027449847,-0.316202605106838
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,10.0,0.03,True,,False,1.0,0.0,True,0,0,2134.0,0.12070746922254183,0.013548295400739985,0.24558542052901222,0.17901306988798057,0.06554514153228719,0.08718276720430898,-0.6097719174203657,2069.0,0.022218628004477343,0.7698863506808034,9.273270270805702,0.053252338154069996,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.000433217542147899,0.5055080917634082,0.5059413093055561,1.011449401068964,-0.000433217542147899,0.08536724420501564,2134.0,-0.11099086260471451,-0.1157394810874232,-0.0697714387203851,0.0547743539812339,0.02499197520238855,0.31980129482525016,-0.3470619550348085
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,20.0,0.0,True,,False,1.0,0.0,True,0,0,2134.0,0.17603943838493175,0.019332770458446724,0.2453926797328852,0.20214481019931485,0.08859168775462335,0.11793324512822148,-0.6015140960353076,2045.0,0.03214017856916845,0.7692682780585516,9.265825594759612,0.10859767245764218,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.00042921162783222163,0.505176535266798,0.5056057468946301,1.0107822821614278,-0.00042921162783222163,0.0,2134.0,-0.10534900598443832,-0.11069287113368581,-0.06971722751888951,0.06040781036643925,0.0306269798437503,0.31964706207338817,-0.3295791467661014
G00,G00__mom_255_0__top10__monthly__long_short,long_short,mom_255_0,10,monthly,base,20.0,0.01,True,,False,1.0,0.0,True,0,0,2134.0,0.12691242082917098,0.014209352226117966,0.24545288910358887,0.18162960322840405,0.06810087066445994,0.09058369389457406,-0.6094327228297178,2069.0,0.023315702773787902,0.7694752757434739,9.268318878964504,0.10659825730052665,4.0,28.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0004305582360929141,0.5052880776689217,0.5057186359050145,1.0110067135739362,-0.0004305582360929141,0.028756531952226175,2134.0,-0.11037235179419336,-0.11516274838105899,-0.0697651457813147,0.05539188967653864,0.025609758832945015,0.3196988062582227,-0.34523854838871354
