factor_id,frequency,state_id,state_bin,observations,calendar_years,episodes,mean_factor_return,mean_control_return,mean_active_return,active_ir,active_hit,mean_rank_ic,rank_ic_positive_fraction,relative_log_contribution,tail_mean,mean_factor_turnover,mean_factor_cost,mean_eligible_count,worst_episode_relative_mdd
XS002_MOM_12_1,monthly,MKT_AVG_CORR63,low,52,9,10,0.01635566723731505,0.006131479826593417,0.010224187410721635,0.7139732450392563,0.5769230769230769,0.03792028996027708,0.5961538461538461,0.45583366927017976,-0.07293616183508948,0.6779888859755823,0.0005573253754563439,498.2692307692308,-0.13439956368153083
XS002_MOM_12_1,monthly,MKT_AVG_CORR63,mid,20,6,9,0.006460230814248241,0.012232909082281546,-0.005772678268033305,-0.5580354781821533,0.45,-0.04322821595805481,0.45,-0.11894123413923915,-0.0593790536325541,0.7380333238958482,0.00047235708114212965,497.45,-0.053844587144338485
XS002_MOM_12_1,monthly,MKT_AVG_CORR63,high,29,6,7,0.024067970945211552,0.016031779720049537,0.008036191225162016,0.6292917343568598,0.5517241379310345,-0.011906444081581365,0.5517241379310345,0.19933900828469392,-0.0651465744768408,0.6630926049570864,0.00040551152272812527,497.44827586206895,-0.10272848435731263
XS002_MOM_12_1,monthly,MKT_BREADTH_RSP63,low,49,8,14,0.0002754810951897997,0.005603349045546003,-0.0053278679503562035,-0.50765325686824,0.46938775510204084,-0.016935039561791633,0.4897959183673469,-0.2858797448032556,-0.06700271214772897,0.7382823389210619,0.0005311730330512071,498.0204081632653,-0.12039340739514193
XS002_MOM_12_1,monthly,MKT_BREADTH_RSP63,mid,23,9,17,0.03754458618561584,0.009249143172520931,0.028295443013094907,2.4433836741835484,0.7391304347826086,0.07317365813250457,0.6521739130434783,0.60721682620662,,0.6391548205270017,0.00044919323646172153,496.7391304347826,-0.02433884476439796
XS002_MOM_12_1,monthly,MKT_BREADTH_RSP63,high,29,9,10,0.027608497038035106,0.01865939132104102,0.008949105716994086,0.5417315275186019,0.5172413793103449,-0.0031439075211159564,0.5862068965517241,0.21489436201227013,-0.06730967711738234,0.6334268487292992,0.0004768611119848056,498.51724137931035,-0.14267573374139408
XS002_MOM_12_1,monthly,MKT_DD252_SEVERITY,low,24,7,17,0.007438165194430704,0.0034430395966946886,0.003995125597736016,0.36031693895097294,0.5416666666666666,-0.01848162169292247,0.375,0.08619574447518015,-0.09648538261682749,0.7328458388762531,0.0005637949299184029,498.375,-0.026837896622752933
XS002_MOM_12_1,monthly,MKT_DD252_SEVERITY,mid,29,9,17,0.013539443212613977,0.005214062647481258,0.008325380565132717,0.740368105287967,0.6206896551724138,0.06263664293589408,0.6896551724137931,0.20618855499581834,-0.06147170222655799,0.6661402691224579,0.0005633983540515513,498.51724137931035,-0.10269838774683815
XS002_MOM_12_1,monthly,MKT_DD252_SEVERITY,high,48,9,14,0.023052305254257093,0.016553666196089504,0.006498639058167587,0.4250640037360077,0.5,-0.01272708008548617,0.5625,0.24384714394463605,-0.06533674345816153,0.6737376282254458,0.0004232971816698217,497.2291666666667,-0.10272848435731263
XS002_MOM_12_1,monthly,MKT_LOG_RV21,low,22,8,17,-0.006845178694557369,-0.004990568959879977,-0.0018546097346773917,-0.1586004020707834,0.45454545454545453,0.06267742034118332,0.5909090909090909,-0.05920415617097972,-0.07350066540587381,0.7072442856830315,0.0005283848650944573,497.5,-0.10269838774683815
