group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio,base_target_gross_exposure,base_target_net_exposure,high_vol_rebalance_count,high_vol_rebalance_fraction,average_q4_target_risk_allocation,minimum_q4_target_risk_allocation,delta_vs_g00_cagr,delta_vs_g00_sharpe_excess_rf,delta_vs_g00_max_drawdown,delta_vs_g00_annualized_volatility,delta_vs_g00_annualized_l1_turnover
G13,G13__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,0.0,0.0,True,,False,True,0,0,2134.0,1.3837445756355131,0.10802582402787997,0.17183533525195988,0.6833322669055473,0.5211962746806645,0.70755326113223,-0.2650393726541287,960.0,0.4075840617418439,0.4722753583749655,5.6885500523290125,0.0,0.0,0.0,0.0,0.0,0.0,0.5657475565702516,0.15633741982321606,1.0,0.9607843137254902,0.0,0.5675014616269117,0.5675014616269117,0.0,0.5675014616269117,0.5675014616269117,0.0,2134.0,-0.03753323348114721,-0.033313464617846456,0.6247322410071765,0.02061595530405482,0.010167860134824125,0.1426236621236358,-0.2631627383723388,1.0,1.0,36,0.35294117647058826,0.3817449737129899,0.15633741982321606,-0.11988665939891002,-0.1686125814748176,0.18382332455077743,-0.17142527033648863,-3.2198137764974524
G13,G13__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,5.0,0.0,True,,True,True,0,0,2134.0,1.327007531439211,0.10487832291458044,0.17182291339078679,0.6668077770202137,0.5046582900837464,0.6845759171834174,-0.27013526227604556,1065.0,0.3882437340128053,0.4722753583749655,5.6885500523290125,0.02807245786007177,0.0,0.0,0.0,0.0,0.0,0.5657475565702516,0.15633741982321606,1.0,0.9607843137254902,0.0,0.5675014616269117,0.5675014616269117,0.0,0.5675014616269117,0.5675014616269117,0.0,2134.0,-0.04038100773409643,-0.03605947186817198,0.6246513813044836,0.017780710574370865,0.0073303046181795485,0.14262957271994106,-0.28311805864682904,1.0,1.0,36,0.35294117647058826,0.3817449737129899,0.15633741982321606,-0.11757585932713716,-0.17216842365956053,0.18357727570547056,-0.17143334143852504,-3.2198137764974524
G13,G13__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,10.0,0.0,True,,False,True,0,0,2134.0,1.2716052946657657,0.10173886767347695,0.17181504545356335,0.6502636621336744,0.4881049922656761,0.6616159300188706,-0.27519764309380135,1107.0,0.3696938190666087,0.4722753583749655,5.6885500523290125,0.055413269361321515,0.0,0.0,0.0,0.0,0.0,0.5657475565702516,0.15633741982321606,1.0,0.9607843137254902,0.0,0.5675014616269117,0.5675014616269117,0.0,0.5675014616269117,0.5675014616269117,0.0,2134.0,-0.043228781987045856,-0.03879845957423265,0.6245705216017906,0.014945465844686718,0.004492749101534726,0.14264096951492142,-0.3030600684645779,1.0,1.0,36,0.35294117647058826,0.3817449737129899,0.15633741982321606,-0.11527904862743266,-0.17572935764669445,0.18332422690463063,-0.17144197289406382,-3.2198137764974506
G13,G13__mom_12_1__top10__monthly__long_only,long_only,mom_12_1,10,monthly,base,20.0,0.0,True,,False,True,0,0,2134.0,1.1646818104024024,0.0954840213934609,0.17181297349134614,0.6171218040513088,0.45495771141553315,0.6157538073432722,-0.2852227109334097,1127.0,0.3347700506771824,0.4722753583749655,5.6885500523290125,0.10797250779863332,0.0,0.0,0.0,0.0,0.0,0.5657475565702516,0.15633741982321606,1.0,0.9607843137254902,0.0,0.5675014616269117,0.5675014616269117,0.0,0.5675014616269117,0.5675014616269117,0.0,2134.0,-0.04892433049294445,-0.04425544040324986,0.6244088021964055,0.009274976385318549,-0.0011823619317546195,0.14268021580943815,-0.34289498523248074,1.0,1.0,36,0.35294117647058826,0.3817449737129899,0.15633741982321606,-0.11072714857146909,-0.18286357131876613,0.1827975758919425,-0.17146091436017866,-3.2198137764974524
G13,G13__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,0.0,0.0,True,,False,True,0,0,2134.0,0.48726936617265526,0.047990060697816084,0.15842780751752827,0.3754844515070899,0.19962786162465868,0.2688118031129941,-0.3680666630312226,1458.0,0.13038415460556163,0.6819254185418591,8.2137820797563,0.0,4.0,27.0,3.0,0.0,0.0,0.8154855686790858,0.2164673237120284,1.0,0.6372549019607843,0.0,0.00027737603302288393,0.4098716693151849,0.409594293282162,0.8194659625973469,0.00027737603302288393,0.0,2134.0,-0.09546668424415375,-0.08569109228142517,0.02311999159753135,0.055904646406639585,0.028699053440568494,0.24539575050819742,-0.3890315298714381,1.0,0.0,24,0.23529411764705882,0.5621472983332688,0.2164673237120284,-0.01982795777971222,-0.08010173453397312,0.0690628237244788,-0.07398990519368662,-1.226304252349669
G13,G13__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,0.0,0.01,True,,False,True,0,0,2134.0,0.4368108980263823,0.04372724653965587,0.1584584082433211,0.34971729254772355,0.1738878645812363,0.23389637916447834,-0.3721612028012258,1476.0,0.11749544608767545,0.6820667310881834,8.215484187390189,0.0,4.0,27.0,3.0,0.0,0.0,0.8154855686790858,0.2164673237120284,1.0,0.6372549019607843,0.0,0.000276986658076923,0.40994944204190764,0.4096724553838307,0.8196218974257383,0.000276986658076923,0.032887295401114236,2134.0,-0.09953821714106753,-0.08941014373326975,0.023110528261138026,0.05183457989025353,0.024628671496094125,0.2454169273718188,-0.4055882298219071,1.0,0.0,24,0.23529411764705882,0.5621472983332688,0.2164673237120284,-0.018756716104294024,-0.08428432207482991,0.07122366152617754,-0.07400964370362928,-1.2270015530735154
G13,G13__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,0.0,0.03,True,,False,True,0,0,2134.0,0.3422765415576019,0.03537248298306617,0.15851886406136437,0.2989393894961352,0.12316372396258918,0.16531230182050344,-0.3802683003784959,1510.0,0.0930198045639317,0.6823461507607823,8.218849793418533,0.0,4.0,27.0,3.0,0.0,0.0,0.8154855686790858,0.2164673237120284,1.0,0.6372549019607843,0.0,0.0002762177063122433,0.41010283099513617,0.4098266132888239,0.8199294442839602,0.0002762177063122433,0.09445754638693923,2134.0,-0.10756633020721856,-0.09669917731111191,0.02309188426753841,0.04380935578292605,0.01660282587327313,0.24545876312118467,-0.4382256670710605,1.0,0.0,24,0.23529411764705882,0.5621472983332688,0.2164673237120284,-0.01667074093284343,-0.09252615220089452,0.07681330593514202,-0.07404849873785332,-1.2283710362912181
G13,G13__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,5.0,0.0,True,,False,True,0,0,2134.0,0.4364243985641083,0.04369408811056674,0.15842994930273321,0.3495514764218524,0.17369046231990723,0.23358143426068192,-0.37242655476607933,1463.0,0.11732269772763906,0.6819254185418591,8.2137820797563,0.033043841334430016,4.0,27.0,3.0,0.0,0.0,0.8154855686790858,0.2164673237120284,1.0,0.6372549019607843,0.0,0.00027737603302288393,0.4098716693151849,0.409594293282162,0.8194659625973469,0.00027737603302288393,0.0,2134.0,-0.09957443996513406,-0.08943907248767141,0.02313949349580833,0.051793868791192195,0.02458878846701902,0.24539420693347944,-0.405773392980407,1.0,0.0,24,0.23529411764705882,0.5621472983332688,0.2164673237120284,-0.019094603850013256,-0.08572092577688709,0.07090393480203228,-0.07398393493940028,-1.226304252349669
G13,G13__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,5.0,0.01,True,,True,True,0,0,2134.0,0.3876809384011046,0.0394478632950066,0.15846055556581787,0.32378471530150377,0.1479508959245993,0.19875005187020078,-0.3764936707052303,1477.0,0.10477696270727396,0.6820667310881834,8.215484187390189,0.03249411460716784,4.0,27.0,3.0,0.0,0.0,0.8154855686790858,0.2164673237120284,1.0,0.6372549019607843,0.0,0.000276986658076923,0.40994944204190764,0.4096724553838307,0.8196218974257383,0.000276986658076923,0.032308509778964156,2134.0,-0.10364675678294721,-0.09314365072618773,0.02313010280723734,0.04772300709684608,0.020517613366924484,0.2454153768725372,-0.42233195859108225,1.0,0.0,24,0.23529411764705882,0.5621472983332688,0.2164673237120284,-0.0180306265303129,-0.0899023593599447,0.07382774825200589,-0.07400366056834964,-1.2270015530735154
G13,G13__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,5.0,0.03,True,,False,True,0,0,2134.0,0.29636058504125673,0.031125619174906305,0.15852102154122907,0.2730075917477004,0.09722759857441804,0.13033103664050458,-0.38566365820811677,1660.0,0.0807066429840011,0.6823461507607823,8.218849793418533,0.03144625798006076,4.0,27.0,3.0,0.0,0.0,0.8154855686790858,0.2164673237120284,1.0,0.6372549019607843,0.0,0.0002762177063122433,0.41010283099513617,0.4098266132888239,0.8199294442839602,0.0002762177063122433,0.09281477324116903,2134.0,-0.11167642032098737,-0.1004043130326122,0.023111601359179078,0.03969621042964722,0.012490199151248601,0.24545719859084658,-0.45497309087740867,1.0,0.0,24,0.23529411764705882,0.5621472983332688,0.2164673237120284,-0.015958839212406595,-0.09814191395688296,0.07818806704938802,-0.07404249048433373,-1.2283710362912181
