process_id,frequency,top_k,cost_bps,periods,total_return,cagr,annualized_mean,annualized_volatility,sharpe_zero,max_drawdown,terminal_relative_wealth,annualized_relative_log,active_ir,mean_turnover,total_cost_return,period_endpoint_max_drawdown,invalid,invalid_reason
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,20,20,443,1.5511389536625702,0.11620266807746105,0.13573372027974964,0.22694476258258994,0.5980914418782997,-0.3453719323791491,0.024143302740341266,0.0028003069237875666,0.07192918984844923,0.6577281637447329,0.5827471530778334,-0.3292160273705431,False,
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,50,0,443,3.3740711603839504,0.1891267125251319,0.19498063323079318,0.20740008444186056,0.9401183888401506,-0.33121159830128677,0.7097648244274415,0.06295824658478445,0.6451830584318373,0.5810132382882544,0.0,-0.31665266989178,False,
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,50,5,443,2.8457450141687213,0.17129389841945541,0.17980633819866526,0.20728453391297502,0.8674373085362651,-0.3321867428587493,0.5132992299378594,0.04863023423947918,0.5041630042678754,0.5810132382882544,0.12869443228084831,-0.3176140116571684,False,
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,50,10,443,2.381013842516994,0.15371972840423487,0.1646320431665375,0.20718481025774865,0.7946144457295238,-0.333160921194943,0.3393226648476637,0.03429464702713691,0.3631167349656507,0.5810132382882544,0.25738886456169663,-0.3185744572505744,False,
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,50,20,443,1.612733960242366,0.11933286362423101,0.13428345310228193,0.20703293142047285,0.6486091472547397,-0.33510638183763497,0.04887034215948849,0.005600707586650528,0.08147961096025338,0.5810132382882544,0.5147777291233933,-0.3204926621787315,False,
FO_RIDGE__ALL14,monthly,5,0,101,1.9102334041258247,0.13532483270894446,0.1956772590704121,0.3563089176417896,0.5491786744084064,-0.6828869305155848,0.21116681619803712,0.022762479904995102,0.3061303082885806,1.7905115743793574,0.0,-0.6092895295502582,False,
FO_RIDGE__ALL14,monthly,5,5,101,1.658524232873174,0.12318773212887901,0.18476312707407752,0.3560149268957043,0.5189757875747846,-0.6899543186997226,0.11036321609844468,0.012438081209014518,0.26243182206684323,1.7905115743793574,0.09042083450615755,-0.6158436009821799,False,
FO_RIDGE__ALL14,monthly,5,10,101,1.428384901424756,0.11116946863506261,0.17384899507774274,0.35572149979719425,0.4887222031191772,-0.6968704790354574,0.01786555869036288,0.0021039024062070584,0.2186419928913216,1.7905115743793574,0.1808416690123151,-0.6222935454643544,False,
FO_RIDGE__ALL14,monthly,5,20,101,1.0256450823238379,0.08748523406796949,0.1520207310850738,0.3551363421287014,0.4280630086288986,-0.7102614613496477,-0.14486710798123115,-0.018593868458796254,0.13078989085213844,1.7905115743793574,0.3616833380246302,-0.6348872792124352,False,
FO_RIDGE__ALL14,monthly,10,0,101,2.4714250074081514,0.15936116044228954,0.19998566525117822,0.31390505478152947,0.6370896620010261,-0.5695186121180944,0.444720814465297,0.043712803356218057,0.42384305118099,1.7322197778089068,0.0,-0.4845441421428287,False,
FO_RIDGE__ALL14,monthly,10,5,101,2.1805355130811566,0.14736870439544614,0.18942486053634522,0.31366423496737666,0.6039096569490836,-0.5701896469165199,0.3283872298592587,0.03373848680791447,0.3686284111346845,1.7322197778089068,0.08747709877934977,-0.4858972221082627,False,
FO_RIDGE__ALL14,monthly,10,10,101,1.9137966276785012,0.1354899000263834,0.17886405582151194,0.31342389694410006,0.5706777867464674,-0.5708601616958981,0.22132748832443228,0.023755054143179324,0.31331228097606717,1.7322197778089068,0.17495419755869954,-0.4872479536483336,False,
FO_RIDGE__ALL14,monthly,10,20,101,1.4449869661567933,0.11206933950700959,0.15774244639184587,0.3129446707080707,0.5040585801794827,-0.5721996311975124,0.032159480237911264,0.0037607750773432052,0.20237942798612438,1.7322197778089068,0.3499083951173991,-0.4899423795265371,False,
FO_RIDGE__ALL14,monthly,20,0,101,1.4911672050394111,0.11454439367061764,0.15351391102533932,0.2932359449999094,0.5235166890109149,-0.5322957196784394,0.03676187898436134,0.004289379562576279,0.20337735836077633,1.643426350001668,0.0,-0.4537488187829618,False,
FO_RIDGE__ALL14,monthly,20,5,101,1.292685105963813,0.10360382537931145,0.14353564860718082,0.2930286711261839,0.4898348276144335,-0.5326317306783973,-0.04243370202131769,-0.005151721142442368,0.14051639718043057,1.643426350001668,0.0829930306750842,-0.45512998743438327,False,
FO_RIDGE__ALL14,monthly,20,10,101,1.1098705061473693,0.09276164118657504,0.1335573861890224,0.2928218558338308,0.4561045684541147,-0.5329677416783551,-0.11564080296990298,-0.014601025828843298,0.07753651141575019,1.643426350001668,0.1659860613501684,-0.4618623720414421,False,
FO_RIDGE__ALL14,monthly,20,20,101,0.7864380447982626,0.07136921591428891,0.11360086135270514,0.2924096048832261,0.38849907614379386,-0.5513852647269634,-0.2458491643026789,-0.03352430300638284,-0.048774127951898824,1.643426350001668,0.3319721227003368,-0.48604760813219805,False,
