factor_id,frequency,calendar_type,period,observations,active_annualized_mean,active_ir,relative_log_wealth,mean_rank_ic
XS007_ST_REV_21,weekly,calendar_quarter,2023Q1,13,-0.23602761268356476,-2.1018967676329456,-0.06361022014386264,0.002467157016145292
XS007_ST_REV_21,weekly,calendar_quarter,2023Q2,13,0.15467543285496443,1.3341182509587783,0.03620587934437056,0.03414967143543171
XS007_ST_REV_21,weekly,calendar_quarter,2023Q3,13,-0.1987491406081312,-1.9170525393434936,-0.05267919988380106,0.026621334793031474
XS007_ST_REV_21,weekly,calendar_quarter,2023Q4,13,0.031187786571617245,0.22419860497318672,0.00344768829376638,0.008181943229716927
XS007_ST_REV_21,weekly,calendar_quarter,2024Q1,13,-0.11273641902577715,-1.5879398958550703,-0.029335406856264887,0.014634076281750695
XS007_ST_REV_21,weekly,calendar_quarter,2024Q2,13,-0.07492214578294876,-0.752750434894295,-0.021006271072824458,0.0006649803828684803
XS007_ST_REV_21,weekly,calendar_quarter,2024Q3,13,-0.13535703942530386,-0.5969376498273165,-0.04464903479418445,0.07334662392906804
XS007_ST_REV_21,weekly,calendar_quarter,2024Q4,13,-0.11670140693870534,-0.6480187482971751,-0.033676044830428145,-0.02372267514630018
XS007_ST_REV_21,weekly,calendar_quarter,2025Q1,13,-0.21134714522754905,-1.1940402721703007,-0.06290939106456653,-0.01381326703386045
XS007_ST_REV_21,weekly,calendar_quarter,2025Q2,13,0.39596819901295577,2.727339453724107,0.09044343206585935,0.03229790509732376
XS007_ST_REV_21,weekly,calendar_quarter,2025Q3,13,0.04129358527345106,0.29333651193787263,0.0066376789311618795,7.28730922964101e-05
XS007_ST_REV_21,weekly,calendar_quarter,2025Q4,13,-0.01791555254500521,-0.12564134804007313,-0.007371464986568288,0.024812007016560167
XS007_ST_REV_21,weekly,calendar_quarter,2026Q1,13,-0.13360674471527245,-0.422167775824107,-0.04052152292324014,-0.01190340254074366
XS007_ST_REV_21,weekly,calendar_quarter,2026Q2,12,-0.11529494887543343,-0.6113801723702702,-0.03273697545943367,0.02099799228131056
XS008_SAME_MONTH_5Y,monthly,calendar_year,2017,1,-0.20156986582573921,,-0.016354043658871505,-0.19382304236323605
XS008_SAME_MONTH_5Y,monthly,calendar_year,2018,12,0.07698014360765992,0.5953467396473959,0.05893242741708116,0.0310289600289554
XS008_SAME_MONTH_5Y,monthly,calendar_year,2019,12,-0.04797397278850424,-0.5332684564973662,-0.058270983895287884,0.000872857581266631
XS008_SAME_MONTH_5Y,monthly,calendar_year,2020,12,0.10786940222612262,0.5594497600155479,0.03006578925541087,0.032815376315027005
XS008_SAME_MONTH_5Y,monthly,calendar_year,2021,12,-0.06102236972491493,-0.4965774211693117,-0.07103218262458541,-0.040347495050138904
XS008_SAME_MONTH_5Y,monthly,calendar_year,2022,12,-0.08285577280398349,-0.5173861613459764,-0.11542751214761372,-0.03841994254795459
XS008_SAME_MONTH_5Y,monthly,calendar_year,2023,12,-0.035209595621056855,-0.32849675820135343,-0.04681549373358704,0.014671335041558332
XS008_SAME_MONTH_5Y,monthly,calendar_year,2024,12,-0.0194258724115971,-0.2051560373963735,-0.023582485689866414,0.019254239207660746
XS008_SAME_MONTH_5Y,monthly,calendar_year,2025,12,-0.11864243487240655,-0.7110172678134167,-0.13303760714245327,-0.012979493190162825
XS008_SAME_MONTH_5Y,monthly,calendar_year,2026,4,0.6602815686365294,2.712687067014862,0.2054852520582572,-0.001308379075877976
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2017Q4,1,-0.20156986582573921,,-0.016354043658871505,-0.19382304236323605
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2018Q1,3,0.0676140885894898,0.7291987924194263,0.01632598050570962,0.11437331334439738
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2018Q2,3,0.3311986398064981,1.9835088786987063,0.0781797287809052,0.09265676592089751
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2018Q3,3,-0.12777095679112005,-0.6830273505619159,-0.04151746389188086,-0.03814253827807392
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2018Q4,3,0.03687880282577183,0.4422735599418998,0.005944182022347189,-0.04477170087139937
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2019Q1,3,-0.034978203298506205,-0.24927492840047116,-0.010348997965314528,0.09207219465804782
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2019Q2,3,-0.14125096975650786,-1.258637606341262,-0.04117078366909137,-0.07940309737009053
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2019Q3,3,0.030518392449035314,0.30472139541040016,0.004451552257311352,-0.02497986126796758
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2019Q4,3,-0.0461851105480382,-2.586784907216809,-0.011202754518193341,0.01580219430507682
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2020Q1,3,0.13363352379169857,0.32122468075318567,-0.03321542464654503,0.12741521301929923
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2020Q2,3,0.34164760935535643,7.829302122493238,0.08053959752385703,0.02769344980069602
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2020Q3,3,-0.10276065876750318,-0.950422812414563,-0.028102943998616167,-0.0005133290187393271
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2020Q4,3,0.05895713452493867,0.8293564591722083,0.010844560376715023,-0.02333382854114795
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2021Q1,3,-0.2752461826985968,-11.335466980290535,-0.06613963151347527,-0.04172305833560836
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2021Q2,3,0.08787214705789426,0.7304864507622658,0.02125342951200537,0.022250994732156953
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2021Q3,3,0.26091448333165657,2.169317218238527,0.06066984959723081,-0.004639623985545116
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2021Q4,3,-0.31762992659061373,-2.057368204101682,-0.08681583022034635,-0.13727829261155913
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2022Q1,3,-0.15527724383185726,-0.9507995606591485,-0.04718630576571756,-0.01906994128108741
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2022Q2,3,0.006219037642073211,0.02749301741325497,-0.013844961085568722,-0.05698223711028896
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2022Q3,3,-0.3868954728761147,-3.138515661141365,-0.09638254671160815,-0.10459672324590934
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2022Q4,3,0.2045305878499648,1.3069669698964879,0.041986301415280675,0.026969131445467382
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2023Q1,3,0.055498213650371664,0.5733200921376504,0.012806556937285904,0.15799472749585006
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2023Q2,3,0.013423311391215886,0.10648053621804758,0.0031350934458511254,-0.11393186107896837
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2023Q3,3,-0.35750596793777767,-6.503523045738314,-0.09421149388821258,0.010914131481981166
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2023Q4,3,0.1477460604119627,1.1533760507012671,0.031454349771488505,0.003708342267370459
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2024Q1,3,0.1546691114797465,1.3961613943956177,0.03580194990306362,-0.02167854315235297
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2024Q2,3,-0.0064933389247325835,-0.04758529262234958,-0.0024414832527129907,0.06085828335550248
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2024Q3,3,-0.2769007158627175,-4.797751118138024,-0.07026419477422291,0.02442117678373926
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2024Q4,3,0.051021453661315164,1.0476672473729411,0.013321242434005875,0.013416039843754222
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2025Q1,3,-0.14521603818800655,-1.0583862196936857,-0.03968874494637368,0.02498186423893796
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2025Q2,3,0.3776259279243126,14.678267947079236,0.0906661646678385,0.04282659560118115
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2025Q3,3,-0.11459070180763087,-0.9079444627070351,-0.02968680615427485,-0.026211653232496423
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2025Q4,3,-0.5923889274183014,-2.4431382588465977,-0.15432822070964325,-0.093514779368274
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2026Q1,3,0.26152908064112124,2.7021835656103805,0.06328494777467847,-0.05772633974437099
XS008_SAME_MONTH_5Y,monthly,calendar_quarter,2026Q2,1,1.856539032622754,,0.14220030428357874,0.16794550292960106
XS008_SAME_MONTH_5Y,weekly,calendar_year,2017,1,-0.6406772042494291,,-0.012205395638305262,-0.16852046307230084
XS008_SAME_MONTH_5Y,weekly,calendar_year,2018,52,0.020902013991757395,0.19803038880903287,0.011792350215068881,0.012933805353427228
XS008_SAME_MONTH_5Y,weekly,calendar_year,2019,52,-0.09054818688650679,-0.9937217635537198,-0.09762838184364361,-0.010886734211953611
XS008_SAME_MONTH_5Y,weekly,calendar_year,2020,53,-0.04417218259385022,-0.27701998853328064,-0.08875951705126524,0.012973225780146211
XS008_SAME_MONTH_5Y,weekly,calendar_year,2021,52,-0.008771713103178591,-0.055144234993500345,-0.028408153594399046,-0.017073384664965
XS008_SAME_MONTH_5Y,weekly,calendar_year,2022,52,-0.2966905908624714,-1.8022588918624531,-0.3277395082407749,-0.04248631362739366
XS008_SAME_MONTH_5Y,weekly,calendar_year,2023,52,-0.03655053219231341,-0.3481007230194379,-0.042820251145453736,-0.001749825723779268
XS008_SAME_MONTH_5Y,weekly,calendar_year,2024,52,0.020698855655954862,0.12316946610249326,-0.0014969712520503144,0.002425215125350643
XS008_SAME_MONTH_5Y,weekly,calendar_year,2025,52,-0.04942303930346792,-0.30584769801623524,-0.06715144949045694,-0.009490265470468846
XS008_SAME_MONTH_5Y,weekly,calendar_year,2026,25,0.12109279954787511,0.671412703715766,0.051434592347644234,-0.024127885325862842
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2017Q4,1,-0.6406772042494291,,-0.012205395638305262,-0.16852046307230084
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2018Q1,13,-0.09297604764674938,-1.153145939196857,-0.022825436161783605,0.01711166165477553
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2018Q2,13,0.4878535256846051,4.42905748508668,0.11878835511164604,0.06370935312316682
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2018Q3,13,-0.09292205484906368,-0.7694542204978405,-0.025352741845374057,0.004302069918744735
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2018Q4,13,-0.21834736722176243,-2.4635630723455693,-0.058817826889419514,-0.03338786328297817
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2019Q1,13,0.11212159688077294,1.5375727667089847,0.026339200955328483,0.027722541939517266
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2019Q2,13,-0.4796339166581185,-3.546068247010043,-0.12409915882453315,-0.03496718918066719
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2019Q3,13,0.0648382631069615,0.9895274754436896,0.015146197857860914,0.01016893988300844
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2019Q4,13,-0.0595186908756431,-1.1150927811730926,-0.015014621832299865,-0.046471229489672944
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2020Q1,13,-0.5182447205552365,-2.6171548163442204,-0.15558978445438273,0.03253689935508503
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2020Q2,13,0.3900013701818543,2.0569818467809347,0.08258600839029247,0.0363067148994008
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2020Q3,13,-0.20048961958807032,-1.530175094077621,-0.051156159590642264,-0.05013233661761869
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2020Q4,14,0.1380287808589158,1.6073143256333344,0.035400418603467335,0.03173816836203404
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2021Q1,12,-0.1287430690780241,-0.7929239651905986,-0.03286627841954354,-0.049053896454426094
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2021Q2,13,-0.13433160888693507,-0.7214865519099954,-0.037305385004597236,-0.02684355429612572
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2021Q3,13,0.2486986260026227,1.9621159996699589,0.056913752847725874,0.045638442152097704
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2021Q4,14,-0.028427391066638354,-0.16901975342536435,-0.015150243017984153,-0.03882162766090732
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2022Q1,12,-0.31205237686713866,-1.6451089297912256,-0.08006104372844502,-0.048280718486881646
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2022Q2,13,-0.5536940300022044,-3.1682444201545406,-0.1492418471497504,-0.07710647043754525
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2022Q3,14,-0.07060554772309661,-0.4373544397258929,-0.026384624655595938,-0.030725521005234607
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2022Q4,13,-0.26898324186852607,-1.8617419414482752,-0.07205199270698363,-0.015182944386193692
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2023Q1,13,0.31633738671156264,2.5416084357491022,0.07874348598571401,0.05977612572473519
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2023Q2,13,0.04514663479631009,0.48788241047019926,0.009838170459199724,-0.028461609404671
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2023Q3,13,-0.37488278624092164,-3.693574216379376,-0.09663628255517914,-0.018891259512121287
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2023Q4,13,-0.13280336403620474,-1.5662487965130576,-0.0347656250351883,-0.01942255970305998
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2024Q1,13,0.21676068742080812,2.0696750587014265,0.052659525109380045,-0.006893930263361946
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2024Q2,13,0.1771830097649496,1.582423179034631,0.0435216145488529,0.0283930936310098
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2024Q3,13,-0.335070893095589,-1.3819192461972685,-0.09679926462280011,-0.013309231207104274
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2024Q4,13,0.02392261853365074,0.13015770737895951,-0.0008788462874831753,0.0015109283408589896
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2025Q1,13,-0.049357682637775735,-0.22631190389853942,-0.020688176496579815,0.021074623206731827
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2025Q2,13,0.20448629070790014,1.9317020800353877,0.04888870814541392,-0.026143523422416368
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2025Q3,13,0.08462792105299322,0.6842520219704245,0.01915159251798288,-0.006002549827424767
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2025Q4,13,-0.4374486863369893,-2.4432925960810294,-0.11450357365727391,-0.02688961183876606
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2026Q1,13,0.0007649040516035654,0.004396014512685222,-0.0031277598478088066,-0.006900575170611248
XS008_SAME_MONTH_5Y,weekly,calendar_quarter,2026Q2,12,0.25144801966883595,1.3027081598903207,0.05456235219545304,-0.04279080466071874
XS013_LOW_BETA_FP,monthly,calendar_year,2017,1,-0.8416996301911244,,-0.0701178326765787,-0.18295570533859198
XS013_LOW_BETA_FP,monthly,calendar_year,2018,12,0.1359437656292959,0.7930779175396477,0.14848048733604124,0.07413769904260488
XS013_LOW_BETA_FP,monthly,calendar_year,2019,12,0.0852131967489923,0.4294259811636125,0.08707057546827383,-0.016506454967698505
XS013_LOW_BETA_FP,monthly,calendar_year,2020,12,-0.26927537311130423,-1.3124375877195653,-0.22358602334722014,-0.10373781952265758
XS013_LOW_BETA_FP,monthly,calendar_year,2021,12,-0.10843826998032158,-0.7510494360594732,-0.10839018440430397,-0.004362911815886126
XS013_LOW_BETA_FP,monthly,calendar_year,2022,12,-0.03059072852965583,-0.17190904435315627,-0.014231156273519452,0.027484077300024206
XS013_LOW_BETA_FP,monthly,calendar_year,2023,12,-0.08604383671052851,-0.6802579781137867,-0.07859841680557453,-0.04873670656408358
XS013_LOW_BETA_FP,monthly,calendar_year,2024,12,-0.09378093842729263,-0.833179735124301,-0.09081965997410832,-0.005674311513484996
XS013_LOW_BETA_FP,monthly,calendar_year,2025,12,-0.09659274038323795,-0.6994313158227053,-0.0998449173150073,-0.04000882140998907
XS013_LOW_BETA_FP,monthly,calendar_year,2026,4,-0.22836965483828842,-1.2063053267522408,-0.08016343862699116,-0.11514269514968958
XS013_LOW_BETA_FP,monthly,calendar_quarter,2017Q4,1,-0.8416996301911244,,-0.0701178326765787,-0.18295570533859198
XS013_LOW_BETA_FP,monthly,calendar_quarter,2018Q1,3,0.22244817188248822,1.8836470475849438,0.05380628610772801,0.10083411346714743
